sleeper_id,full_name,position,fantasy_positions,active,status,team,injury_status,years_exp,gsis_id
3253,Leonte Carroo,WR,WR,False,Inactive,,,6.0,00-0033060
2707,John Timu,LB,LB,False,Inactive,,,5.0,00-0031915
4190,Jermaine Eluemunor,OL,OL,True,Active,NYG,,9.0,00-0033290
3292,Willie Henry,DT,DL,True,Active,,,6.0,00-0032409
13022,Sone Ntoh,RB,RB,True,Active,,,0.0,
1174,Mike Daniels,DT,DL,True,Active,CIN,,10.0,00-0029284
3254,Nick Vigil,LB,LB,True,Active,,,9.0,00-0032892
180,Aqib Talib,CB,DB,True,Injured Reserve,,,14.0,00-0026160
1829,Michael Ola,T,OL,True,Active,,,8.0,00-0030621
4588,Kyle Sloter,QB,QB,True,Active,,,5.0,00-0033672
13094,Jared Harrison-Hunte,DT,DL,True,Active,ARI,,1.0,
4683,Aaron Bailey,QB,QB,True,Active,BAL,,1.0,
2027,Denico Autry,DE,DL,True,Active,,,12.0,00-0031254
13842,Ethan Sanchez,K,K,True,Active,,,0.0,
10871,Luke Schoonmaker,TE,TE,True,Active,DAL,,3.0,
7344,Jonah Williams,DE,DL,True,Active,,Questionable,6.0,
2228,E.J. Gaines,CB,DB,False,Inactive,,,8.0,00-0031394
8301,Zakoby McClain,LB,LB,True,Active,,,1.0,
3120,Trent Baalke,,,False,Inactive,,,0.0,
6796,Mekhi Becton,OT,OL|OT,True,Active,,,6.0,
1044,Cordy Glenn,T,OL,True,Active,,,10.0,00-0029561
4124,Ahkello Witherspoon,CB,DB,True,Active,,NA,9.0,00-0033783
6565,Cody Conway,OL,OL,True,Active,DEN,,3.0,00-0035515
7309,Siaosi Mariner,WR,WR,True,Active,,,2.0,
6155,Jaylen Smith,WR,WR,True,Active,,,3.0,00-0035121
6086,Tyler Roemer,OT,OL,True,Active,,,3.0,00-0035134
13222,Montana Lemonious-Craig,WR,WR,True,Active,,Questionable,0.0,
1797,Donald Hawkins,OT,OL,False,Inactive,,,8.0,
1223,Garrett Celek,TE,TE,True,Injured Reserve,,,10.0,00-0028903
12116,Mikey Victor,CB,DB,True,Active,,,1.0,
3676,Trevon Coley,DT,DL,True,Active,,,7.0,00-0032566
3003,Kevin Snyder,ILB,LB,False,Inactive,,,7.0,
936,Matt Asiata,RB,RB,False,Inactive,,,9.0,00-0028198
3460,Ross Martin,K,K,True,Active,,,6.0,
1643,Jordan Dangerfield,SS,DB,True,Inactive,,,9.0,00-0030023
5729,Quinterrius Eatmon,OT,OL,True,Active,,,7.0,00-0031879
7975,Tariq Thompson,DB,DB,True,Active,,,1.0,
13659,Garrett DiGiorgio,G,,True,Inactive,JAX,IR,0.0,
11435,Emanuel Wilson,RB,RB,True,Active,SEA,Questionable,3.0,
12808,Brandon George,LB,LB,True,Active,,,1.0,
7341,Eric Banks,DE,DL,True,Active,,,5.0,
333,Ryan Fitzpatrick,QB,QB,True,Active,,,17.0,00-0023682
12746,JP Richardson,WR,WR,True,Active,CHI,,1.0,
2747,Jason Myers,K,K,True,Active,SEA,,11.0,00-0031492
4947,Billy Price,OL,OL,True,Inactive,,,6.0,00-0034762
14004,Nuer Gatkuoth,DL,DL,True,Active,,,0.0,
12443,Devon Garrison,TE,TE,True,Active,,,1.0,
6983,Michael Ojemudia,CB,DB,True,Active,,,5.0,
3257,Jacoby Brissett,QB,QB,True,Active,ARI,,10.0,00-0033119
6518,Greg Roberts,DE,DL|LB,True,Active,,,3.0,00-0035082
11413,Ronnie Brown,RB,RB,True,Active,,,1.0,
2076,L'Damian Washington,WR,WR,False,Inactive,,,1.0,
7691,Spencer Brown,OT,OL|OT,True,Active,BUF,,5.0,
5377,Jamarco Jones,T,OL|OT,True,Active,,Questionable,8.0,00-0034729
12654,Craig Woodson,DB,DB,True,Active,NE,,1.0,
4240,Jeremiah Ledbetter,DE,DL,True,Active,,,8.0,00-0033582
7390,Domenique Davis,DL,DL,True,Active,,,5.0,
11185,Kendell Brooks,DB,DB,True,Active,,IR,3.0,
5230,Michael Badgley,K,K,True,Active,,,7.0,00-0034084
12921,Leander Wiegand,OL,OL,True,Active,,,1.0,
1425,Ryan Griffin,TE,TE,True,Active,,,10.0,00-0030108
5918,Rodney Anderson,RB,RB,True,Inactive,,,3.0,00-0035299
13266,Devin-DUP Veresuk-DUP,LB,LB,True,Active,,,2.0,
84,Branden Albert,T,OL,False,Inactive,,,12.0,
2610,Robert Smith,FS,DB,True,Active,,,10.0,
8242,Shermari Jones,RB,RB,True,Active,,,1.0,
2239,Jonathan Brown,OLB,LB,False,Inactive,,,1.0,
1232,Robert Turbin,RB,RB,True,Active,,,10.0,00-0029273
979,Colin Jones,FS,DB,True,Active,,,11.0,00-0028128
7628,Eric Stokes,CB,DB,True,Active,LV,,5.0,
2539,Corey Robinson,T,OL,False,Inactive,,,7.0,00-0031627
68,Mario Manningham,WR,WR,False,Inactive,,,7.0,
3565,Keith Baxter,CB,DB,True,Active,,,6.0,00-0032687
5237,Chad Kanoff,QB,QB,False,Inactive,,,4.0,00-0034478
9758,C.J. Stroud,QB,QB,True,Active,HOU,,3.0,
7151,Chris Williamson,CB,DB,True,Active,,,2.0,
315,Dustin Keller,TE,TE,False,Inactive,,,6.0,
12269,Brandon Codrington,DB,DB,True,Active,SF,,2.0,
4030,Reuben Foster,LB,LB,True,Active,,,5.0,00-0033887
5145,Luke McNitt,FB,RB,True,Active,,,4.0,00-0034149
5904,David Edwards,OL,OL|OT,True,Active,NO,,7.0,00-0035668
8516,Christian Holmes,CB,DB,True,Active,,,3.0,
3199,Michael Thomas,WR,WR,True,Active,,,8.0,00-0032765
2454,David Parry,DT,DL,False,Inactive,,,7.0,00-0031592
8072,Willie Yarbary,DT,DL,True,Active,,,1.0,
6321,Tim Ward,DE,DL,True,Active,,,4.0,00-0035135
2818,Michael Palardy,P,K|P,True,Active,,,11.0,00-0031363
446,E.J. Biggers,CB,DB,False,Inactive,,,11.0,
6254,Kemon Hall,CB,DB,True,Inactive,,Questionable,7.0,00-0035542
7704,Buddy Johnson,LB,LB,True,Active,CHI,,5.0,
13351,Junior Vandeross,WR,WR,True,Active,,,0.0,
10231,Elijah Higgins,TE,TE,True,Active,ARI,,3.0,
12682,Cam Jackson,DT,DL,True,Active,CAR,,1.0,
7085,Isaiah Coulter,WR,WR,True,Active,,,3.0,
5656,Aaron Evans,G,OL,True,Active,,,4.0,00-0034459
8707,Tayon Fleet-Davis,RB,RB,True,Active,,,1.0,
6066,Joey Alfieri,OLB,LB,True,Active,,,3.0,00-0035381
12943,Mishael Powell,DB,DB,True,Active,,,1.0,
7347,JuJu Hughes,DB,DB,True,Active,,,3.0,
4186,T.J. Logan,RB,RB,True,Active,,,5.0,00-0033789
1975,Erik Swoope,TE,TE,False,Inactive,,,8.0,00-0030854
4705,John Green,CB,DB,True,Active,,,5.0,
14021,Kadarius Calloway,RB,RB,True,Inactive,,Questionable,0.0,
210,Wesley Woodyard,LB,LB,True,Active,,,14.0,00-0025828
4972,Mason Rudolph,QB,QB,True,Active,PIT,,8.0,00-0034771
4400,Maurice Smith,DB,DB,True,Active,,,5.0,00-0033415
12026,Kobe Lewis,RB,RB,True,Active,,,1.0,
8124,Player Invalid,TE,TE,False,Inactive,,,0.0,
13153,Giles Jackson,WR,WR,True,Active,,,1.0,
2683,Andrew Franks,K,K,False,Inactive,,,5.0,
774,Vincent Rey,LB,LB,False,Inactive,,,12.0,00-0027245
3106,Jerrod Johnson,QB,QB,False,Inactive,,,1.0,
11105,Shaquan Davis,WR,WR,True,Active,,,1.0,
8343,Boye Mafe,DL,DL|LB,True,Active,CIN,,4.0,
7779,JaCoby Stevens,LB,DB,True,Active,,,1.0,
7785,Cole Van Lanen,OL,OG|OL,True,Active,JAX,,5.0,
8023,Nolan Laufenberg,G,OG|OL,True,Active,,,3.0,
3146,Swayze Waters,K,K,False,Inactive,,,1.0,
8021,Branden Mack,WR,WR,True,Active,,,1.0,
4370,Dustin Stanton,G,OL,True,Active,,,5.0,00-0033346
3604,Elie Bouka,CB,DB,True,Active,,,6.0,00-0032485
3078,Jamel Johnson,WR,WR,True,Active,,,6.0,
3210,Cardale Jones,QB,QB,False,Inactive,,,6.0,00-0033098
1459,Kayvon Webster,CB,DB,True,Active,,,9.0,00-0030523
3203,Braxton Miller,WR,WR,False,Inactive,,,6.0,00-0033069
4928,Anas Hasic,WR,WR,False,Active,,,0.0,
8109,Drew Desjarlais,OL,OL,False,Inactive,,,3.0,
3654,Kevin Bowen,OT,OL,True,Active,,,6.0,
1627,Skye Dawson,WR,WR,False,Inactive,,,12.0,
11832,Matt Lee,C,,True,Active,,,2.0,
6299,Stephen Denmark,CB,DB,True,Active,,,3.0,00-0035598
8781,Carson Wells,LB,LB,True,Active,,,2.0,
12271,Kolbi Fuqua,LB,LB,True,Active,,,1.0,
312,Matthew Slater,WR,WR,True,Active,,,16.0,00-0026293
7227,Artavis Pierce,RB,RB,True,Active,,,2.0,
9227,Israel Abanikanda,RB,RB,True,Active,DAL,,3.0,
11222,Marcus Cooper,RB,RB,True,Active,,,1.0,
13831,Kevorian Barnes,RB,RB,True,Active,,,0.0,
734,Trent Williams,T,OL|OT,True,Active,SF,,16.0,00-0027857
3376,Ted Karras,OL,OL,True,Active,CIN,,10.0,00-0032445
6592,Dontae Strickland,RB,RB,True,Active,,,3.0,00-0035569
12237,Lincoln Sefcik,TE,TE,True,Active,,,1.0,
4298,Cam Keizur,C,OL,True,Active,,,5.0,
989,James Carpenter,T,OL,True,Active,,,11.0,00-0027963
4899,Drew Ferris,LS,LS,True,Active,,,6.0,00-0032338
2439,Marcus Hardison,DT,DL,False,Inactive,,,5.0,00-0032169
11019,Erick Hallett,DB,DB,True,Active,TEN,,3.0,
11309,Trey Dean,DB,DB,True,Inactive,GB,IR,3.0,
2697,Corey Moore,FS,DB,False,Inactive,,,7.0,00-0032050
12117,Jontrey Hunter,LB,LB,True,Active,,,1.0,
8313,JT Woods,DB,DB,True,Active,,,4.0,
11983,Joe Evans,DE,DL,True,Active,,,1.0,
12676,Ty Hamilton,DT,DL,True,Active,LAR,,1.0,
1127,Danny Trevathan,LB,LB,True,Active,CHI,,10.0,00-0029577
1530,Charles Johnson,WR,WR,False,Injured Reserve,,,7.0,00-0030113
5607,Ja'Von Rolland-Jones,DE,DL|LB,True,Active,,,4.0,
6834,Jared Pinkney,TE,TE,True,Inactive,,,3.0,
3380,Devin Lucien,WR,WR,True,Active,,,6.0,00-0032447
3566,Jake Ganus,OLB,LB,True,Active,,,9.0,
3331,Jatavis Brown,LB,LB,True,Injured Reserve,,,6.0,00-0032895
2018,Ben Gottschalk,C,OL,False,Inactive,,,8.0,
8577,James McCourt,K,K,True,Active,,,1.0,
8185,Johnny Johnson,WR,WR,True,Inactive,,,3.0,
771,Josh Gordy,CB,DB,False,Inactive,,,5.0,
6384,Justin Sumpter,WR,WR,True,Active,,,3.0,
3914,Dobson Collins,WR,WR,False,Inactive,,,1.0,
12464,Player Invalid,RB,RB,False,Inactive,,,0.0,
11113,Joel Wilson,TE,TE,True,Active,TEN,,3.0,
132,Kedric Golston,NT,DL,False,Inactive,,,14.0,
13214,Kaimon Rucker,LB,LB,True,Active,BAL,,1.0,
12974,Aiden Williams,OG,OG,True,Active,,,1.0,
7664,Christian Barmore,DT,DL,True,Active,NE,,5.0,
5978,Emeke Egbule,LB,LB,True,Active,,,4.0,00-0035538
7312,Madre Harper,CB,DB,True,Active,,,3.0,
6250,Eurndraus Bryant,DT,DL,True,Inactive,,NA,7.0,
12133,Drake Stoops,WR,WR,True,Active,,,1.0,
1783,Devin Smith,CB,DB,False,Inactive,,,1.0,
5382,Nick Nelson,CB,DB,True,Active,,,4.0,00-0034767
5970,Greg Dortch,WR,WR,True,Active,BUF,,7.0,00-0035500
1652,Terrell Sinkfield,WR,WR,True,Active,,,9.0,00-0029981
5924,Emanuel Hall,WR,WR,True,Inactive,,,3.0,00-0035070
4761,Brady Sheldon,LB,LB,True,Active,,,5.0,00-0033997
6383,Anree Saint-Amour,DE,DL,True,Active,,,3.0,00-0035113
3378,Brandon Doughty,QB,QB,False,Inactive,,,6.0,
8318,Jayden Peevy,DL,DL,True,Active,,,3.0,
12910,B.J. Green,DE,DL,True,Active,JAX,,1.0,
11009,Karl Brooks,DT,DL,True,Active,GB,,3.0,
5897,Lukas Denis,FS,DB,True,Active,,,5.0,00-0035470
7241,Marcel Spears,LB,LB,True,Inactive,,,2.0,
2931,Deshon Foxx,WR,WR,True,Active,,,7.0,
4191,Matt Milano,LB,LB,True,Active,,,9.0,00-0033571
5273,Kamryn Pettway,RB,RB,True,Active,,,4.0,
6056,Dre Greenlaw,LB,LB,True,Active,SF,,7.0,00-0034982
12466,Player Invalid,QB,QB,False,Inactive,,,0.0,
7481,Chase Harrell,TE,TE,True,Active,,,2.0,
7261,Arryn Siposs,P,P,True,Active,PHI,,3.0,
5228,J.T. Barrett,QB,QB,True,Active,,,4.0,00-0034126
10872,Felix Anudike-Uzomah,DE,DL,True,Active,KC,,3.0,
3465,Ben Braunecker,TE,TE,True,Active,,,6.0,00-0032661
12892,Da'Quan Felton,WR,WR,True,Active,,Questionable,1.0,
3104,Paul Depodesta,,,False,Inactive,,,0.0,
5439,Austin Schlottmann,G,OG|OL,True,Active,TEN,,8.0,00-0034112
1595,Chris Harper,WR,WR,False,Inactive,,,1.0,
1245,Beau Brinkley,LS,LS,True,Inactive,,,11.0,00-0029134
4872,Nick Caserio,,,False,Inactive,,,0.0,
1656,Joe Vellano,DT,DL,False,Inactive,,,9.0,
13075,Myles Price,WR,WR,True,Active,MIN,,1.0,
231,Mike Devito,DE,DL,False,Inactive,,,13.0,
4865,Zach Triner,LS,LS,True,Active,,,9.0,00-0033196
2753,Rasheed Bailey,WR,WR,True,Active,,,7.0,00-0031645
13996,Trent Howland,RB,RB,True,Active,,,0.0,
7127,Shaun Bradley,LB,LB,True,Active,,,5.0,
7615,Brian Khoury,LS,LS,True,Active,,,2.0,
6252,Chris Peace,OLB,LB,True,Active,,,3.0,00-0035434
6848,Anfernee Jennings,LB,DL|LB,True,Active,NO,,6.0,
13551,Karson Sharar,LB,LB,True,Active,ARI,,0.0,
6202,Jakob Johnson,FB,RB,True,Active,,,7.0,00-0035726
4912,A.J. Hughes,P,P,True,Active,,,5.0,
1267,Ty Nsekhe,T,OL|OT,True,Active,,,12.0,00-0029709
2412,Justin Hardy,WR,WR,True,Active,,,7.0,00-0031570
266,Orlando Scandrick,CB,DB,True,Active,,,14.0,00-0026283
6558,O'Shea Dugas,T,OL,True,Active,,,3.0,00-0035395
1803,Marcus Smith,DE,DL|LB,False,Inactive,,,8.0,00-0031371
13978,Albert Reese,OT,OT,True,Active,CAR,,0.0,
11985,Carlton Johnson,CB,DB,True,Active,,,1.0,
12178,Don Callis,CB,DB,True,Active,,,1.0,
2932,Eric Frohnapfel,TE,TE,True,Active,,,10.0,
2312,Kevin White,WR,WR,True,Active,,,8.0,00-0031545
DEN,Denver Broncos,DEF,DEF,True,,DEN,,,
10951,Sidy Sow,OL,OL,True,Active,,,3.0,
6805,KJ Hamler,WR,WR,True,Active,,,5.0,
5476,KC McDermott,OL,OL,True,Active,,,5.0,00-0034522
4606,Dylan Cole,LB,LB,True,Active,,,7.0,00-0033765
12364,Kyon Barrs,DL,DL,True,Active,,,2.0,
5769,Ro'Derrick Hoskins,LB,LB,True,Active,,,4.0,00-0034850
11433,Nate Adkins,TE,TE,True,Active,DEN,,3.0,
7733,Josh Pederson,TE,TE,True,Inactive,,,3.0,
4707,Akeem Judd,RB,RB,False,Inactive,,,5.0,
3776,Quentin Gause,ILB,LB,False,Inactive,,,6.0,
13687,Marvin Jones,DE,DL,True,Active,,,0.0,
3014,Darrell Williams,T,LB|OL,False,Inactive,,,5.0,00-0031821
4426,Harvey Langi,LB,LB,True,Active,,,6.0,00-0033392
6791,C.J. Henderson,CB,DB,True,Active,ATL,,6.0,
1702,Lane Taylor,OL,OG|OL,True,Active,,,9.0,00-0030273
1547,A.J. Klein,LB,LB,True,Active,,,11.0,00-0030463
8615,Tayler Hawkins,DB,DB,True,Inactive,,,2.0,
13930,Jordon Vaughn,RB,RB,True,Active,,,0.0,
7661,Levi Onwuzurike,DE,DL,True,Active,DET,,5.0,
7388,Jared Hilbers,T,OL,True,Active,,,2.0,
12789,Ben Scott,OL,OL,True,Active,TB,,1.0,
6327,Jamey Mosley,OLB,LB,True,Active,,,3.0,00-0035506
9502,Tank Dell,WR,WR,True,Inactive,HOU,IR,3.0,
5986,Christian Miller,LB,DL|LB,True,Active,,,3.0,00-0035257
11917,Javion Cohen,OL,OL,True,Active,,,1.0,
110,Stephen Gostkowski,K,K,True,Inactive,,,16.0,00-0024333
12371,Luke Brubacher,DE,DL,True,Active,,,1.0,
11993,Tyrek Funderburk,CB,DB,True,Inactive,,Questionable,2.0,
11456,Tre'Shaun Harrison,WR,WR,True,Inactive,,,1.0,
5397,Trevor Moore,K,K,True,Active,,,4.0,
4407,Sam McCaskill,DE,DL,True,Active,,,5.0,
8199,D'Eriq King,QB,QB,True,Active,,,2.0,
11481,Natrone Brooks,CB,DB,True,Active,,,3.0,
11364,Jaquan Amos,DB,DB,True,Active,,,1.0,
13177,Kam Arnold,LB,LB,True,Active,,,1.0,
20,Jared Allen,DE,DL|LB,False,Inactive,,,16.0,
7504,De'Jon Harris,LB,LB,True,Active,,,4.0,
2896,Keenan Lambert,S,DB,False,Inactive,,,5.0,
12885,Dontae Manning,CB,DB,True,Active,,IR,1.0,
13014,Pat Conroy,TE,TE,True,Active,,,0.0,
12141,Justin Dedich,OL,OL,True,Active,LAR,IR,2.0,
11886,Tulu Griffin,WR,WR,True,Active,,,1.0,
13470,Daylen Everette,CB,DB,True,Active,PIT,,0.0,
5232,Tevin Lawson,DL,DL,True,Active,,,9.0,
6284,Marcus Epps,DB,DB,True,Active,PHI,,7.0,00-0034993
419,DeAndre Levy,LB,LB,False,Inactive,,,11.0,
2307,Marcus Mariota,QB,QB,True,Active,WAS,Questionable,11.0,00-0032268
8178,Braylon Sanders,WR,WR,True,Active,,,3.0,
3969,Leonard Fournette,RB,RB,True,Active,,,7.0,00-0033856
11539,Jake Bates,K,K,True,Active,DET,,3.0,
8316,Micheal Clemons,DL,DL,True,Active,IND,,4.0,
2123,Cornelius Lucas,T,OL|OT,True,Active,,,12.0,00-0030725
11056,Jared Wayne,WR,WR,True,Active,HOU,,3.0,
3737,Shiro Davis,ILB,LB,False,Inactive,,,0.0,
2480,Matthew Wells,ILB,LB,False,Inactive,,,1.0,
1466,Travis Kelce,TE,TE,True,Active,KC,,13.0,00-0030506
11784,Jarrett Kingston,OL,OL,True,Active,MIA,,2.0,
11932,Mike DiLiello,QB,QB,True,Active,,,1.0,
12975,JJ Galbreath,TE,TE,True,Active,,,1.0,
13257,Xander Mueller,LB,LB,True,Active,,,1.0,
4890,Ben Turk,P,P,True,Active,,,4.0,
3541,Mike McQueen,G,OL,True,Active,,,9.0,
5612,Anthony Mahoungou,WR,WR,True,Active,,,4.0,
11420,Luke Haggard,OT,OT,True,Active,TB,,3.0,
11519,LaTrell Bumphus,DL,DL,True,Inactive,,,1.0,
12340,Alex Larson,TE,TE,True,Active,,,1.0,
11378,Jordan Mims,RB,RB,True,Active,,,3.0,
6149,Darius Slayton,WR,WR,True,Active,NYG,,7.0,00-0035535
13248,Christian Johnstone,LS,LS,True,Active,,,1.0,
7140,Lachavious Simmons,OL,OL,True,Active,,,4.0,
5098,Siran Neal,CB,DB,True,Active,SF,,8.0,00-0034391
12194,Tarique Barnes,LB,LB,True,Active,,,1.0,
1868,Crockett Gillmore,TE,TE,False,Inactive,,,6.0,
11968,Chris McDonald,CB,DB,True,Active,,,1.0,
6047,Dillon Mitchell,WR,WR,True,Inactive,,,3.0,00-0035002
3515,K.J. Maye,WR,WR,True,Active,,,6.0,00-0032653
4896,Brian Callahan,,,True,Inactive,,,0.0,
1967,Seth Lobato,QB,QB,False,Inactive,,,1.0,
6756,Kahani Smith,FS,DB,True,Active,,,2.0,
2234,Greg Robinson,T,OL,True,Active,,,8.0,00-0031386
3308,Matt Ioannidis,DT,DL,True,Active,,,7.0,00-0032781
5716,Brandon Smith,OT,OL,True,Active,,,4.0,00-0034690
8214,Cole Turner,TE,TE,True,Inactive,MIA,IR,4.0,
10880,Jack Campbell,LB,LB,True,Active,DET,,3.0,
13145,ShunDerrick Powell,RB,RB,True,Active,,,1.0,
5270,Riley Ferguson,QB,QB,False,Active,,,0.0,
8039,Jibri Blount,TE,TE,True,Active,,,1.0,
1520,Michael Williams,TE,TE,False,Inactive,,,7.0,
4815,Brian Riley,WR,WR,True,Active,,,5.0,
11613,Player Invalid,WR,WR,False,Inactive,,,0.0,
2983,Curtis Riley,DB,DB,True,Inactive,,,7.0,00-0032042
13769,Collin Wright,CB,DB,True,Active,HOU,,0.0,
1726,Eric Kettani,FB,RB,False,Inactive,,,2.0,
6024,Fred Johnson,T,OL|OT,True,Active,PHI,,7.0,00-0034951
4149,Jamaal Williams,RB,RB,True,Active,,,8.0,00-0033948
1851,Brandon Dixon,CB,DB,False,Inactive,,,8.0,
8319,DeMarvin Leal,DL,DL,True,Active,,,4.0,
3523,Anthony Fabiano,C,OL,True,Injured Reserve,,,6.0,00-0032567
3097,Josh McDaniels,,,False,Inactive,,,0.0,
2237,Ethan Westbrooks,DT,DL,True,Active,NO,,8.0,00-0030986
2214,Cameron Brate,TE,TE,True,Active,,,9.0,00-0031273
2413,Jalston Fowler,FB,RB,False,Inactive,,,7.0,00-0032130
11398,Bennett Williams,DB,DB,True,Inactive,,,1.0,
36,Matt Hasselbeck,QB,QB,False,Inactive,,,22.0,
11737,Javon Foster,OL,OL,True,Active,CIN,,2.0,
6022,Javon Patterson,OL,OL,True,Active,,,3.0,00-0035005
1060,Tommy Streeter,WR,WR,False,Inactive,,,2.0,
2298,Jeremy Towns,DT,DL,False,Inactive,,,1.0,
1431,Emmett Cleary,T,OL,False,Inactive,,,7.0,
499,Connor Barth,K,K,False,Inactive,,,12.0,00-0026138
4017,Deshaun Watson,QB,QB,True,Active,CLE,,9.0,00-0033537
4464,Nick Mullens,QB,QB,True,Active,JAX,,9.0,00-0033319
12447,Keonte Schad,DL,DL,True,Active,,,1.0,
3785,Brandin Bryant,DT,DL,True,Active,,,7.0,00-0032660
11514,Isaiah Land,LB,LB,True,Active,DAL,,3.0,
6512,Doyin Jibowu,FS,DB,True,Active,,,3.0,00-0035072
13011,Brennan Presley,WR,WR,True,Active,LAR,,1.0,
5310,Antonio Callaway,WR,WR,True,Active,,,5.0,00-0034772
8106,Jordan Murray,T,,False,Inactive,,,5.0,
2044,Brelan Chancellor,WR,WR,True,Active,,,12.0,
701,Ed Dickson,TE,TE,False,Inactive,,,12.0,00-0027675
13329,Malik Benson,WR,WR,True,Active,LV,,0.0,
4768,Adam Zaruba,TE,TE,True,Inactive,,,5.0,
8139,Zamir White,RB,RB,True,Active,NO,,4.0,
11588,Jawhar Jordan,RB,RB,True,Active,HOU,,2.0,
3228,Sean Davis,DB,DB,True,Active,NE,,6.0,00-0033053
5095,Daniel Carlson,K,K,True,Active,NO,,8.0,00-0034161
1849,Jace Amaro,TE,TE,False,Inactive,,,8.0,00-0031042
902,Dwayne Harris,WR,WR,True,Inactive,,,11.0,00-0028114
4410,Horace Richardson,CB,DB,True,Active,,,5.0,00-0033333
7098,Ty'Son Williams,RB,RB,True,Active,,,3.0,
1925,Stephon Tuitt,DE,DL,True,Active,,,8.0,00-0031412
13801,Isaiah Jatta,OT,OT,True,Active,,,0.0,
415,Earl Bennett,WR,WR,False,Inactive,,,6.0,
8632,JaVonta Payton,WR,WR,True,Active,,,1.0,
6761,Urban Meyer,,,False,Inactive,,,0.0,
13464,Domonique Orange,DT,DL,True,Active,MIN,,0.0,
7809,Avery Williams,RB,RB,True,Active,,,4.0,
365,Mike Wallace,WR,WR,False,Inactive,,,13.0,00-0026901
3890,Devon Bell,K,K,True,Active,,,9.0,
13630,Evan Svoboda,TE,TE,True,Active,LAC,,0.0,
136,Will Montgomery,C,OL,False,Inactive,,,14.0,
11858,Julius Welschof,DL,DL,True,Active,PIT,,2.0,
1695,Will Davis,CB,DB,False,Inactive,,,7.0,
1667,Steven Terrell,FS,DB,False,Inactive,,,7.0,00-0029958
7430,Josh Avery,DT,DL,True,Active,,,2.0,
13778,EJ Smith,RB,RB,True,Inactive,,Questionable,0.0,
12510,Jalen Milroe,QB,QB,True,Active,SEA,,1.0,
4637,DaShaun Amos,CB,DB,True,Inactive,,,5.0,00-0033710
11074,Abraham Beauplan,LB,LB,True,Active,,,2.0,
665,Dennis Dixon,QB,QB,False,Inactive,,,5.0,
7360,Brady Aiello,T,OL,True,Active,,,2.0,
4538,Marquavius Lewis,DT,DL,True,Inactive,,,5.0,
13772,Eni Falayi,TE,TE,True,Active,,,0.0,
5363,Matt Pryor,T,OL,True,Active,ARI,,8.0,00-0034417
14085,Matthew Henry,WR,WR,True,Active,,,0.0,
8579,Brandon Peters,QB,QB,True,Active,,,1.0,
6517,Randy Ramsey,LB,LB,True,Active,,,3.0,00-0035085
6722,Dave Deguglielmo,,,True,Inactive,,NA,0.0,
5593,Ikenna Nwokeji,OL,OL,True,Active,,,4.0,
2505,Darren Waller,TE,TE,True,Active,CAR,,11.0,00-0031610
2422,Blake Bell,TE,TE,True,Active,,,9.0,00-0032062
8060,Cam Murray,OL,OL,True,Active,,,1.0,
4010,Dom Capers,,,False,Inactive,,,0.0,
11963,Chris Collier,RB,RB,True,Inactive,LV,IR,2.0,
8464,Cordell Volson,T,OL,True,Active,,,4.0,
3971,Chan Gailey,,,False,Inactive,,,0.0,
3016,Jermaine Whitehead,FS,DB,True,Active,,,7.0,00-0031512
7672,Ernest Jones,LB,LB,True,Active,SEA,,5.0,
146,Tramon Williams,CB,DB,True,Injured Reserve,,,16.0,00-0024061
1671,Kendall Gaskins,RB,RB,False,Inactive,,,7.0,
13327,Desmond Reid,RB,RB,True,Inactive,,Questionable,0.0,
1426,DeAndre Hopkins,WR,WR,True,Active,,,13.0,00-0030564
11831,Daijahn Anthony,DB,DB,True,Active,,,2.0,
11587,Player Invalid,RB,RB,False,Inactive,,,0.0,
13601,Logan Fano,DE,DL,True,Active,CLE,,0.0,
10971,BJ Thompson,DE,DL,True,Active,,,2.0,
3614,Tommylee Lewis,WR,WR,True,Active,,,6.0,00-0032881
3838,Antonio Hamilton,CB,DB,True,Active,,,10.0,00-0032933
12218,Jalen Jackson,RB,RB,True,Active,,,1.0,
576,Sean Lee,LB,LB,True,Injured Reserve,,,12.0,00-0027663
3145,Ron Rivera,,,False,Inactive,,,0.0,
11114,Elijah Dotson,RB,RB,True,Active,,,2.0,
13664,Bryson Eason,DL,DL,True,Active,KC,,0.0,
3234,Carl Nassib,DE,DL|LB,True,Active,,,7.0,00-0033129
8,Jason Jones,DE,DL,False,Inactive,,,12.0,
5220,Godwin Igwebuike,RB,RB,True,Active,,,6.0,00-0034614
6680,David Kenney,OLB,LB,True,Active,,,3.0,00-0035581
4651,Corey Clement,RB,RB,True,Active,,,6.0,00-0033725
11034,Jalen Brooks,WR,WR,True,Active,ARI,,3.0,
12045,Jack Westover,TE,TE,True,Active,WAS,,2.0,
13191,TJ Sheffield,WR,WR,True,Active,,,1.0,
945,Kevin Cone,WR,WR,False,Inactive,,,3.0,
6006,Byron Cowart,DT,DL,True,Active,WAS,,7.0,00-0035278
13970,Riley Wilson,LB,LB,True,Active,NE,,0.0,
4807,Mike Estes,TE,TE,True,Active,,,5.0,
7022,Shane Lemieux,OL,OL,True,Active,,Questionable,6.0,
6451,Stephen Carlson,TE,TE,True,Active,CHI,,7.0,00-0035039
7207,Ike Brown,CB,DB,True,Active,,,3.0,
