yprr,weighted_opportunity,aging_curve_position,feature_season,route_participation,total_points_t,dakota,air_yards_share,ppg_t_minus_1,ppg_t,is_dual_threat,age,pass_attempts,cpoe,dropback_count,depth_chart_position,games_t,snap_share_t_minus_1,target_share_nfl,snap_share,ppg_t_minus_2,epa_per_dropback,player_id,team,tprr,aging_curve_value,position,avg_ppg_t1_t2
,0.09537903504753714,,2024,,32.7,,0.04043694902261403,3.507142857142857,2.725,False,31.0,0,,,TE,12,0.3870588235294118,0.044715447154471545,0.43823529411764706,3.85,,00-0033217,IND,,0.9,TE,2.790909090909091
,0.002325581395348837,,2018,,1.5,,0.0,,0.75,False,24.0,0,,,TE,2,,0.0015503875968992248,0.05307692307692307,,,00-0033246,LA,,0.7,TE,1.325
,0.020717495229692854,,2019,,6.6,,0.0050062578222778474,0.75,1.0999999999999999,False,25.0,0,,,TE,6,0.05307692307692307,0.011475409836065573,0.23538461538461536,,,00-0033246,LA,,0.8,TE,1.0916666666666668
,0.011121258665781062,,2020,,9.3,,0.0018819101387908728,1.0999999999999999,1.55,False,26.0,0,,,TE,6,0.23538461538461536,0.006535947712418301,0.09777777777777778,0.75,,00-0033246,LA,,0.9,TE,1.7880952380952382
,0.0028058789110618374,,2021,,1.9,,0.0011047979797979798,1.55,0.6333333333333333,False,27.0,0,,,TE,3,0.09777777777777778,0.0013550135501355014,0.2633333333333333,1.0999999999999999,,00-0033246,LA,,1.0,TE,3.4814285714285718
,0.05345066897921691,,2022,,41.2,,0.005784959106323559,0.6333333333333333,2.942857142857143,False,28.0,0,,,TE,14,0.2633333333333333,0.03293413173652695,0.38833333333333336,1.55,,00-0033246,MIN,,1.0,TE,3.6766666666666667
,0.07440010209247738,,2023,,40.2,,0.02373022481265612,2.942857142857143,4.0200000000000005,False,29.0,0,,,TE,10,0.38833333333333336,0.038525963149078725,0.2064705882352941,0.6333333333333333,,00-0033246,MIN,,1.0,TE,2.504166666666667
,0.09983656792645557,,2024,,50.0,,0.025740551583248214,4.0200000000000005,3.3333333333333335,False,30.0,0,,,TE,15,0.2064705882352941,0.05454545454545454,0.3927777777777778,2.942857142857143,,00-0033246,MIN,,1.0,TE,1.675
,0.1776847743324494,,2018,,77.5,,0.09465171843411138,,4.84375,False,24.0,0,,,WR,16,,0.07428571428571429,0.4677777777777778,,,00-0033251,IND,,0.8,WR,8.628125
,0.36569650214780397,,2019,,135.3,,0.20626432391138275,4.84375,8.45625,False,25.0,1,-42.27384030818939,,WR,16,0.4677777777777778,0.14754098360655737,0.74625,,-0.7042251150123775,00-0033251,IND,,0.9,WR,7.3531249999999995
,0.3306435986159169,,2020,,149.6,,0.19058823529411764,8.45625,8.799999999999999,False,26.0,1,-67.4685537815094,,WR,17,0.74625,0.1314878892733564,0.78,4.84375,-0.5561131672002375,00-0033251,IND,,1.0,WR,4.078125
,0.3146071309158333,,2021,,94.5,,0.15431472081218275,8.799999999999999,5.90625,False,27.0,0,,,WR,16,0.78,0.1377245508982036,0.831875,8.45625,,00-0033251,IND,,1.0,WR,1.42
,0.07772624123240929,,2022,,40.5,,0.027075452916583715,5.90625,2.25,False,28.0,0,,,WR,18,0.831875,0.039182282793867124,0.296,8.799999999999999,,00-0033251,PHI,,1.0,WR,0.29500000000000004
,0.07007143460985713,,2023,,5.9,,0.04057823991884352,2.25,0.5900000000000001,False,29.0,0,,,WR,10,0.296,0.027777777777777776,0.2207142857142857,5.90625,,00-0033251,ARI,,0.88,WR,0.0
,0.01738100724582021,,2018,,0.0,,0.014698298091799896,,0.0,False,24.0,0,,,TE,6,,0.004728132387706856,0.12272727272727274,,,00-0033258,SEA,,0.7,TE,1.3888888888888888
,0.012382780364816007,,2019,,1.4,,0.0055373772967530835,0.0,0.19999999999999998,False,25.0,0,,,TE,7,0.12272727272727274,0.005671077504725898,0.06363636363636363,,,00-0033258,ARI,,0.8,TE,1.4343434343434343
,0.04120565613310648,,2020,,23.2,,0.015455594002306805,0.19999999999999998,2.5777777777777775,False,26.0,0,,,TE,9,0.06363636363636363,0.020257826887661142,0.43166666666666664,0.0,,00-0033258,ARI,,0.9,TE,0.29090909090909095
,0.0195374788453451,,2021,,3.2,,0.0030762469786860033,2.5777777777777775,0.29090909090909095,False,27.0,0,,,TE,11,0.43166666666666664,0.011589403973509934,0.243125,0.19999999999999998,,00-0033258,ARI,,1.0,TE,0.0
,0.0,,2018,,0.0,,0.0,,0.0,False,24.0,0,,,WR,16,,0.0,,,,00-0033266,LA,,0.8,WR,0.05000000000000001
,0.0,,2019,,0.0,,0.0,0.0,0.0,False,25.0,0,,,WR,12,,0.0,,,,00-0033266,LA,,0.9,WR,0.05000000000000001
,0.0,,2020,,0.30000000000000004,,0.0,0.0,0.10000000000000002,False,26.0,0,,,WR,3,,0.0,,0.0,,00-0033266,CLE,,1.0,WR,0.0
,0.003884105592307465,,2020,,8.520000000000001,,0.0014825796886582653,,2.1300000000000003,False,25.0,56,-12.614221695591421,,QB,4,,0.0018975332068311196,0.405,,-5.611624705650607,00-0033275,CAR,,0.714,QB,4.639666666666667
,0.0,,2021,,13.78,,0.0,2.1300000000000003,2.756,False,26.0,66,-21.160337194090797,,QB,5,0.405,0.0,0.30666666666666664,,-2.889825180816497,00-0033275,CAR,,0.771,QB,5.257666666666667
,0.0,,2022,,39.14,,0.0,2.756,6.523333333333333,False,27.0,106,-7.164330996434998,,QB,6,0.30666666666666664,0.0,0.7233333333333333,2.1300000000000003,-3.321985339326082,00-0033275,CAR,,0.828,QB,3.992
,0.35628829282324176,,2018,,385.5,,0.020537897310513448,,24.09375,True,22.0,1,41.275930404663086,,RB,16,,0.22794117647058823,0.9193749999999999,,6.549201502930373,00-0033280,CAR,,0.825,RB,29.79166666666667
,0.3701137910912274,,2019,,471.20000000000005,,0.02159113013032484,24.09375,29.450000000000003,True,23.0,2,-56.98741674423218,,RB,16,0.9193749999999999,0.23666666666666666,0.93125,,-0.9576074350334238,00-0033280,CAR,,1.0,RB,24.173809523809524
,0.05874982241396045,,2020,,90.4,,0.006671608598962194,29.450000000000003,30.133333333333336,True,24.0,0,,,RB,3,0.93125,0.036053130929791274,0.7733333333333333,24.09375,,00-0033280,CAR,,1.0,RB,19.513642857142855
,0.12173953403896798,,2021,,127.5,,0.02111858899976793,30.133333333333336,18.214285714285715,True,25.0,0,,,RB,7,0.7733333333333333,0.07130434782608695,0.6057142857142858,29.450000000000003,,00-0033280,CAR,,1.0,RB,23.045973684210526
,0.36077641037913866,,2022,,416.26,,0.03833543505674653,18.214285714285715,20.813,True,26.0,2,20.369338989257812,,RB,20,0.6057142857142858,0.22262773722627738,0.7515,30.133333333333336,1.6169031038298272,00-0033280,SF,,1.0,RB,18.614473684210527
,0.3226512916354391,,2023,,480.3,,0.041675758236962686,20.813,25.278947368421054,True,27.0,0,,,RB,19,0.7515,0.1956521739130435,0.8373684210526315,18.214285714285715,,00-0033280,SF,,0.78,RB,18.038157894736845
,0.06906475561667878,,2024,,47.800000000000004,,0.014194464158977998,25.278947368421054,11.950000000000001,True,28.0,0,,,RB,4,0.8373684210526315,0.03941908713692946,0.7224999999999999,20.813,,00-0033280,SF,,0.56,RB,24.126315789473686
,0.3120396771177909,,2018,,138.8,,0.18973105134474327,,10.676923076923078,False,22.0,0,,,WR,13,,0.11948529411764706,0.5284615384615384,,,00-0033282,CAR,,0.6,WR,12.435624999999998
,0.471914510795565,,2019,,171.7,,0.29916358685080724,10.676923076923078,10.73125,False,23.0,0,,,WR,16,0.5284615384615384,0.175,0.855625,,,00-0033282,CAR,,0.7,WR,8.049999999999999
,0.399071066768131,,2020,,212.1,,0.17568569310600446,10.73125,14.139999999999999,False,24.0,0,,,WR,15,0.855625,0.1840607210626186,0.6813333333333333,10.676923076923078,,00-0033282,CAR,,0.8,WR,6.1652941176470595
,0.028915913713199744,,2021,,9.8,,0.0051928783382789315,14.139999999999999,1.9600000000000002,False,25.0,0,,,WR,5,0.6813333333333333,0.016853932584269662,0.236,10.73125,,00-0033282,WAS,,0.9,WR,10.097794117647059
,0.35808499835044744,,2022,,176.3,,0.14028284671532848,1.9600000000000002,10.370588235294118,False,26.0,0,,,WR,17,0.236,0.17325800376647835,0.7147058823529412,14.139999999999999,,00-0033282,WAS,,1.0,WR,7.553676470588234
,0.32321880123271746,,2023,,157.2,,0.13728191000918274,10.370588235294118,9.825,False,27.0,0,,,WR,16,0.7147058823529412,0.15141430948419302,0.56375,1.9600000000000002,,00-0033282,WAS,,1.0,WR,4.234033613445378
,0.178294782140936,,2024,,89.8,,0.052409129332206254,9.825,5.2823529411764705,False,28.0,0,,,WR,17,0.56375,0.0944055944055944,0.3941176470588235,10.370588235294118,,00-0033282,BUF,,1.0,WR,3.185714285714286
,0.6252796238974754,,2018,,258.7,,0.27712854757929883,,16.16875,False,25.0,0,,,TE,16,,0.28752642706131076,0.87625,,,00-0033288,SF,,0.8,TE,14.806985294117647
,0.5046527740444468,,2019,,237.6,,0.20354247973581507,16.16875,13.976470588235294,False,26.0,0,,,TE,17,0.87625,0.2414486921529175,0.9011764705882354,,,00-0033288,SF,,0.9,TE,14.342279411764705
,0.2714253265190233,,2020,,125.1,,0.1306076093128904,13.976470588235294,15.6375,False,27.0,0,,,TE,8,0.9011764705882354,0.12,0.82875,16.16875,,00-0033288,SF,,1.0,TE,12.89297385620915
,0.46440013518707135,,2021,,221.8,,0.22428536525775714,15.6375,13.047058823529412,False,28.0,0,,,TE,17,0.82875,0.2049335863377609,0.93,13.976470588235294,,00-0033288,SF,,1.0,TE,12.379970760233919
,0.38185395016614354,,2022,,229.3,,0.16620428751576294,13.047058823529412,12.738888888888889,False,29.0,0,,,TE,18,0.93,0.177007299270073,0.9033333333333334,15.6375,,00-0033288,SF,,1.0,TE,13.897192982456142
,0.4318659934161219,,2023,,228.4,,0.2171066986689941,12.738888888888889,12.021052631578948,False,30.0,0,,,TE,19,0.9033333333333334,0.18659420289855072,0.9,13.047058823529412,,00-0033288,SF,,1.0,TE,14.682500000000001
,0.42501278581574486,,2024,,236.60000000000002,,0.18925952211970665,12.021052631578948,15.773333333333335,False,31.0,0,,,TE,15,0.9,0.1950207468879668,0.866,12.738888888888889,,00-0033288,SF,,0.9,TE,13.591666666666667
,0.1733996995226952,,2018,,55.50000000000001,,0.06649972175848637,,4.26923076923077,False,24.0,0,,,WR,13,,0.08456659619450317,0.3378571428571429,,,00-0033292,SF,,0.8,WR,1.55
,0.08325383304940374,,2020,,18.6,,0.03321976149914821,,1.55,False,26.0,0,,,WR,12,,0.04,0.25166666666666665,4.26923076923077,,00-0033292,SF,,1.0,WR,0.8667763157894738
,0.011882685285029495,,2021,,8.100000000000001,,0.007465543644716692,1.55,1.0125000000000002,False,27.0,0,,,WR,8,0.25166666666666665,0.004437869822485207,0.08,,,00-0033292,CIN,,1.0,WR,0.35385964912280704
,0.028095034825974245,,2022,,13.700000000000001,,0.009303287161463718,1.0125000000000002,0.7210526315789474,False,28.0,0,,,WR,19,0.08,0.014388489208633094,0.11473684210526316,1.55,,00-0033292,CIN,,1.0,WR,0.5183333333333333
,0.006369426751592357,,2023,,-0.2,,0.0,0.7210526315789474,-0.013333333333333334,False,29.0,0,,,WR,15,0.11473684210526316,0.004246284501061571,0.11176470588235293,1.0125000000000002,,00-0033292,CHI,,0.88,WR,1.05
,0.08665180024799107,,2018,,171.4,,0.0016384489350081922,,14.283333333333333,True,24.0,0,,,RB,12,,0.057003257328990226,0.5016666666666667,,,00-0033293,GB,,1.0,RB,18.822916666666668
,0.2099221589395318,,2019,,359.70000000000005,,0.0324773413897281,14.283333333333333,19.983333333333334,True,25.0,0,,,RB,18,0.5016666666666667,0.12479201331114809,0.6211111111111111,,,00-0033293,GB,,1.0,RB,16.8
,0.193678358500275,,2020,,282.6,,0.014819587628865979,19.983333333333334,17.6625,True,26.0,0,,,RB,16,0.6211111111111111,0.12220309810671257,0.585625,14.283333333333333,,00-0033293,GB,,1.0,RB,15.280514705882354
,0.199976557299659,,2021,,255.0,,0.016477637491975176,17.6625,15.9375,True,27.0,0,,,RB,16,0.585625,0.12562814070351758,0.599375,19.983333333333334,,00-0033293,GB,,0.78,RB,14.373303167420815
,0.19782154692889303,,2022,,248.60000000000002,,-0.003642157978602322,15.9375,14.623529411764707,True,28.0,0,,,RB,17,0.599375,0.13358070500927643,0.5823529411764706,17.6625,,00-0033293,GB,,0.56,RB,14.022649572649573
,0.1193814872386301,,2023,,183.60000000000002,,-0.01167076167076167,14.623529411764707,14.123076923076924,True,29.0,0,,,RB,13,0.5823529411764706,0.08503401360544217,0.5276923076923077,15.9375,,00-0033293,GB,,0.34,RB,11.906944444444445
,0.18974463738508682,,2024,,250.6,,0.006128702757916241,14.123076923076924,13.922222222222222,True,30.0,0,,,RB,18,0.5276923076923077,0.12363636363636364,0.6372222222222222,14.623529411764707,,00-0033293,MIN,,0.12,RB,9.891666666666667
,0.0027573529411764703,,2018,,15.0,,0.0,,1.6666666666666667,False,24.0,0,,,RB,9,,0.001838235294117647,0.106875,,,00-0033296,CAR,,1.0,RB,0.9270833333333333
,0.004863839719898852,,2019,,9.7,,-0.00019451468585878233,1.6666666666666667,1.2125,False,25.0,0,,,RB,8,0.106875,0.0033333333333333335,0.12125,,,00-0033296,CAR,,1.0,RB,0.8319444444444444
,0.025962633552907045,,2020,,7.7,,0.0004941932295527551,1.2125,0.6416666666666667,False,26.0,0,,,FB,12,0.12125,0.017077798861480076,0.1375,1.6666666666666667,,00-0033296,CAR,,1.0,RB,1.0222222222222221
,0.003164556962025316,,2021,,9.2,,0.0,0.6416666666666667,1.0222222222222221,False,27.0,0,,,RB,9,0.1375,0.002109704641350211,0.10636363636363635,1.2125,,00-0033296,NO,,0.78,RB,1.075
,0.32310239875950164,,2018,,114.7,,0.1580411797440178,,7.16875,False,23.0,0,,,WR,16,,0.1416490486257928,0.571875,,,00-0033307,SF,,0.7,WR,7.444385964912281
,0.26090641718820884,,2019,,118.6,,0.13989792854998498,7.16875,6.242105263157894,False,24.0,0,,,WR,19,0.571875,0.10865191146881288,0.42315789473684207,,,00-0033307,SF,,0.8,WR,10.117777777777778
,0.3477715583678105,,2020,,129.70000000000002,,0.1947756956274844,6.242105263157894,8.646666666666668,False,25.0,0,,,WR,15,0.42315789473684207,0.14095238095238094,0.658,7.16875,,00-0033307,SF,,0.9,WR,8.553819444444445
,0.31126223649453566,,2021,,208.60000000000002,,0.14565701559020044,8.646666666666668,11.58888888888889,False,26.0,1,64.89481925964355,,WR,18,0.658,0.13953488372093023,0.5216666666666667,6.242105263157894,2.3478310459759086,00-0033307,NE,,1.0,WR,9.009375
,0.22410509152543015,,2022,,88.3,,0.12003895787679572,11.58888888888889,5.51875,False,27.0,0,,,WR,16,0.5216666666666667,0.0933852140077821,0.4425,8.646666666666668,,00-0033307,NE,,1.0,WR,8.9625
,0.25297049770760616,,2023,,100.0,,0.14353588397099276,5.51875,12.5,False,28.0,0,,,WR,8,0.4425,0.10166358595194085,0.73,11.58888888888889,,00-0033307,NE,,1.0,WR,5.782500000000001
,0.1811875099642426,,2024,,65.1,,0.09532811234134486,12.5,5.425,False,29.0,1,-75.72767734527588,,WR,12,0.73,0.07630522088353414,0.5833333333333334,5.51875,-1.3199654843192548,00-0033307,NE,,0.88,WR,6.140000000000001
,0.11174773318462412,,2018,,162.5,,0.019198664440734557,,11.607142857142858,True,23.0,0,,,RB,14,,0.06553911205073996,0.40285714285714286,,,00-0033308,SF,,1.0,RB,5.7857142857142865
,0.06387662510638734,,2019,,103.2,,-0.003602521765235665,11.607142857142858,7.371428571428572,True,24.0,0,,,RB,14,0.40285714285714286,0.04426559356136821,0.23875,,,00-0033308,SF,,1.0,RB,5.15
,0.02735846209560599,,2020,,42.0,,-0.00023496240601503758,7.371428571428572,4.2,True,25.0,0,,,RB,10,0.23875,0.01834862385321101,0.19166666666666665,11.607142857142858,,00-0033308,MIA,,1.0,RB,4.939473684210526
,0.020968188105117566,,2021,,42.699999999999996,,0.0013831258644536654,4.2,6.1,True,26.0,0,,,RB,7,0.19166666666666665,0.013333333333333334,0.13777777777777778,7.371428571428572,,00-0033308,BUF,,1.0,RB,3.4528070175438597
,0.0842371901423719,,2022,,71.8,,0.01867043847241867,6.1,3.7789473684210524,False,27.0,0,,,RB,19,0.13777777777777778,0.04744525547445255,0.24789473684210525,4.2,,00-0033308,NYG,,0.78,RB,3.1266666666666665
,0.0,,2018,,123.48,,0.0,,15.435,False,23.0,274,2.007640594419059,,QB,8,,0.0,1.0,,4.021302651756142,00-0033319,SF,,0.6,QB,5.664
,0.0,,2019,,-0.30000000000000004,,0.0,15.435,-0.30000000000000004,False,24.0,0,,,QB,1,1.0,0.0,0.11,,,00-0033319,SF,,0.657,QB,10.754
,0.0,,2020,,116.28,,0.0,-0.30000000000000004,11.628,False,25.0,326,-1.1995393894180064,,QB,10,0.11,0.0,0.845,15.435,0.312436901289848,00-0033319,SF,,0.714,QB,6.409999999999999
,0.0,,2021,,9.879999999999999,,0.0,11.628,9.879999999999999,False,26.0,30,4.743573069572449,,QB,1,0.845,0.0,1.0,-0.30000000000000004,2.1646621113421176,00-0033319,CLE,,0.771,QB,8.144000000000002
,0.0,,2022,,11.76,,0.0,9.879999999999999,2.94,False,27.0,25,20.95986037300183,,QB,4,1.0,0.0,0.20750000000000002,11.628,3.109373785203114,00-0033319,MIN,,0.828,QB,6.839000000000001
,0.0,,2023,,66.74000000000001,,0.0,2.94,13.348000000000003,False,28.0,148,5.177564219724852,,QB,5,0.20750000000000002,0.0,0.762,9.879999999999999,2.4593737537847717,00-0033319,MIN,,0.885,QB,0.16
,0.0,,2024,,1.32,,0.0,13.348000000000003,0.33,False,29.0,2,42.22909063100815,,QB,4,0.762,0.0,0.025,2.94,2.4343628113274463,00-0033319,MIN,,0.942,QB,-0.010000000000000009
,0.008797571012169506,,2019,,9.3,,0.0016535758577924762,,1.3285714285714287,False,24.0,0,,,TE,7,,0.0050933786078098476,0.09066666666666666,,,00-0033338,CIN,,0.7,TE,0.6211538461538462
,0.026750802909637217,,2020,,10.3,,0.011713665943600867,1.3285714285714287,0.7923076923076924,False,25.0,0,,,TE,13,0.09066666666666666,0.012367491166077738,0.228,,,00-0033338,CIN,,0.8,TE,0.45
,0.035795223577235774,,2018,,41.56,,0.017653890824622532,,2.4447058823529413,False,28.0,8,-21.112921585639317,,QB,17,,0.015625,0.1761111111111111,,-0.17174772940675861,00-0033357,NO,,1.0,TE,8.185882352941176
,0.08393845952149159,,2019,,119.7,,0.03139475038600103,2.4447058823529413,7.041176470588235,False,29.0,7,6.733691443999608,,QB,17,0.1761111111111111,0.04130808950086059,0.2364705882352941,,-0.04785558212149356,00-0033357,NO,,1.0,TE,9.736960784313725
,0.054657003626075784,,2020,,158.62,,0.025633881303984397,7.041176470588235,9.330588235294117,True,30.0,121,9.452546413272806,,QB,17,0.2364705882352941,0.024475524475524476,0.4252941176470588,2.4447058823529413,-0.25511420942680374,00-0033357,NO,,1.0,TE,9.627916666666668
,0.02261923691142006,,2021,,121.72,,0.005188421627525942,9.330588235294117,10.143333333333333,True,31.0,134,8.240919538180703,,QB,12,0.4252941176470588,0.012658227848101266,0.555,7.041176470588235,-1.2705160432676634,00-0033357,NO,,0.9,TE,9.041250000000002
,0.05145851444025886,,2022,,145.8,,0.017006802721088437,10.143333333333333,9.1125,True,32.0,19,9.509295044523297,,TE,16,0.555,0.02636916835699797,0.33875,9.330588235294117,1.1441983240506943,00-0033357,NO,,0.8,TE,10.881250000000001
,0.1338230214365539,,2023,,143.52,,0.043137254901960784,9.1125,8.97,True,33.0,11,-5.826999992132187,,QB,16,0.33875,0.0690846286701209,0.375625,10.143333333333333,0.1620452094034085,00-0033357,NO,,0.7,TE,8.003173076923076
,0.10797632406573449,,2024,,102.34,,0.025763358778625955,8.97,12.7925,True,34.0,4,-6.8344950675964355,,TE,8,0.375625,0.059961315280464215,0.425,9.1125,-1.072564438475718,00-0033357,NO,,0.6,TE,3.213846153846154
,0.015772445921347134,,2019,,5.1000000000000005,,0.007280413339596055,,2.5500000000000003,False,26.0,0,,,WR,2,,0.0071174377224199285,0.1375,,,00-0033367,JAX,,1.0,WR,1.7810606060606062
,0.07711241095731741,,2020,,21.4,,0.041036163118748394,2.5500000000000003,1.9454545454545453,False,27.0,0,,,WR,11,0.1375,0.03225806451612903,0.18785714285714286,,,00-0033367,NYG,,1.0,WR,1.0083333333333335
,0.03380383033326538,,2021,,9.700000000000001,,0.02487198244330651,1.9454545454545453,1.616666666666667,False,28.0,0,,,WR,6,0.18785714285714286,0.01092896174863388,0.19833333333333333,2.5500000000000003,,00-0033367,NYG,,1.0,WR,0.4
,0.009799288763351592,,2018,,4.1,,-0.00019212295869356388,,1.025,False,24.0,0,,,FB,4,,0.006622516556291391,,,,00-0033374,ATL,,1.0,RB,0.9
,0.18287771727322222,,2018,,60.2,,0.10266698135473212,,5.016666666666667,False,25.0,0,,,WR,12,,0.0740072202166065,0.35812499999999997,,,00-0033375,DEN,,0.9,WR,7.735833333333334
,0.16339229374705783,,2019,,37.8,,0.09386174016686531,5.016666666666667,4.725,False,26.0,0,,,WR,8,0.35812499999999997,0.06512605042016807,0.57375,,,00-0033375,DEN,,1.0,WR,10.260833333333334
,0.3632986762559933,,2020,,161.20000000000002,,0.2013888888888889,4.725,10.746666666666668,False,27.0,0,,,WR,15,0.57375,0.14821763602251406,0.7526666666666666,5.016666666666667,,00-0033375,DEN,,1.0,WR,9.775
,0.21951496732848153,,2024,,95.60000000000001,,0.12959076600209862,,5.9750000000000005,False,31.0,0,,,WR,16,,0.08586762075134168,0.5823529411764706,,,00-0033375,DET,,0.64,WR,3.692857142857143
,0.06117632113821138,,2018,,32.2,,0.03159117305458769,,3.22,False,25.0,0,,,WR,10,,0.026041666666666668,,,,00-0033382,NO,,0.9,WR,1.645
,0.01771250873651211,,2019,,1.9,,0.010550694801852806,3.22,0.95,False,26.0,0,,,WR,2,,0.0068846815834767644,,,,00-0033382,NO,,1.0,WR,2.34
,0.00787669485856407,,2019,,3.3,,0.002305209774089442,,1.0999999999999999,False,26.0,0,,,WR,3,,0.0041753653444676405,,,,00-0033386,TEN,,1.0,WR,2.316666666666667
,0.004804729937896256,,2020,,2.2,,0.002472799208704253,1.0999999999999999,2.2,False,27.0,0,,,WR,1,,0.0020491803278688526,,,,00-0033386,TEN,,1.0,WR,1.916666666666667
,0.03156722554401929,,2021,,7.300000000000001,,0.017420759738688604,2.2,2.4333333333333336,False,28.0,0,,,WR,3,,0.012915129151291513,,1.0999999999999999,,00-0033386,TEN,,1.0,WR,1.4000000000000001
,0.016834633973481044,,2018,,9.2,,0.007889166827015586,,3.0666666666666664,False,25.0,0,,,TE,3,,0.007541478129713424,0.10875,,,00-0033387,NE,,0.8,TE,6.820238095238095
,0.24245584145182328,,2019,,107.2,,0.07655318330448163,3.0666666666666664,8.933333333333334,False,26.0,0,,,TE,12,0.10875,0.1259124087591241,0.6900000000000001,,,00-0033387,SEA,,0.9,TE,3.817857142857143
,0.16280017130795665,,2020,,65.9,,0.06099058534588621,8.933333333333334,4.707142857142857,False,27.0,0,,,TE,14,0.6900000000000001,0.0800711743772242,0.3629411764705882,3.0666666666666664,,00-0033387,SEA,,1.0,TE,2.9285714285714284
,0.023651798275018485,,2018,,11.8,,0.006093845216331505,,1.3111111111111111,False,25.0,0,,,TE,9,,0.012924071082390954,0.31125,,,00-0033421,TB,,0.8,TE,0.21000000000000002
,0.007644663606313719,,2019,,2.1,,0.0003127443315089914,1.3111111111111111,0.42000000000000004,False,26.0,0,,,TE,5,0.31125,0.0049504950495049506,0.29875,,,00-0033421,TB,,0.9,TE,1.9625000000000001
,0.0032447713007295494,,2020,,0.0,,0.0017396346767178893,0.42000000000000004,0.0,False,27.0,0,,,TE,1,0.29875,0.0013513513513513514,0.135,1.3111111111111111,,00-0033421,TB,,1.0,TE,3.9250000000000003
,0.01787500036917479,,2018,,9.200000000000001,,0.008226691042047532,,1.8400000000000003,False,23.0,0,,,WR,5,,0.008077544426494346,,,,00-0033434,TB,,0.7,WR,1.0833333333333333
,0.012968121243794095,,2019,,4.699999999999999,,0.006067415730337079,,0.6714285714285714,False,25.0,0,,,TE,7,,0.005813953488372093,0.30222222222222217,,,00-0033439,CLE,,0.8,TE,3.5803846153846157
,0.06462113386400924,,2020,,42.300000000000004,,0.0270097830710336,0.6714285714285714,4.23,False,26.0,0,,,TE,10,0.30222222222222217,0.030476190476190476,0.34153846153846157,,,00-0033439,HOU,,0.9,TE,2.9466346153846157
,0.12442323976491602,,2021,,38.1,,0.038441284886782515,4.23,2.930769230769231,False,27.0,0,,,TE,13,0.34153846153846157,0.06500956022944551,0.6446666666666666,0.6714285714285714,,00-0033439,HOU,,1.0,TE,3.1994318181818184
,0.08072394424797172,,2022,,23.7,,0.03062200956937799,2.930769230769231,2.9625,False,28.0,0,,,TE,8,0.6446666666666666,0.039525691699604744,0.32625,4.23,,00-0033439,CLE,,1.0,TE,2.3431818181818187
,0.059794199936305706,,2023,,37.800000000000004,,0.026006501625406353,2.9625,3.436363636363637,False,29.0,0,,,TE,11,0.32625,0.027726432532347505,0.39235294117647057,2.930769230769231,,00-0033439,NE,,1.0,TE,0.835
,0.04047108006055439,,2024,,12.5,,0.012623762376237625,3.436363636363637,1.25,False,30.0,0,,,TE,10,0.39235294117647057,0.0210896309314587,0.27799999999999997,2.9625,,00-0033439,SEA,,1.0,TE,0.42000000000000004
,0.09997631145696384,,2018,,47.5,,0.04174513496547395,,5.277777777777778,False,23.0,0,,,TE,9,,0.04716981132075472,0.25666666666666665,,,00-0033455,TEN,,0.6,TE,5.3114583333333325
,0.14180543644502963,,2019,,59.9,,0.07284462886122638,5.277777777777778,4.991666666666666,False,24.0,0,,,TE,12,0.25666666666666665,0.060542797494780795,0.22388888888888892,,,00-0033455,TEN,,0.7,TE,5.1
,0.23483383600071348,,2020,,90.1,,0.09396636993076163,4.991666666666666,5.63125,False,25.0,0,,,TE,16,0.22388888888888892,0.11270491803278689,0.3170588235294117,5.277777777777778,,00-0033455,TEN,,0.8,TE,3.4718750000000003
,0.16462144756942365,,2021,,73.10000000000001,,0.06121461408178079,5.63125,4.5687500000000005,False,26.0,0,,,TE,16,0.3170588235294117,0.08118081180811808,0.373125,4.991666666666666,,00-0033455,TEN,,0.9,TE,2.0875
,0.06818279213325511,,2022,,19.0,,0.027411167512690356,4.5687500000000005,2.375,False,27.0,0,,,TE,8,0.373125,0.032663316582914576,0.21636363636363634,5.63125,,00-0033455,ATL,,1.0,TE,0.9
,0.0027996377026786243,,2023,,1.8,,0.0008389261744966443,2.375,1.8,False,28.0,0,,,TE,1,0.21636363636363634,0.0014749262536873156,0.088,4.5687500000000005,,00-0033455,DET,,1.0,TE,1.33
,0.0,,2024,,0.0,,0.0,1.8,0.0,False,29.0,0,,,TE,1,0.088,0.0,0.06857142857142857,2.375,,00-0033455,KC,,1.0,TE,2.66
,0.2954761053384376,,2018,,84.89999999999999,,0.1867191115224433,,6.53076923076923,False,23.0,0,,,WR,13,,0.10984848484848485,0.7553846153846154,,,00-0033460,CIN,,0.7,WR,6.8625
,0.2692165026309122,,2019,,95.0,,0.1808598594460521,6.53076923076923,11.875,False,24.0,0,,,WR,8,0.7553846153846154,0.09507640067911714,0.71,,,00-0033460,CIN,,0.8,WR,3.2027777777777775
,0.03130611744325977,,2020,,3.7,,0.01822125813449024,11.875,1.85,False,25.0,0,,,WR,2,0.71,0.012367491166077738,0.3833333333333333,6.53076923076923,,00-0033460,CIN,,0.9,WR,4.555555555555555
,0.1309360396029052,,2018,,54.5,,0.05199746353836398,,6.8125,False,23.0,0,,,WR,8,,0.06302521008403361,0.41875,,,00-0033466,BUF,,0.7,WR,5.938099547511312
