season,column,dtype,non_null,nulls
2014,passing_2pt_conversions,int32,17622,0
2014,pacr,float64,635,16987
2014,passing_10,int32,17622,0
2014,passing_16,int32,17622,0
2014,passing_20,int32,17622,0
2014,passing_40,int32,17622,0
2014,carries,int32,17622,0
2014,rushing_yards,int32,17622,0
2014,rushing_tds,int32,17622,0
2014,rushing_fumbles,int32,17622,0
2014,rushing_fumbles_lost,int32,17622,0
2014,rushing_first_downs,int32,17622,0
2014,rushing_epa,float64,2182,15440
2014,rushing_2pt_conversions,int32,17622,0
2014,rushing_10,int32,17622,0
2014,rushing_12,int32,17622,0
2014,rushing_20,int32,17622,0
2014,rushing_40,int32,17622,0
2014,receptions,int32,17622,0
2014,targets,int32,17622,0
2014,receiving_yards,int32,17622,0
2014,receiving_tds,int32,17622,0
2014,receiving_fumbles,int32,17622,0
2014,receiving_fumbles_lost,int32,17622,0
2014,receiving_air_yards,int32,17622,0
2014,receiving_yards_after_catch,int32,17622,0
2014,receiving_first_downs,int32,17622,0
2014,receiving_epa,float64,4292,13330
2014,receiving_2pt_conversions,int32,17622,0
2014,receiving_10,int32,17622,0
2014,receiving_16,int32,17622,0
2014,receiving_20,int32,17622,0
2014,receiving_40,int32,17622,0
2014,racr,float64,4262,13360
2014,target_share,float64,17622,0
2014,air_yards_share,float64,17622,0
2014,wopr,float64,17622,0
2014,special_teams_tds,int32,17622,0
2014,def_tackles_solo,int32,17622,0
2014,def_tackles_with_assist,int32,17622,0
2014,def_tackle_assists,int32,17622,0
2014,def_tackles_for_loss,int32,17622,0
2014,def_tackles_for_loss_yards,int32,17622,0
2014,def_fumbles_forced,int32,17622,0
2014,def_sacks,float64,17622,0
2014,def_sack_yards,float64,17622,0
2014,def_qb_hits,int32,17622,0
2014,def_interceptions,int32,17622,0
2014,def_interception_yards,int32,17622,0
2014,def_pass_defended,int32,17622,0
2014,def_tds,int32,17622,0
2014,def_fumbles,int32,17622,0
2014,def_safeties,int32,17622,0
2014,def_punt_blocks,int32,17622,0
2014,def_pat_blocks,int32,17622,0
2014,def_fg_blocks,int32,17622,0
2014,def_2pt_atts,int32,17622,0
2014,def_2pt_made,int32,17622,0
2014,misc_yards,int32,17622,0
2014,fumble_recovery_own,int32,17622,0
2014,fumble_recovery_yards_own,int32,17622,0
2014,fumble_recovery_opp,int32,17622,0
2014,fumble_recovery_yards_opp,int32,17622,0
2014,fumble_recovery_tds,int32,17622,0
2014,penalties,int32,17622,0
2014,penalty_yards,int32,17622,0
2014,fumbles_forced_by_opp,int32,17622,0
2014,fumbles_not_forced,int32,17622,0
2014,fumbles_out_of_bounds,int32,17622,0
2014,fumbles_total,int32,17622,0
2014,fumbles_lost_total,int32,17622,0
2014,punt_returns,int32,17622,0
2014,punt_return_yards,int32,17622,0
2014,kickoff_returns,int32,17622,0
2014,kickoff_return_yards,int32,17622,0
2014,fg_made,int32,17622,0
2014,fg_att,int32,17622,0
2014,fg_missed,int32,17622,0
2014,fg_blocked,int32,17622,0
2014,fg_long,float64,425,17197
2014,fg_pct,float64,458,17164
2014,fg_made_0_19,int32,17622,0
2014,fg_made_20_29,int32,17622,0
2014,fg_made_30_39,int32,17622,0
2014,fg_made_40_49,int32,17622,0
2014,fg_made_50_59,int32,17622,0
2014,fg_made_60_,int32,17622,0
2014,fg_missed_0_19,int32,17622,0
2014,fg_missed_20_29,int32,17622,0
2014,fg_missed_30_39,int32,17622,0
2014,fg_missed_40_49,int32,17622,0
2014,fg_missed_50_59,int32,17622,0
2014,fg_missed_60_,int32,17622,0
2014,fg_made_list,str,425,17197
2014,fg_missed_list,str,113,17509
2014,fg_blocked_list,str,32,17590
2014,fg_made_distance,int32,17622,0
2014,fg_missed_distance,int32,17622,0
2014,fg_blocked_distance,int32,17622,0
2014,pat_made,int32,17622,0
2014,pat_att,int32,17622,0
2014,pat_missed,int32,17622,0
2014,pat_blocked,int32,17622,0
2014,pat_pct,float64,494,17128
2014,gwfg_made,int32,17622,0
2014,gwfg_att,int32,17622,0
2014,gwfg_missed,int32,17622,0
2014,gwfg_blocked,int32,17622,0
2014,gwfg_distance,int32,17622,0
2014,pt_att,int32,17622,0
2014,pt_blocked,int32,17622,0
2014,pt_long,float64,531,17091
2014,pt_yards,int32,17622,0
2014,pt_inside_20,int32,17622,0
2014,pt_out_of_bounds,int32,17622,0
2014,pt_downed,int32,17622,0
2014,pt_touchback,int32,17622,0
2014,pt_fair_caught,int32,17622,0
2014,pt_returned,int32,17622,0
2014,pt_return_yards,int32,17622,0
2014,pt_return_tds,int32,17622,0
2014,pt_net_yards,int32,17622,0
2014,fantasy_points,float64,17622,0
2014,fantasy_points_ppr,float64,17622,0
2015,player_id,str,17592,21
2015,player_name,str,17598,15
2015,player_display_name,str,17592,21
2015,position,str,17592,21
2015,position_group,str,17592,21
2015,headshot_url,str,17592,21
2015,season,int32,17613,0
2015,week,int32,17613,0
2015,season_type,str,17613,0
2015,game_id,str,17613,0
2015,team,str,17613,0
2015,opponent_team,str,17613,0
2015,completions,int32,17613,0
2015,attempts,int32,17613,0
2015,passing_yards,int32,17613,0
2015,passing_tds,int32,17613,0
2015,passing_interceptions,int32,17613,0
2015,sacks_suffered,int32,17613,0
2015,sack_yards_lost,int32,17613,0
2015,sack_fumbles,int32,17613,0
2015,sack_fumbles_lost,int32,17613,0
2015,passing_air_yards,int32,17613,0
2015,passing_yards_after_catch,int32,17613,0
2015,passing_first_downs,int32,17613,0
2015,passing_epa,float64,618,16995
2015,passing_cpoe,float64,613,17000
2015,passing_2pt_conversions,int32,17613,0
2015,pacr,float64,613,17000
2015,passing_10,int32,17613,0
2015,passing_16,int32,17613,0
2015,passing_20,int32,17613,0
2015,passing_40,int32,17613,0
2015,carries,int32,17613,0
2015,rushing_yards,int32,17613,0
2015,rushing_tds,int32,17613,0
2015,rushing_fumbles,int32,17613,0
2015,rushing_fumbles_lost,int32,17613,0
2015,rushing_first_downs,int32,17613,0
2015,rushing_epa,float64,2119,15494
2015,rushing_2pt_conversions,int32,17613,0
2015,rushing_10,int32,17613,0
2015,rushing_12,int32,17613,0
2015,rushing_20,int32,17613,0
2015,rushing_40,int32,17613,0
2015,receptions,int32,17613,0
2015,targets,int32,17613,0
2015,receiving_yards,int32,17613,0
2015,receiving_tds,int32,17613,0
2015,receiving_fumbles,int32,17613,0
2015,receiving_fumbles_lost,int32,17613,0
2015,receiving_air_yards,int32,17613,0
2015,receiving_yards_after_catch,int32,17613,0
2015,receiving_first_downs,int32,17613,0
2015,receiving_epa,float64,4314,13299
2015,receiving_2pt_conversions,int32,17613,0
2015,receiving_10,int32,17613,0
2015,receiving_16,int32,17613,0
2015,receiving_20,int32,17613,0
2015,receiving_40,int32,17613,0
2015,racr,float64,4281,13332
2015,target_share,float64,17613,0
2015,air_yards_share,float64,17613,0
2015,wopr,float64,17613,0
2015,special_teams_tds,int32,17613,0
2015,def_tackles_solo,int32,17613,0
2015,def_tackles_with_assist,int32,17613,0
2015,def_tackle_assists,int32,17613,0
2015,def_tackles_for_loss,int32,17613,0
2015,def_tackles_for_loss_yards,int32,17613,0
2015,def_fumbles_forced,int32,17613,0
2015,def_sacks,float64,17613,0
2015,def_sack_yards,float64,17613,0
2015,def_qb_hits,int32,17613,0
2015,def_interceptions,int32,17613,0
2015,def_interception_yards,int32,17613,0
2015,def_pass_defended,int32,17613,0
2015,def_tds,int32,17613,0
2015,def_fumbles,int32,17613,0
2015,def_safeties,int32,17613,0
2015,def_punt_blocks,int32,17613,0
2015,def_pat_blocks,int32,17613,0
2015,def_fg_blocks,int32,17613,0
2015,def_2pt_atts,int32,17613,0
2015,def_2pt_made,int32,17613,0
2015,misc_yards,int32,17613,0
2015,fumble_recovery_own,int32,17613,0
2015,fumble_recovery_yards_own,int32,17613,0
2015,fumble_recovery_opp,int32,17613,0
2015,fumble_recovery_yards_opp,int32,17613,0
2015,fumble_recovery_tds,int32,17613,0
2015,penalties,int32,17613,0
2015,penalty_yards,int32,17613,0
2015,fumbles_forced_by_opp,int32,17613,0
2015,fumbles_not_forced,int32,17613,0
2015,fumbles_out_of_bounds,int32,17613,0
2015,fumbles_total,int32,17613,0
2015,fumbles_lost_total,int32,17613,0
2015,punt_returns,int32,17613,0
2015,punt_return_yards,int32,17613,0
2015,kickoff_returns,int32,17613,0
2015,kickoff_return_yards,int32,17613,0
2015,fg_made,int32,17613,0
2015,fg_att,int32,17613,0
2015,fg_missed,int32,17613,0
2015,fg_blocked,int32,17613,0
2015,fg_long,float64,432,17181
2015,fg_pct,float64,454,17159
2015,fg_made_0_19,int32,17613,0
2015,fg_made_20_29,int32,17613,0
2015,fg_made_30_39,int32,17613,0
2015,fg_made_40_49,int32,17613,0
2015,fg_made_50_59,int32,17613,0
2015,fg_made_60_,int32,17613,0
2015,fg_missed_0_19,int32,17613,0
2015,fg_missed_20_29,int32,17613,0
2015,fg_missed_30_39,int32,17613,0
2015,fg_missed_40_49,int32,17613,0
2015,fg_missed_50_59,int32,17613,0
2015,fg_missed_60_,int32,17613,0
2015,fg_made_list,str,432,17181
2015,fg_missed_list,str,119,17494
2015,fg_blocked_list,str,24,17589
2015,fg_made_distance,int32,17613,0
2015,fg_missed_distance,int32,17613,0
2015,fg_blocked_distance,int32,17613,0
2015,pat_made,int32,17613,0
2015,pat_att,int32,17613,0
2015,pat_missed,int32,17613,0
2015,pat_blocked,int32,17613,0
2015,pat_pct,float64,493,17120
2015,gwfg_made,int32,17613,0
2015,gwfg_att,int32,17613,0
2015,gwfg_missed,int32,17613,0
2015,gwfg_blocked,int32,17613,0
2015,gwfg_distance,int32,17613,0
2015,pt_att,int32,17613,0
2015,pt_blocked,int32,17613,0
2015,pt_long,float64,536,17077
2015,pt_yards,int32,17613,0
2015,pt_inside_20,int32,17613,0
2015,pt_out_of_bounds,int32,17613,0
2015,pt_downed,int32,17613,0
2015,pt_touchback,int32,17613,0
2015,pt_fair_caught,int32,17613,0
2015,pt_returned,int32,17613,0
2015,pt_return_yards,int32,17613,0
2015,pt_return_tds,int32,17613,0
2015,pt_net_yards,int32,17613,0
2015,fantasy_points,float64,17613,0
2015,fantasy_points_ppr,float64,17613,0
2016,player_id,str,17531,21
2016,player_name,str,17532,20
2016,player_display_name,str,17531,21
2016,position,str,17531,21
2016,position_group,str,17531,21
2016,headshot_url,str,17531,21
2016,season,int32,17552,0
2016,week,int32,17552,0
2016,season_type,str,17552,0
2016,game_id,str,17552,0
2016,team,str,17552,0
2016,opponent_team,str,17551,1
2016,completions,int32,17552,0
2016,attempts,int32,17552,0
2016,passing_yards,int32,17552,0
2016,passing_tds,int32,17552,0
2016,passing_interceptions,int32,17552,0
2016,sacks_suffered,int32,17552,0
2016,sack_yards_lost,int32,17552,0
2016,sack_fumbles,int32,17552,0
2016,sack_fumbles_lost,int32,17552,0
2016,passing_air_yards,int32,17552,0
2016,passing_yards_after_catch,int32,17552,0
2016,passing_first_downs,int32,17552,0
2016,passing_epa,float64,635,16917
2016,passing_cpoe,float64,627,16925
2016,passing_2pt_conversions,int32,17552,0
2016,pacr,float64,630,16922
2016,passing_10,int32,17552,0
2016,passing_16,int32,17552,0
2016,passing_20,int32,17552,0
2016,passing_40,int32,17552,0
2016,carries,int32,17552,0
2016,rushing_yards,int32,17552,0
2016,rushing_tds,int32,17552,0
2016,rushing_fumbles,int32,17552,0
2016,rushing_fumbles_lost,int32,17552,0
2016,rushing_first_downs,int32,17552,0
2016,rushing_epa,float64,2102,15450
2016,rushing_2pt_conversions,int32,17552,0
2016,rushing_10,int32,17552,0
2016,rushing_12,int32,17552,0
2016,rushing_20,int32,17552,0
2016,rushing_40,int32,17552,0
2016,receptions,int32,17552,0
2016,targets,int32,17552,0
2016,receiving_yards,int32,17552,0
2016,receiving_tds,int32,17552,0
2016,receiving_fumbles,int32,17552,0
2016,receiving_fumbles_lost,int32,17552,0
2016,receiving_air_yards,int32,17552,0
2016,receiving_yards_after_catch,int32,17552,0
2016,receiving_first_downs,int32,17552,0
2016,receiving_epa,float64,4308,13244
2016,receiving_2pt_conversions,int32,17552,0
2016,receiving_10,int32,17552,0
2016,receiving_16,int32,17552,0
2016,receiving_20,int32,17552,0
2016,receiving_40,int32,17552,0
2016,racr,float64,4259,13293
2016,target_share,float64,17552,0
2016,air_yards_share,float64,17552,0
2016,wopr,float64,17552,0
2016,special_teams_tds,int32,17552,0
2016,def_tackles_solo,int32,17552,0
2016,def_tackles_with_assist,int32,17552,0
2016,def_tackle_assists,int32,17552,0
2016,def_tackles_for_loss,int32,17552,0
2016,def_tackles_for_loss_yards,int32,17552,0
2016,def_fumbles_forced,int32,17552,0
2016,def_sacks,float64,17552,0
2016,def_sack_yards,float64,17552,0
2016,def_qb_hits,int32,17552,0
2016,def_interceptions,int32,17552,0
2016,def_interception_yards,int32,17552,0
2016,def_pass_defended,int32,17552,0
2016,def_tds,int32,17552,0
2016,def_fumbles,int32,17552,0
2016,def_safeties,int32,17552,0
2016,def_punt_blocks,int32,17552,0
2016,def_pat_blocks,int32,17552,0
2016,def_fg_blocks,int32,17552,0
2016,def_2pt_atts,int32,17552,0
2016,def_2pt_made,int32,17552,0
2016,misc_yards,int32,17552,0
2016,fumble_recovery_own,int32,17552,0
2016,fumble_recovery_yards_own,int32,17552,0
2016,fumble_recovery_opp,int32,17552,0
2016,fumble_recovery_yards_opp,int32,17552,0
2016,fumble_recovery_tds,int32,17552,0
2016,penalties,int32,17552,0
2016,penalty_yards,int32,17552,0
2016,fumbles_forced_by_opp,int32,17552,0
2016,fumbles_not_forced,int32,17552,0
2016,fumbles_out_of_bounds,int32,17552,0
2016,fumbles_total,int32,17552,0
2016,fumbles_lost_total,int32,17552,0
2016,punt_returns,int32,17552,0
2016,punt_return_yards,int32,17552,0
2016,kickoff_returns,int32,17552,0
2016,kickoff_return_yards,int32,17552,0
2016,fg_made,int32,17552,0
2016,fg_att,int32,17552,0
2016,fg_missed,int32,17552,0
2016,fg_blocked,int32,17552,0
2016,fg_long,float64,441,17111
2016,fg_pct,float64,469,17083
2016,fg_made_0_19,int32,17552,0
2016,fg_made_20_29,int32,17552,0
2016,fg_made_30_39,int32,17552,0
2016,fg_made_40_49,int32,17552,0
2016,fg_made_50_59,int32,17552,0
2016,fg_made_60_,int32,17552,0
2016,fg_missed_0_19,int32,17552,0
2016,fg_missed_20_29,int32,17552,0
2016,fg_missed_30_39,int32,17552,0
2016,fg_missed_40_49,int32,17552,0
2016,fg_missed_50_59,int32,17552,0
2016,fg_missed_60_,int32,17552,0
2016,fg_made_list,str,441,17111
2016,fg_missed_list,str,121,17431
2016,fg_blocked_list,str,20,17532
2016,fg_made_distance,int32,17552,0
2016,fg_missed_distance,int32,17552,0
2016,fg_blocked_distance,int32,17552,0
2016,pat_made,int32,17552,0
2016,pat_att,int32,17552,0
2016,pat_missed,int32,17552,0
2016,pat_blocked,int32,17552,0
2016,pat_pct,float64,499,17053
2016,gwfg_made,int32,17552,0
2016,gwfg_att,int32,17552,0
2016,gwfg_missed,int32,17552,0
2016,gwfg_blocked,int32,17552,0
2016,gwfg_distance,int32,17552,0
2016,pt_att,int32,17552,0
2016,pt_blocked,int32,17552,0
2016,pt_long,float64,536,17016
2016,pt_yards,int32,17552,0
2016,pt_inside_20,int32,17552,0
2016,pt_out_of_bounds,int32,17552,0
2016,pt_downed,int32,17552,0
2016,pt_touchback,int32,17552,0
2016,pt_fair_caught,int32,17552,0
2016,pt_returned,int32,17552,0
2016,pt_return_yards,int32,17552,0
2016,pt_return_tds,int32,17552,0
2016,pt_net_yards,int32,17552,0
2016,fantasy_points,float64,17552,0
2016,fantasy_points_ppr,float64,17552,0
2017,player_id,str,17456,21
2017,player_name,str,17457,20
2017,player_display_name,str,17456,21
2017,position,str,17456,21
2017,position_group,str,17456,21
2017,headshot_url,str,17456,21
2017,season,int32,17477,0
2017,week,int32,17477,0
2017,season_type,str,17477,0
2017,game_id,str,17477,0
2017,team,str,17477,0
2017,opponent_team,str,17477,0
2017,completions,int32,17477,0
2017,attempts,int32,17477,0
2017,passing_yards,int32,17477,0
2017,passing_tds,int32,17477,0
2017,passing_interceptions,int32,17477,0
2017,sacks_suffered,int32,17477,0
2017,sack_yards_lost,int32,17477,0
2017,sack_fumbles,int32,17477,0
2017,sack_fumbles_lost,int32,17477,0
2017,passing_air_yards,int32,17477,0
2017,passing_yards_after_catch,int32,17477,0
2017,passing_first_downs,int32,17477,0
2017,passing_epa,float64,628,16849
2017,passing_cpoe,float64,625,16852
2017,passing_2pt_conversions,int32,17477,0
2017,pacr,float64,624,16853
2017,passing_10,int32,17477,0
2017,passing_16,int32,17477,0
2017,passing_20,int32,17477,0
2017,passing_40,int32,17477,0
2017,carries,int32,17477,0
2017,rushing_yards,int32,17477,0
2017,rushing_tds,int32,17477,0
2017,rushing_fumbles,int32,17477,0
2017,rushing_fumbles_lost,int32,17477,0
2017,rushing_first_downs,int32,17477,0
2017,rushing_epa,float64,2140,15337
2017,rushing_2pt_conversions,int32,17477,0
2017,rushing_10,int32,17477,0
2017,rushing_12,int32,17477,0
2017,rushing_20,int32,17477,0
2017,rushing_40,int32,17477,0
2017,receptions,int32,17477,0
2017,targets,int32,17477,0
2017,receiving_yards,int32,17477,0
2017,receiving_tds,int32,17477,0
2017,receiving_fumbles,int32,17477,0
2017,receiving_fumbles_lost,int32,17477,0
2017,receiving_air_yards,int32,17477,0
2017,receiving_yards_after_catch,int32,17477,0
2017,receiving_first_downs,int32,17477,0
2017,receiving_epa,float64,4331,13146
2017,receiving_2pt_conversions,int32,17477,0
2017,receiving_10,int32,17477,0
2017,receiving_16,int32,17477,0
2017,receiving_20,int32,17477,0
2017,receiving_40,int32,17477,0
2017,racr,float64,4289,13188
2017,target_share,float64,17477,0
2017,air_yards_share,float64,17477,0
2017,wopr,float64,17477,0
2017,special_teams_tds,int32,17477,0
2017,def_tackles_solo,int32,17477,0
2017,def_tackles_with_assist,int32,17477,0
2017,def_tackle_assists,int32,17477,0
2017,def_tackles_for_loss,int32,17477,0
2017,def_tackles_for_loss_yards,int32,17477,0
2017,def_fumbles_forced,int32,17477,0
2017,def_sacks,float64,17477,0
2017,def_sack_yards,float64,17477,0
2017,def_qb_hits,int32,17477,0
2017,def_interceptions,int32,17477,0
2017,def_interception_yards,int32,17477,0
2017,def_pass_defended,int32,17477,0
2017,def_tds,int32,17477,0
2017,def_fumbles,int32,17477,0
2017,def_safeties,int32,17477,0
2017,def_punt_blocks,int32,17477,0
2017,def_pat_blocks,int32,17477,0
2017,def_fg_blocks,int32,17477,0
2017,def_2pt_atts,int32,17477,0
2017,def_2pt_made,int32,17477,0
2017,misc_yards,int32,17477,0
2017,fumble_recovery_own,int32,17477,0
2017,fumble_recovery_yards_own,int32,17477,0
2017,fumble_recovery_opp,int32,17477,0
2017,fumble_recovery_yards_opp,int32,17477,0
2017,fumble_recovery_tds,int32,17477,0
2017,penalties,int32,17477,0
2017,penalty_yards,int32,17477,0
2017,fumbles_forced_by_opp,int32,17477,0
2017,fumbles_not_forced,int32,17477,0
2017,fumbles_out_of_bounds,int32,17477,0
2017,fumbles_total,int32,17477,0
2017,fumbles_lost_total,int32,17477,0
2017,punt_returns,int32,17477,0
2017,punt_return_yards,int32,17477,0
2017,kickoff_returns,int32,17477,0
2017,kickoff_return_yards,int32,17477,0
2017,fg_made,int32,17477,0
2017,fg_att,int32,17477,0
2017,fg_missed,int32,17477,0
2017,fg_blocked,int32,17477,0
2017,fg_long,float64,436,17041
2017,fg_pct,float64,468,17009
2017,fg_made_0_19,int32,17477,0
2017,fg_made_20_29,int32,17477,0
2017,fg_made_30_39,int32,17477,0
2017,fg_made_40_49,int32,17477,0
2017,fg_made_50_59,int32,17477,0
2017,fg_made_60_,int32,17477,0
2017,fg_missed_0_19,int32,17477,0
2017,fg_missed_20_29,int32,17477,0
2017,fg_missed_30_39,int32,17477,0
2017,fg_missed_40_49,int32,17477,0
2017,fg_missed_50_59,int32,17477,0
2017,fg_missed_60_,int32,17477,0
2017,fg_made_list,str,436,17041
2017,fg_missed_list,str,129,17348
2017,fg_blocked_list,str,23,17454
2017,fg_made_distance,int32,17477,0
2017,fg_missed_distance,int32,17477,0
2017,fg_blocked_distance,int32,17477,0
2017,pat_made,int32,17477,0
2017,pat_att,int32,17477,0
2017,pat_missed,int32,17477,0
2017,pat_blocked,int32,17477,0
2017,pat_pct,float64,486,16991
2017,gwfg_made,int32,17477,0
2017,gwfg_att,int32,17477,0
2017,gwfg_missed,int32,17477,0
2017,gwfg_blocked,int32,17477,0
2017,gwfg_distance,int32,17477,0
2017,pt_att,int32,17477,0
2017,pt_blocked,int32,17477,0
2017,pt_long,float64,533,16944
2017,pt_yards,int32,17477,0
2017,pt_inside_20,int32,17477,0
2017,pt_out_of_bounds,int32,17477,0
2017,pt_downed,int32,17477,0
2017,pt_touchback,int32,17477,0
2017,pt_fair_caught,int32,17477,0
2017,pt_returned,int32,17477,0
2017,pt_return_yards,int32,17477,0
2017,pt_return_tds,int32,17477,0
2017,pt_net_yards,int32,17477,0
2017,fantasy_points,float64,17477,0
2017,fantasy_points_ppr,float64,17477,0
2018,player_id,str,17393,21
2018,player_name,str,17394,20
2018,player_display_name,str,17393,21
2018,position,str,17393,21
2018,position_group,str,17393,21
2018,headshot_url,str,17393,21
2018,season,int32,17414,0
2018,week,int32,17414,0
2018,season_type,str,17414,0
2018,game_id,str,17414,0
2018,team,str,17414,0
2018,opponent_team,str,17413,1
2018,completions,int32,17414,0
2018,attempts,int32,17414,0
2018,passing_yards,int32,17414,0
2018,passing_tds,int32,17414,0
2018,passing_interceptions,int32,17414,0
2018,sacks_suffered,int32,17414,0
2018,sack_yards_lost,int32,17414,0
2018,sack_fumbles,int32,17414,0
2018,sack_fumbles_lost,int32,17414,0
2018,passing_air_yards,int32,17414,0
2018,passing_yards_after_catch,int32,17414,0
2018,passing_first_downs,int32,17414,0
2018,passing_epa,float64,653,16761
2018,passing_cpoe,float64,645,16769
2018,passing_2pt_conversions,int32,17414,0
2018,pacr,float64,646,16768
2018,passing_10,int32,17414,0
2018,passing_16,int32,17414,0
2018,passing_20,int32,17414,0
2018,passing_40,int32,17414,0
2018,carries,int32,17414,0
2018,rushing_yards,int32,17414,0
2018,rushing_tds,int32,17414,0
2018,rushing_fumbles,int32,17414,0
2018,rushing_fumbles_lost,int32,17414,0
2018,rushing_first_downs,int32,17414,0
2018,rushing_epa,float64,2192,15222
2018,rushing_2pt_conversions,int32,17414,0
2018,rushing_10,int32,17414,0
2018,rushing_12,int32,17414,0
2018,rushing_20,int32,17414,0
2018,rushing_40,int32,17414,0
2018,receptions,int32,17414,0
2018,targets,int32,17414,0
2018,receiving_yards,int32,17414,0
2018,receiving_tds,int32,17414,0
2018,receiving_fumbles,int32,17414,0
2018,receiving_fumbles_lost,int32,17414,0
2018,receiving_air_yards,int32,17414,0
2018,receiving_yards_after_catch,int32,17414,0
2018,receiving_first_downs,int32,17414,0
2018,receiving_epa,float64,4303,13111
2018,receiving_2pt_conversions,int32,17414,0
2018,receiving_10,int32,17414,0
2018,receiving_16,int32,17414,0
2018,receiving_20,int32,17414,0
2018,receiving_40,int32,17414,0
2018,racr,float64,4265,13149
2018,target_share,float64,17414,0
2018,air_yards_share,float64,17414,0
2018,wopr,float64,17414,0
2018,special_teams_tds,int32,17414,0
2018,def_tackles_solo,int32,17414,0
2018,def_tackles_with_assist,int32,17414,0
2018,def_tackle_assists,int32,17414,0
2018,def_tackles_for_loss,int32,17414,0
2018,def_tackles_for_loss_yards,int32,17414,0
2018,def_fumbles_forced,int32,17414,0
2018,def_sacks,float64,17414,0
2018,def_sack_yards,float64,17414,0
2018,def_qb_hits,int32,17414,0
2018,def_interceptions,int32,17414,0
2018,def_interception_yards,int32,17414,0
2018,def_pass_defended,int32,17414,0
2018,def_tds,int32,17414,0
2018,def_fumbles,int32,17414,0
2018,def_safeties,int32,17414,0
2018,def_punt_blocks,int32,17414,0
2018,def_pat_blocks,int32,17414,0
2018,def_fg_blocks,int32,17414,0
2018,def_2pt_atts,int32,17414,0
2018,def_2pt_made,int32,17414,0
2018,misc_yards,int32,17414,0
2018,fumble_recovery_own,int32,17414,0
2018,fumble_recovery_yards_own,int32,17414,0
2018,fumble_recovery_opp,int32,17414,0
2018,fumble_recovery_yards_opp,int32,17414,0
2018,fumble_recovery_tds,int32,17414,0
2018,penalties,int32,17414,0
2018,penalty_yards,int32,17414,0
2018,fumbles_forced_by_opp,int32,17414,0
2018,fumbles_not_forced,int32,17414,0
2018,fumbles_out_of_bounds,int32,17414,0
2018,fumbles_total,int32,17414,0
2018,fumbles_lost_total,int32,17414,0
2018,punt_returns,int32,17414,0
2018,punt_return_yards,int32,17414,0
2018,kickoff_returns,int32,17414,0
2018,kickoff_return_yards,int32,17414,0
2018,fg_made,int32,17414,0
2018,fg_att,int32,17414,0
2018,fg_missed,int32,17414,0
2018,fg_blocked,int32,17414,0
2018,fg_long,float64,435,16979
2018,fg_pct,float64,468,16946
2018,fg_made_0_19,int32,17414,0
2018,fg_made_20_29,int32,17414,0
2018,fg_made_30_39,int32,17414,0
2018,fg_made_40_49,int32,17414,0
2018,fg_made_50_59,int32,17414,0
2018,fg_made_60_,int32,17414,0
2018,fg_missed_0_19,int32,17414,0
2018,fg_missed_20_29,int32,17414,0
2018,fg_missed_30_39,int32,17414,0
2018,fg_missed_40_49,int32,17414,0
2018,fg_missed_50_59,int32,17414,0
2018,fg_missed_60_,int32,17414,0
2018,fg_made_list,str,435,16979
2018,fg_missed_list,str,123,17291
2018,fg_blocked_list,str,11,17403
2018,fg_made_distance,int32,17414,0
2018,fg_missed_distance,int32,17414,0
2018,fg_blocked_distance,int32,17414,0
2018,pat_made,int32,17414,0
2018,pat_att,int32,17414,0
2018,pat_missed,int32,17414,0
2018,pat_blocked,int32,17414,0
2018,pat_pct,float64,476,16938
2018,gwfg_made,int32,17414,0
2018,gwfg_att,int32,17414,0
2018,gwfg_missed,int32,17414,0
2018,gwfg_blocked,int32,17414,0
2018,gwfg_distance,int32,17414,0
2018,pt_att,int32,17414,0
2018,pt_blocked,int32,17414,0
2018,pt_long,float64,531,16883
2018,pt_yards,int32,17414,0
2018,pt_inside_20,int32,17414,0
2018,pt_out_of_bounds,int32,17414,0
2018,pt_downed,int32,17414,0
2018,pt_touchback,int32,17414,0
2018,pt_fair_caught,int32,17414,0
2018,pt_returned,int32,17414,0
2018,pt_return_yards,int32,17414,0
2018,pt_return_tds,int32,17414,0
2018,pt_net_yards,int32,17414,0
2018,fantasy_points,float64,17414,0
2018,fantasy_points_ppr,float64,17414,0
2019,player_id,str,17341,21
2019,player_name,str,17343,19
2019,player_display_name,str,17341,21
2019,position,str,17341,21
2019,position_group,str,17341,21
2019,headshot_url,str,17341,21
2019,season,int32,17362,0
2019,week,int32,17362,0
2019,season_type,str,17362,0
2019,game_id,str,17362,0
2019,team,str,17362,0
2019,opponent_team,str,17362,0
2019,completions,int32,17362,0
2019,attempts,int32,17362,0
2019,passing_yards,int32,17362,0
2019,passing_tds,int32,17362,0
2019,passing_interceptions,int32,17362,0
2019,sacks_suffered,int32,17362,0
2019,sack_yards_lost,int32,17362,0
2019,sack_fumbles,int32,17362,0
2019,sack_fumbles_lost,int32,17362,0
2019,passing_air_yards,int32,17362,0
2019,passing_yards_after_catch,int32,17362,0
2019,passing_first_downs,int32,17362,0
2019,passing_epa,float64,653,16709
2019,passing_cpoe,float64,635,16727
2019,passing_2pt_conversions,int32,17362,0
2019,pacr,float64,637,16725
2019,passing_10,int32,17362,0
2019,passing_16,int32,17362,0
2019,passing_20,int32,17362,0
2019,passing_40,int32,17362,0
2019,carries,int32,17362,0
2019,rushing_yards,int32,17362,0
2019,rushing_tds,int32,17362,0
