player_id,origin,position,origin_points,origin_label_source,total_points_t,ppg_t,games_t,age,observed_history_seasons,draft_visible,draft_season,draft_round,draft_pick,nfl_years_since_draft,exclusion_reason,prior_seasons_checked,prior_no_record_seasons
00-0032170,2016,WR,8.2,artifact_row,8.2,1.025,8,24.0,2,True,2015.0,5.0,139.0,2.0,,2,0
00-0032208,2016,WR,89.2,artifact_row,98.8,6.586666666666668,15,23.0,2,True,2015.0,1.0,29.0,2.0,,2,0
00-0032365,2016,WR,1.9,artifact_row,21.8,5.45,4,22.0,1,True,2016.0,7.0,229.0,1.0,,1,0
00-0032398,2016,WR,19.5,artifact_row,19.5,1.3928571428571428,14,23.0,1,True,2016.0,4.0,107.0,1.0,,1,0
00-0032400,2016,WR,96.1,artifact_row,110.6,7.9,14,24.0,1,True,2016.0,4.0,112.0,1.0,,1,0
00-0032423,2016,WR,11.4,artifact_row,11.4,1.2666666666666666,9,23.0,1,True,2016.0,5.0,163.0,1.0,,1,0
00-0032441,2016,WR,12.4,artifact_row,15.8,1.0533333333333337,15,23.0,1,True,2016.0,6.0,213.0,1.0,,1,0
00-0032760,2016,WR,8.6,artifact_row,8.6,4.3,2,24.0,1,True,2016.0,1.0,22.0,1.0,,1,0
00-0032775,2016,WR,0.0,artifact_row,0.0,0.0,7,22.0,1,True,2016.0,4.0,126.0,1.0,,1,0
00-0032791,2016,WR,6.0,artifact_row,6.1,0.4066666666666666,15,24.0,1,True,2016.0,6.0,186.0,1.0,,1,0
00-0032795,2016,WR,24.8,artifact_row,37.0,5.285714285714286,7,22.0,1,True,2016.0,6.0,199.0,1.0,,1,0
00-0032801,2016,WR,0.0,artifact_row,0.0,0.0,2,23.0,1,True,2016.0,7.0,230.0,1.0,,1,0
00-0032951,2016,WR,2.5,artifact_row,2.5,0.625,4,21.0,1,True,2016.0,1.0,23.0,1.0,,1,0
00-0032959,2016,WR,33.4,artifact_row,37.6,3.1333333333333333,12,24.0,1,True,2016.0,7.0,241.0,1.0,,1,0
00-0032966,2016,WR,83.4,artifact_row,93.3,9.33,10,22.0,1,True,2016.0,1.0,15.0,1.0,,1,0
00-0032974,2016,WR,1.3,artifact_row,1.3,0.65,2,23.0,1,True,2016.0,5.0,154.0,1.0,,1,0
00-0032977,2016,WR,13.7,artifact_row,13.7,1.37,10,22.0,1,True,2016.0,5.0,172.0,1.0,,1,0
00-0033060,2016,WR,11.9,artifact_row,11.9,2.38,5,22.0,1,True,2016.0,3.0,86.0,1.0,,1,0
00-0033069,2016,WR,30.9,artifact_row,30.9,3.09,10,24.0,1,True,2016.0,3.0,85.0,1.0,,1,0
00-0033079,2016,WR,34.300000000000004,artifact_row,38.5,2.75,14,22.0,1,True,2016.0,4.0,114.0,1.0,,1,0
00-0033111,2016,WR,17.0,artifact_row,22.6,2.511111111111111,9,21.0,1,True,2016.0,4.0,117.0,1.0,,1,0
00-0033114,2016,WR,4.2,artifact_row,6.7,0.8375,8,22.0,1,True,2016.0,6.0,206.0,1.0,,1,0
00-0031568,2017,QB,16.08,artifact_row,25.26,6.3149999999999995,4,26.0,2,True,2015.0,4.0,103.0,3.0,,3,1
00-0032245,2017,QB,0.0399999999999999,artifact_row,5.2,1.04,5,25.0,3,True,2015.0,3.0,89.0,3.0,,3,0
00-0032431,2017,QB,-1.04,artifact_row,-1.04,-0.3466666666666667,3,24.0,1,True,2016.0,6.0,191.0,2.0,,2,1
00-0032784,2017,QB,33.78,artifact_row,33.78,8.445,4,25.0,2,True,2016.0,5.0,162.0,2.0,,2,0
00-0032792,2017,QB,0.0,artifact_row,7.16,3.58,2,24.0,1,True,2016.0,6.0,187.0,2.0,,2,1
00-0032893,2017,QB,0.0,no_record_zero,0.0,,0,24.0,1,True,2016.0,4.0,100.0,2.0,,2,1
00-0033098,2017,QB,0.0,no_record_zero,0.0,,0,25.0,1,True,2016.0,4.0,139.0,2.0,,2,1
00-0033108,2017,QB,1.3400000000000003,artifact_row,14.8,7.4,2,23.0,2,True,2016.0,1.0,26.0,2.0,,2,0
00-0033873,2017,QB,0.0,artifact_row,10.36,10.36,1,22.0,1,True,2017.0,1.0,10.0,1.0,,1,0
00-0033958,2017,QB,9.54,artifact_row,8.5,1.7,5,23.0,1,True,2017.0,5.0,171.0,1.0,,1,0
00-0031595,2017,RB,2.7,artifact_row,3.7,0.4111111111111111,9,25.0,3,True,2015.0,5.0,168.0,3.0,,3,0
00-0031599,2017,RB,15.1,artifact_row,16.700000000000003,2.0875000000000004,8,27.0,3,True,2015.0,5.0,174.0,3.0,,3,0
00-0031612,2017,RB,12.2,artifact_row,12.2,1.1090909090909091,11,25.0,3,True,2015.0,6.0,206.0,3.0,,3,0
00-0031959,2017,RB,0.0,artifact_row,6.800000000000001,6.800000000000001,1,26.0,3,True,2015.0,7.0,230.0,3.0,,3,0
00-0032063,2017,RB,43.7,artifact_row,52.1,8.683333333333334,6,24.0,3,True,2015.0,4.0,126.0,3.0,,3,0
00-0032068,2017,RB,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,6.0,195.0,3.0,,3,1
00-0032130,2017,RB,6.3999999999999995,artifact_row,6.3999999999999995,2.1333333333333333,3,27.0,3,True,2015.0,4.0,108.0,3.0,,3,0
00-0032393,2017,RB,17.0,artifact_row,17.0,4.25,4,23.0,2,True,2016.0,3.0,90.0,2.0,,2,0
00-0032404,2017,RB,13.0,artifact_row,13.0,3.25,4,24.0,2,True,2016.0,4.0,119.0,2.0,,2,0
00-0032411,2017,RB,0.0,no_record_zero,0.0,,0,23.0,1,True,2016.0,4.0,134.0,2.0,,2,1
00-0032417,2017,RB,18.8,artifact_row,21.6,2.7,8,23.0,2,True,2016.0,5.0,149.0,2.0,,2,0
00-0032450,2017,RB,7.800000000000001,artifact_row,7.800000000000001,1.56,5,23.0,2,True,2016.0,7.0,236.0,2.0,,2,0
00-0032782,2017,RB,40.7,artifact_row,46.7,5.8375,8,23.0,2,True,2016.0,5.0,153.0,2.0,,2,0
00-0032794,2017,RB,4.9,artifact_row,4.9,0.5444444444444445,9,24.0,2,True,2016.0,6.0,197.0,2.0,,2,0
00-0032804,2017,RB,0.0,artifact_row,0.0,0.0,1,25.0,2,True,2016.0,7.0,237.0,2.0,,2,0
00-0032897,2017,RB,7.700000000000001,artifact_row,7.9,0.7181818181818183,11,25.0,2,True,2016.0,6.0,198.0,2.0,,2,0
00-0032940,2017,RB,82.7,artifact_row,85.0,5.666666666666667,15,24.0,2,True,2016.0,5.0,143.0,2.0,,2,0
00-0032956,2017,RB,14.7,artifact_row,14.7,1.225,12,24.0,2,True,2016.0,6.0,176.0,2.0,,2,0
00-0032975,2017,RB,0.0,no_record_zero,0.0,,0,23.0,1,True,2016.0,5.0,156.0,2.0,,2,1
00-0033293,2017,RB,80.0,artifact_row,80.0,8.0,10,23.0,1,True,2017.0,5.0,182.0,1.0,,1,0
00-0033295,2017,RB,74.2,artifact_row,78.2,5.213333333333334,15,23.0,1,True,2017.0,6.0,188.0,1.0,,1,0
00-0033296,2017,RB,0.0,artifact_row,0.0,0.0,3,23.0,1,True,2017.0,6.0,192.0,1.0,,1,0
00-0033304,2017,RB,-2.1,artifact_row,1.1,0.55,2,23.0,1,True,2017.0,7.0,238.0,1.0,,1,0
00-0033553,2017,RB,14.400000000000002,artifact_row,14.400000000000002,1.2000000000000002,12,22.0,1,True,2017.0,3.0,105.0,1.0,,1,0
00-0033567,2017,RB,9.3,artifact_row,9.3,2.325,4,22.0,1,True,2017.0,5.0,156.0,1.0,,1,0
00-0033581,2017,RB,1.5,artifact_row,12.9,4.3,3,25.0,1,True,2017.0,6.0,203.0,1.0,,1,0
00-0033594,2017,RB,39.7,artifact_row,39.7,9.925,4,23.0,1,True,2017.0,7.0,249.0,1.0,,1,0
00-0033596,2017,RB,8.200000000000001,artifact_row,8.200000000000001,0.6307692307692309,13,23.0,1,True,2017.0,7.0,252.0,1.0,,1,0
00-0033796,2017,RB,0.0,artifact_row,0.0,0.0,1,23.0,1,True,2017.0,7.0,240.0,1.0,,1,0
00-0033893,2017,RB,65.4,artifact_row,65.4,16.35,4,22.0,1,True,2017.0,2.0,41.0,1.0,,1,0
00-0033925,2017,RB,57.0,artifact_row,57.0,6.333333333333333,9,21.0,1,True,2017.0,3.0,89.0,1.0,,1,0
00-0033950,2017,RB,96.0,artifact_row,104.9,8.069230769230769,13,23.0,1,True,2017.0,4.0,140.0,1.0,,1,0
00-0033951,2017,RB,91.5,artifact_row,103.3,7.378571428571429,14,21.0,1,True,2017.0,4.0,143.0,1.0,,1,0
00-0033955,2017,RB,0.0,artifact_row,0.0,0.0,1,22.0,1,True,2017.0,5.0,162.0,1.0,,1,0
00-0031533,2017,TE,6.6,artifact_row,6.6,1.65,4,25.0,2,True,2015.0,6.0,198.0,3.0,,3,1
00-0031558,2017,TE,28.200000000000003,artifact_row,28.200000000000003,2.8200000000000003,10,23.0,3,True,2015.0,2.0,55.0,3.0,,3,0
00-0031585,2017,TE,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,5.0,143.0,3.0,,3,1
00-0031598,2017,TE,45.9,artifact_row,50.3,3.3533333333333335,15,24.0,3,True,2015.0,5.0,171.0,3.0,,3,0
00-0031609,2017,TE,53.5,artifact_row,55.4,5.036363636363636,11,26.0,2,True,2015.0,6.0,202.0,3.0,,3,1
00-0031610,2017,TE,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,6.0,204.0,3.0,,3,1
00-0031951,2017,TE,34.900000000000006,artifact_row,39.2,2.177777777777778,18,25.0,3,True,2015.0,5.0,173.0,3.0,,3,0
00-0032062,2017,TE,6.9,artifact_row,6.9,2.3000000000000003,3,26.0,3,True,2015.0,4.0,117.0,3.0,,3,0
00-0032117,2017,TE,54.6,artifact_row,68.4,4.885714285714286,14,25.0,3,True,2015.0,6.0,194.0,3.0,,3,0
00-0032120,2017,TE,1.8,artifact_row,14.2,2.3666666666666667,6,25.0,3,True,2015.0,7.0,220.0,3.0,,3,0
00-0032134,2017,TE,23.5,artifact_row,25.2,2.1,12,24.0,3,True,2015.0,5.0,157.0,3.0,,3,0
00-0032135,2017,TE,95.3,artifact_row,100.4,6.693333333333333,15,23.0,3,True,2015.0,5.0,160.0,3.0,,3,0
00-0032139,2017,TE,10.8,artifact_row,21.0,2.3333333333333335,9,24.0,2,True,2015.0,7.0,229.0,3.0,,3,1
00-0032141,2017,TE,4.5,artifact_row,4.5,1.125,4,24.0,3,True,2015.0,7.0,246.0,3.0,,3,0
00-0032188,2017,TE,6.2,artifact_row,6.2,0.5166666666666667,12,26.0,3,True,2015.0,4.0,123.0,3.0,,3,0
00-0032190,2017,TE,0.0,no_record_zero,0.0,,0,26.0,1,True,2015.0,7.0,256.0,3.0,,3,2
00-0032227,2017,TE,33.3,artifact_row,35.2,3.5200000000000005,10,25.0,2,True,2015.0,3.0,92.0,3.0,,3,1
00-0032256,2017,TE,17.0,artifact_row,17.0,2.8333333333333335,6,26.0,3,True,2015.0,3.0,68.0,3.0,,3,0
00-0032394,2017,TE,30.4,artifact_row,30.4,3.04,10,24.0,2,True,2016.0,3.0,94.0,2.0,,2,0
00-0032429,2017,TE,17.200000000000003,artifact_row,17.200000000000003,1.9111111111111112,9,25.0,2,True,2016.0,6.0,184.0,2.0,,2,0
00-0032430,2017,TE,19.0,artifact_row,25.5,2.8333333333333335,9,24.0,2,True,2016.0,6.0,188.0,2.0,,2,0
00-0033080,2017,TE,76.5,artifact_row,76.5,4.78125,16,24.0,2,True,2016.0,4.0,138.0,2.0,,2,0
00-0033110,2017,TE,60.5,artifact_row,62.6,4.173333333333334,15,24.0,2,True,2016.0,4.0,110.0,2.0,,2,0
00-0033112,2017,TE,0.0,no_record_zero,0.0,,0,24.0,1,True,2016.0,6.0,177.0,2.0,,2,1
00-0033117,2017,TE,0.0,artifact_row,0.0,0.0,3,26.0,1,True,2016.0,3.0,70.0,2.0,,2,1
00-0033288,2017,TE,92.5,artifact_row,106.5,7.1,15,24.0,1,True,2017.0,5.0,146.0,1.0,,1,0
00-0033528,2017,TE,9.3,artifact_row,9.3,3.1,3,23.0,1,True,2017.0,5.0,154.0,1.0,,1,0
00-0033559,2017,TE,8.6,artifact_row,8.6,1.4333333333333331,6,23.0,1,True,2017.0,4.0,127.0,1.0,,1,0
00-0033576,2017,TE,0.0,artifact_row,0.0,0.0,3,23.0,1,True,2017.0,5.0,174.0,1.0,,1,0
00-0033858,2017,TE,41.5,artifact_row,50.6,3.1625,16,22.0,1,True,2017.0,3.0,100.0,1.0,,1,0
00-0033885,2017,TE,88.89999999999999,artifact_row,94.7,5.91875,16,21.0,1,True,2017.0,1.0,29.0,1.0,,1,0
00-0033895,2017,TE,49.1,artifact_row,53.1,3.54,15,23.0,1,True,2017.0,2.0,44.0,1.0,,1,0
00-0033896,2017,TE,42.7,artifact_row,42.7,6.1000000000000005,7,23.0,1,True,2017.0,2.0,45.0,1.0,,1,0
00-0031545,2017,WR,2.6,artifact_row,2.6,2.6,1,25.0,2,True,2015.0,1.0,7.0,3.0,,3,1
00-0031560,2017,WR,12.8,artifact_row,12.8,6.4,2,23.0,3,True,2015.0,3.0,70.0,3.0,,3,0
00-0031570,2017,WR,54.9,artifact_row,61.4,5.116666666666666,12,26.0,3,True,2015.0,4.0,107.0,3.0,,3,0
00-0031600,2017,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,5.0,175.0,3.0,,3,1
00-0031934,2017,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,2.0,37.0,3.0,,3,1
00-0031953,2017,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,6.0,186.0,3.0,,3,1
00-0031962,2017,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,7.0,238.0,3.0,,3,1
00-0032054,2017,WR,17.7,artifact_row,17.7,1.6090909090909091,11,24.0,2,True,2015.0,1.0,26.0,3.0,,3,1
00-0032064,2017,WR,0.0,no_record_zero,0.0,,0,26.0,1,True,2015.0,4.0,132.0,3.0,,3,2
00-0032070,2017,WR,0.0,no_record_zero,0.0,,0,25.0,1,True,2015.0,7.0,234.0,3.0,,3,2
00-0032115,2017,WR,20.9,artifact_row,29.4,2.1,14,25.0,2,True,2015.0,6.0,184.0,3.0,,3,1
00-0032123,2017,WR,22.4,artifact_row,22.4,3.733333333333334,6,25.0,2,True,2015.0,7.0,245.0,3.0,,3,1
00-0032128,2017,WR,28.5,artifact_row,28.5,5.7,5,25.0,3,True,2015.0,3.0,76.0,3.0,,3,0
00-0032166,2017,WR,13.000000000000002,artifact_row,13.000000000000002,1.8571428571428577,7,24.0,3,True,2015.0,3.0,87.0,3.0,,3,0
00-0032170,2017,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,5.0,139.0,3.0,,3,1
00-0032208,2017,WR,26.5,artifact_row,39.1,3.0076923076923077,13,24.0,3,True,2015.0,1.0,29.0,3.0,,3,0
00-0032365,2017,WR,0.0,no_record_zero,0.0,,0,23.0,1,True,2016.0,7.0,229.0,2.0,,2,1
00-0032398,2017,WR,52.3,artifact_row,59.900000000000006,4.607692307692308,13,24.0,2,True,2016.0,4.0,107.0,2.0,,2,0
00-0032400,2017,WR,0.0,no_record_zero,0.0,,0,25.0,1,True,2016.0,4.0,112.0,2.0,,2,1
00-0032423,2017,WR,4.7,artifact_row,13.3,0.8866666666666667,15,24.0,2,True,2016.0,5.0,163.0,2.0,,2,0
00-0032441,2017,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2016.0,6.0,213.0,2.0,,2,1
00-0032775,2017,WR,35.1,artifact_row,57.9,5.263636363636364,11,23.0,2,True,2016.0,4.0,126.0,2.0,,2,0
00-0032791,2017,WR,40.9,artifact_row,46.5,3.1,15,25.0,2,True,2016.0,6.0,186.0,2.0,,2,0
00-0032795,2017,WR,0.0,artifact_row,0.0,0.0,7,23.0,2,True,2016.0,6.0,199.0,2.0,,2,0
00-0032801,2017,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2016.0,7.0,230.0,2.0,,2,1
00-0032951,2017,WR,35.400000000000006,artifact_row,40.0,2.857142857142857,14,22.0,2,True,2016.0,1.0,23.0,2.0,,2,0
00-0032959,2017,WR,1.3,artifact_row,1.3,1.3,1,25.0,2,True,2016.0,7.0,241.0,2.0,,2,0
00-0032966,2017,WR,62.7,artifact_row,65.5,7.277777777777778,9,23.0,2,True,2016.0,1.0,15.0,2.0,,2,0
00-0032974,2017,WR,0.0,no_record_zero,0.0,,0,24.0,1,True,2016.0,5.0,154.0,2.0,,2,1
00-0032977,2017,WR,46.8,artifact_row,68.6,4.8999999999999995,14,23.0,2,True,2016.0,5.0,172.0,2.0,,2,0
00-0033060,2017,WR,13.9,artifact_row,13.9,3.475,4,23.0,2,True,2016.0,3.0,86.0,2.0,,2,0
00-0033069,2017,WR,38.400000000000006,artifact_row,41.3,4.130000000000001,10,25.0,2,True,2016.0,3.0,85.0,2.0,,2,0
00-0033079,2017,WR,62.7,artifact_row,62.7,4.478571428571429,14,23.0,2,True,2016.0,4.0,114.0,2.0,,2,0
00-0033111,2017,WR,21.0,artifact_row,26.0,1.5294117647058822,17,22.0,2,True,2016.0,4.0,117.0,2.0,,2,0
00-0033114,2017,WR,3.8,artifact_row,14.3,2.3833333333333333,6,23.0,2,True,2016.0,6.0,206.0,2.0,,2,0
00-0033282,2017,WR,32.9,artifact_row,32.9,4.1125,8,21.0,1,True,2017.0,2.0,40.0,1.0,,1,0
00-0033460,2017,WR,-0.7999999999999998,artifact_row,-0.7999999999999998,-0.2666666666666666,3,22.0,1,True,2017.0,1.0,9.0,1.0,,1,0
00-0033464,2017,WR,2.0,artifact_row,3.8,0.5428571428571428,7,24.0,1,True,2017.0,4.0,139.0,1.0,,1,0
00-0033466,2017,WR,5.6000000000000005,artifact_row,7.300000000000001,0.6636363636363637,11,22.0,1,True,2017.0,5.0,172.0,1.0,,1,0
00-0033536,2017,WR,18.700000000000003,artifact_row,20.500000000000004,2.277777777777778,9,23.0,1,True,2017.0,1.0,7.0,1.0,,1,0
00-0033552,2017,WR,0.0,artifact_row,0.0,0.0,5,23.0,1,True,2017.0,3.0,101.0,1.0,,1,0
00-0033555,2017,WR,39.1,artifact_row,46.5,3.3214285714285716,14,24.0,1,True,2017.0,4.0,118.0,1.0,,1,0
00-0033562,2017,WR,9.4,artifact_row,16.6,1.0375,16,23.0,1,True,2017.0,4.0,133.0,1.0,,1,0
00-0033572,2017,WR,16.7,artifact_row,16.7,1.2846153846153845,13,22.0,1,True,2017.0,5.0,165.0,1.0,,1,0
00-0033573,2017,WR,0.0,artifact_row,3.1,1.0333333333333334,3,22.0,1,True,2017.0,5.0,166.0,1.0,,1,0
00-0033591,2017,WR,7.300000000000001,artifact_row,7.300000000000001,1.042857142857143,7,21.0,1,True,2017.0,7.0,239.0,1.0,,1,0
00-0033839,2017,WR,65.0,artifact_row,82.4,8.24,10,24.0,1,True,2017.0,4.0,110.0,1.0,,1,0
00-0033840,2017,WR,15.9,artifact_row,18.4,2.3,8,22.0,1,True,2017.0,4.0,141.0,1.0,,1,0
00-0033859,2017,WR,18.5,artifact_row,18.5,2.0555555555555554,9,21.0,1,True,2017.0,4.0,128.0,1.0,,1,0
00-0033871,2017,WR,69.5,artifact_row,100.3,7.715384615384616,13,22.0,1,True,2017.0,1.0,5.0,1.0,,1,0
00-0033891,2017,WR,66.10000000000001,artifact_row,74.60000000000001,4.973333333333334,15,22.0,1,True,2017.0,2.0,37.0,1.0,,1,0
00-0033911,2017,WR,48.900000000000006,artifact_row,52.3,2.905555555555556,18,22.0,1,True,2017.0,3.0,72.0,1.0,,1,0
00-0033916,2017,WR,11.3,artifact_row,16.900000000000002,1.4083333333333334,12,24.0,1,True,2017.0,3.0,79.0,1.0,,1,0
00-0033921,2017,WR,68.4,artifact_row,92.5,6.166666666666667,15,21.0,1,True,2017.0,3.0,84.0,1.0,,1,0
00-0033932,2017,WR,78.6,artifact_row,94.6,8.6,11,24.0,1,True,2017.0,3.0,96.0,1.0,,1,0
00-0033933,2017,WR,9.4,artifact_row,9.4,1.5666666666666669,6,23.0,1,True,2017.0,3.0,98.0,1.0,,1,0
00-0033937,2017,WR,13.6,artifact_row,15.1,1.8875,8,23.0,1,True,2017.0,3.0,106.0,1.0,,1,0
00-0033943,2017,WR,23.8,artifact_row,27.4,2.4909090909090907,11,22.0,1,True,2017.0,4.0,117.0,1.0,,1,0
00-0033968,2017,WR,0.0,artifact_row,0.0,0.0,2,23.0,1,True,2017.0,7.0,219.0,1.0,,1,0
00-0032431,2018,QB,0.0,no_record_zero,0.0,,0,25.0,1,True,2016.0,6.0,191.0,3.0,,3,2
00-0032784,2018,QB,0.0,no_record_zero,0.0,,0,26.0,2,True,2016.0,5.0,162.0,3.0,,3,1
00-0032792,2018,QB,0.0,artifact_row,4.68,2.34,2,25.0,2,True,2016.0,6.0,187.0,3.0,,3,1
00-0033108,2018,QB,0.0,no_record_zero,0.0,,0,24.0,2,True,2016.0,1.0,26.0,3.0,,3,1
00-0033597,2018,QB,-0.1,artifact_row,-0.1,-0.1,1,24.0,1,True,2017.0,7.0,253.0,2.0,,2,1
00-0033949,2018,QB,0.82,artifact_row,0.82,0.1639999999999999,5,23.0,1,True,2017.0,4.0,135.0,2.0,,2,1
00-0033958,2018,QB,12.84,artifact_row,12.84,3.21,4,24.0,2,True,2017.0,5.0,171.0,2.0,,2,0
00-0034369,2018,QB,-2.2,artifact_row,-2.2,-2.2,1,23.0,1,True,2018.0,4.0,108.0,1.0,,1,0
00-0032393,2018,RB,4.9,artifact_row,4.9,2.45,2,24.0,3,True,2016.0,3.0,90.0,3.0,,3,0
00-0032404,2018,RB,6.5,artifact_row,6.5,0.7222222222222222,9,25.0,3,True,2016.0,4.0,119.0,3.0,,3,0
00-0032411,2018,RB,41.5,artifact_row,62.0,8.857142857142858,7,24.0,2,True,2016.0,4.0,134.0,3.0,,3,1
00-0032417,2018,RB,0.0,no_record_zero,0.0,,0,24.0,2,True,2016.0,5.0,149.0,3.0,,3,1
00-0032450,2018,RB,4.6000000000000005,artifact_row,15.400000000000002,2.2,7,24.0,3,True,2016.0,7.0,236.0,3.0,,3,0
00-0032794,2018,RB,1.2,artifact_row,1.2,0.6,2,25.0,3,True,2016.0,6.0,197.0,3.0,,3,0
00-0032804,2018,RB,0.0,no_record_zero,0.0,,0,26.0,2,True,2016.0,7.0,237.0,3.0,,3,1
00-0032897,2018,RB,1.5,artifact_row,3.4000000000000004,0.3777777777777778,9,26.0,3,True,2016.0,6.0,198.0,3.0,,3,0
00-0032940,2018,RB,8.4,artifact_row,11.4,1.425,8,25.0,3,True,2016.0,5.0,143.0,3.0,,3,0
00-0032956,2018,RB,14.7,artifact_row,25.700000000000003,1.9769230769230772,13,25.0,3,True,2016.0,6.0,176.0,3.0,,3,0
00-0032975,2018,RB,1.1,artifact_row,1.1,0.3666666666666666,3,24.0,2,True,2016.0,5.0,156.0,3.0,,3,1
00-0033049,2018,RB,0.0,artifact_row,1.6,0.8,2,25.0,1,True,2016.0,6.0,216.0,3.0,,3,2
00-0033295,2018,RB,79.4,artifact_row,85.9,10.7375,8,24.0,2,True,2017.0,6.0,188.0,2.0,,2,0
00-0033296,2018,RB,13.4,artifact_row,15.0,1.6666666666666667,9,24.0,2,True,2017.0,6.0,192.0,2.0,,2,0
00-0033304,2018,RB,0.0,no_record_zero,0.0,,0,24.0,1,True,2017.0,7.0,238.0,2.0,,2,1
00-0033567,2018,RB,10.7,artifact_row,15.6,3.12,5,23.0,2,True,2017.0,5.0,156.0,2.0,,2,0
00-0033581,2018,RB,0.0,artifact_row,-0.0999999999999998,-0.0999999999999998,1,26.0,2,True,2017.0,6.0,203.0,2.0,,2,0
00-0033596,2018,RB,0.0,artifact_row,0.0,0.0,3,24.0,2,True,2017.0,7.0,252.0,2.0,,2,0
00-0033789,2018,RB,10.9,artifact_row,10.9,1.8166666666666669,6,24.0,1,True,2017.0,5.0,179.0,2.0,,2,1
00-0033796,2018,RB,0.0,no_record_zero,0.0,,0,24.0,1,True,2017.0,7.0,240.0,2.0,,2,1
00-0033925,2018,RB,10.7,artifact_row,11.0,5.5,2,22.0,2,True,2017.0,3.0,89.0,2.0,,2,0
00-0033950,2018,RB,34.5,artifact_row,44.5,3.423076923076923,13,24.0,2,True,2017.0,4.0,140.0,2.0,,2,0
00-0033955,2018,RB,0.4,artifact_row,0.4,0.4,1,23.0,2,True,2017.0,5.0,162.0,2.0,,2,0
00-0034164,2018,RB,47.1,artifact_row,48.7,4.058333333333334,12,24.0,1,True,2018.0,6.0,204.0,1.0,,1,0
00-0034331,2018,RB,78.3,artifact_row,89.5,9.944444444444445,9,22.0,1,True,2018.0,5.0,165.0,1.0,,1,0
00-0034378,2018,RB,97.7,artifact_row,97.7,7.515384615384615,13,23.0,1,True,2018.0,4.0,126.0,1.0,,1,0
00-0034400,2018,RB,56.8,artifact_row,61.00000000000001,4.066666666666667,15,24.0,1,True,2018.0,5.0,169.0,1.0,,1,0
00-0034414,2018,RB,0.0,artifact_row,0.0,0.0,3,23.0,1,True,2018.0,6.0,201.0,1.0,,1,0
00-0034427,2018,RB,3.4000000000000004,artifact_row,3.6000000000000005,1.2000000000000002,3,24.0,1,True,2018.0,7.0,226.0,1.0,,1,0
00-0034440,2018,RB,60.1,artifact_row,67.2,6.109090909090909,11,22.0,1,True,2018.0,7.0,251.0,1.0,,1,0
00-0034679,2018,RB,12.5,artifact_row,12.5,1.25,10,21.0,1,True,2018.0,4.0,112.0,1.0,,1,0
00-0034681,2018,RB,59.3,artifact_row,63.1,3.94375,16,22.0,1,True,2018.0,4.0,134.0,1.0,,1,0
00-0034750,2018,RB,69.8,artifact_row,73.3,5.235714285714286,14,22.0,1,True,2018.0,1.0,27.0,1.0,,1,0
00-0034799,2018,RB,33.9,artifact_row,37.7,3.141666666666667,12,23.0,1,True,2018.0,4.0,131.0,1.0,,1,0
00-0034808,2018,RB,6.300000000000001,artifact_row,12.1,2.4200000000000004,5,22.0,1,True,2018.0,6.0,176.0,1.0,,1,0
00-0034816,2018,RB,20.700000000000003,artifact_row,20.700000000000003,2.9571428571428577,7,21.0,1,True,2018.0,2.0,38.0,1.0,,1,0
00-0034838,2018,RB,83.0,artifact_row,101.3,7.235714285714287,14,22.0,1,True,2018.0,3.0,71.0,1.0,,1,0
00-0032394,2018,TE,70.2,artifact_row,75.4,4.7125,16,25.0,3,True,2016.0,3.0,94.0,3.0,,3,0
00-0032429,2018,TE,0.0,no_record_zero,0.0,,0,26.0,2,True,2016.0,6.0,184.0,3.0,,3,1
00-0032430,2018,TE,8.6,artifact_row,8.6,1.4333333333333331,6,25.0,3,True,2016.0,6.0,188.0,3.0,,3,0
00-0033054,2018,TE,7.500000000000001,artifact_row,7.500000000000001,0.9375,8,24.0,1,True,2016.0,6.0,217.0,3.0,,3,2
00-0033080,2018,TE,18.4,artifact_row,18.4,2.628571428571429,7,25.0,3,True,2016.0,4.0,138.0,3.0,,3,0
00-0033110,2018,TE,60.6,artifact_row,82.7,5.16875,16,25.0,3,True,2016.0,4.0,110.0,3.0,,3,0
00-0033112,2018,TE,0.0,artifact_row,0.0,0.0,1,25.0,2,True,2016.0,6.0,177.0,3.0,,3,1
00-0033117,2018,TE,0.0,artifact_row,0.0,0.0,2,27.0,2,True,2016.0,3.0,70.0,3.0,,3,1
00-0033528,2018,TE,15.1,artifact_row,15.1,1.8875,8,24.0,2,True,2017.0,5.0,154.0,2.0,,2,0
00-0033559,2018,TE,37.0,artifact_row,37.0,4.625,8,24.0,2,True,2017.0,4.0,127.0,2.0,,2,0
