player_id,origin,position,origin_points,origin_label_source,total_points_t,ppg_t,games_t,age,observed_history_seasons,draft_visible,draft_season,draft_round,draft_pick,nfl_years_since_draft,exclusion_reason,prior_seasons_checked,prior_no_record_seasons
00-0027981,2018,TE,145.5,artifact_row,151.4,9.4625,16,29.0,8,True,2011.0,2.0,43.0,8.0,draft_year_outside_1_3,0,0
00-0027985,2018,TE,42.0,artifact_row,42.0,3.0,14,30.0,8,True,2011.0,2.0,47.0,8.0,draft_year_outside_1_3,0,0
00-0028042,2018,TE,34.3,artifact_row,43.5,3.625,12,30.0,7,True,2011.0,4.0,104.0,8.0,draft_year_outside_1_3,0,0
00-0028067,2018,TE,0.0,no_record_zero,0.0,,0,30.0,6,True,2011.0,4.0,129.0,8.0,draft_year_outside_1_3,0,0
00-0028093,2018,TE,19.5,artifact_row,19.5,3.25,6,29.0,7,True,2011.0,5.0,155.0,8.0,draft_year_outside_1_3,0,0
00-0028097,2018,TE,35.3,artifact_row,35.3,3.922222222222222,9,31.0,8,True,2011.0,5.0,159.0,8.0,draft_year_outside_1_3,0,0
00-0028112,2018,TE,37.4,artifact_row,37.4,3.4,11,29.0,8,True,2011.0,6.0,174.0,8.0,draft_year_outside_1_3,0,0
00-0028142,2018,TE,46.0,artifact_row,52.9,3.30625,16,30.0,8,True,2011.0,7.0,204.0,8.0,draft_year_outside_1_3,0,0
00-0028903,2018,TE,26.0,artifact_row,26.0,3.25,8,30.0,7,False,,,,,no_verified_draft_class,0,0
00-0028987,2018,TE,0.0,no_record_zero,0.0,,0,28.0,4,False,,,,,no_verified_draft_class,0,0
00-0029091,2018,TE,7.2,artifact_row,7.2,3.6,2,29.0,5,False,,,,,no_verified_draft_class,0,0
00-0029119,2018,TE,19.700000000000003,artifact_row,19.700000000000003,1.97,10,28.0,5,False,,,,,no_verified_draft_class,0,0
00-0029391,2018,TE,0.0,no_record_zero,0.0,,0,31.0,3,False,,,,,no_verified_draft_class,0,0
00-0029414,2018,TE,5.3,artifact_row,5.3,0.53,10,27.0,5,True,2012.0,4.0,116.0,7.0,draft_year_outside_1_3,0,0
00-0029587,2018,TE,60.2,artifact_row,60.2,4.63076923076923,13,30.0,7,True,2012.0,4.0,128.0,7.0,draft_year_outside_1_3,0,0
00-0029634,2018,TE,0.0,no_record_zero,0.0,,0,29.0,5,True,2012.0,6.0,186.0,7.0,draft_year_outside_1_3,0,0
00-0029689,2018,TE,5.7,artifact_row,5.7,1.425,4,28.0,7,True,2012.0,3.0,64.0,7.0,draft_year_outside_1_3,0,0
00-0029697,2018,TE,0.0,no_record_zero,0.0,,0,30.0,6,True,2012.0,2.0,34.0,7.0,draft_year_outside_1_3,0,0
00-0029738,2018,TE,39.4,artifact_row,40.7,4.07,10,32.0,5,False,,,,,no_verified_draft_class,0,0
00-0029740,2018,TE,0.0,no_record_zero,0.0,,0,29.0,2,False,,,,,no_verified_draft_class,0,0
00-0029793,2018,TE,0.0,no_record_zero,0.0,,0,31.0,5,False,,,,,no_verified_draft_class,0,0
00-0029878,2018,TE,0.0,no_record_zero,0.0,,0,29.0,5,False,,,,,no_verified_draft_class,0,0
00-0030061,2018,TE,275.8,artifact_row,300.5,16.694444444444443,18,28.0,6,True,2013.0,2.0,35.0,6.0,draft_year_outside_1_3,0,0
00-0030089,2018,TE,21.7,artifact_row,21.7,2.17,10,28.0,6,True,2013.0,5.0,158.0,6.0,draft_year_outside_1_3,0,0
00-0030108,2018,TE,52.7,artifact_row,56.1,4.007142857142857,14,28.0,6,True,2013.0,6.0,201.0,6.0,draft_year_outside_1_3,0,0
00-0030155,2018,TE,46.400000000000006,artifact_row,47.6,2.8000000000000003,17,27.0,5,False,,,,,no_verified_draft_class,0,0
00-0030181,2018,TE,60.5,artifact_row,60.5,10.083333333333334,6,28.0,6,False,,,,,no_verified_draft_class,0,0
00-0030216,2018,TE,40.5,artifact_row,47.6,3.4,14,28.0,6,False,,,,,no_verified_draft_class,0,0
00-0030422,2018,TE,2.9,artifact_row,2.9,0.9666666666666668,3,27.0,6,True,2013.0,4.0,106.0,6.0,draft_year_outside_1_3,0,0
00-0030443,2018,TE,39.0,artifact_row,53.3,4.845454545454545,11,27.0,6,True,2013.0,4.0,133.0,6.0,draft_year_outside_1_3,0,0
00-0030470,2018,TE,126.1,artifact_row,133.0,8.866666666666667,15,28.0,6,True,2013.0,2.0,55.0,6.0,draft_year_outside_1_3,0,0
00-0030472,2018,TE,119.8,artifact_row,119.8,9.215384615384616,13,28.0,6,True,2013.0,3.0,85.0,6.0,draft_year_outside_1_3,0,0
00-0030506,2018,TE,283.4,artifact_row,323.7,17.983333333333334,18,29.0,5,True,2013.0,3.0,63.0,6.0,draft_year_outside_1_3,0,0
00-0030549,2018,TE,38.900000000000006,artifact_row,38.900000000000006,9.725,4,28.0,6,True,2013.0,1.0,21.0,6.0,draft_year_outside_1_3,0,0
00-0030710,2018,TE,138.8,artifact_row,147.1,9.19375,16,27.0,5,False,,,,,no_verified_draft_class,0,0
00-0030780,2018,TE,0.0,artifact_row,7.1,1.42,5,27.0,5,False,,,,,no_verified_draft_class,0,0
00-0030854,2018,TE,34.7,artifact_row,34.7,4.957142857142857,7,26.0,2,False,,,,,no_verified_draft_class,0,0
00-0031035,2018,TE,10.0,artifact_row,12.6,1.5750000000000002,8,26.0,3,False,,,,,no_verified_draft_class,0,0
00-0031044,2018,TE,0.0,no_record_zero,0.0,,0,26.0,4,True,2014.0,2.0,52.0,5.0,draft_year_outside_1_3,0,0
00-0031167,2018,TE,20.2,artifact_row,23.6,2.3600000000000003,10,26.0,3,False,,,,,no_verified_draft_class,0,0
00-0031260,2018,TE,20.3,artifact_row,20.3,2.2555555555555555,9,27.0,3,True,2014.0,4.0,120.0,5.0,draft_year_outside_1_3,0,0
00-0031273,2018,TE,87.0,artifact_row,92.9,6.193333333333333,15,27.0,5,False,,,,,no_verified_draft_class,0,0
00-0031299,2018,TE,62.0,artifact_row,72.7,6.058333333333334,12,26.0,5,True,2014.0,2.0,42.0,5.0,draft_year_outside_1_3,0,0
00-0031302,2018,TE,0.0,no_record_zero,0.0,,0,27.0,4,True,2014.0,3.0,65.0,5.0,draft_year_outside_1_3,0,0
00-0031384,2018,TE,1.7000000000000002,artifact_row,1.7000000000000002,0.8500000000000001,2,26.0,5,True,2014.0,3.0,98.0,5.0,draft_year_outside_1_3,0,0
00-0031387,2018,TE,206.2,artifact_row,243.9,13.55,18,25.0,5,True,2014.0,1.0,10.0,5.0,draft_year_outside_1_3,0,0
00-0031418,2018,TE,26.0,artifact_row,26.0,5.2,5,26.0,5,True,2014.0,2.0,38.0,5.0,draft_year_outside_1_3,0,0
00-0031462,2018,TE,0.0,artifact_row,0.0,0.0,1,27.0,2,False,,,,,no_verified_draft_class,0,0
00-0031484,2018,TE,13.2,artifact_row,13.2,1.8857142857142857,7,26.0,3,False,,,,,no_verified_draft_class,0,0
00-0031533,2018,TE,0.0,no_record_zero,0.0,,0,26.0,2,True,2015.0,6.0,198.0,4.0,draft_year_outside_1_3,0,0
00-0031558,2018,TE,37.1,artifact_row,38.9,3.536363636363636,11,24.0,4,True,2015.0,2.0,55.0,4.0,draft_year_outside_1_3,0,0
00-0031585,2018,TE,20.6,artifact_row,25.2,3.6,7,26.0,3,True,2015.0,5.0,143.0,4.0,draft_year_outside_1_3,0,0
00-0031598,2018,TE,44.3,artifact_row,44.3,3.6916666666666664,12,25.0,4,True,2015.0,5.0,171.0,4.0,draft_year_outside_1_3,0,0
00-0031609,2018,TE,13.8,artifact_row,13.8,4.6000000000000005,3,27.0,3,True,2015.0,6.0,202.0,4.0,draft_year_outside_1_3,0,0
00-0031610,2018,TE,10.3,artifact_row,15.6,3.9,4,26.0,3,True,2015.0,6.0,204.0,4.0,draft_year_outside_1_3,0,0
00-0031690,2018,TE,15.2,artifact_row,15.2,1.2666666666666668,12,26.0,3,False,,,,,no_verified_draft_class,0,0
00-0031744,2018,TE,46.7,artifact_row,55.0,4.230769230769231,13,26.0,3,False,,,,,no_verified_draft_class,0,0
00-0031788,2018,TE,10.7,artifact_row,10.7,1.5285714285714287,7,28.0,2,False,,,,,no_verified_draft_class,0,0
00-0031884,2018,TE,0.0,artifact_row,0.0,0.0,1,27.0,2,False,,,,,no_verified_draft_class,0,0
00-0031922,2018,TE,1.5,artifact_row,1.5,1.5,1,26.0,3,False,,,,,no_verified_draft_class,0,0
00-0031951,2018,TE,39.900000000000006,artifact_row,45.400000000000006,3.2428571428571433,14,26.0,4,True,2015.0,5.0,173.0,4.0,draft_year_outside_1_3,0,0
00-0032004,2018,TE,0.0,no_record_zero,0.0,,0,27.0,3,False,,,,,no_verified_draft_class,0,0
00-0032062,2018,TE,13.7,artifact_row,14.7,1.8375,8,27.0,4,True,2015.0,4.0,117.0,4.0,draft_year_outside_1_3,0,0
00-0032089,2018,TE,8.3,artifact_row,8.3,1.0375,8,26.0,2,False,,,,,no_verified_draft_class,0,0
00-0032098,2018,TE,0.0,artifact_row,0.0,0.0,1,26.0,4,False,,,,,no_verified_draft_class,0,0
00-0032117,2018,TE,22.6,artifact_row,22.6,3.766666666666667,6,26.0,4,True,2015.0,6.0,194.0,4.0,draft_year_outside_1_3,0,0
00-0032120,2018,TE,10.7,artifact_row,10.7,2.675,4,26.0,4,True,2015.0,7.0,220.0,4.0,draft_year_outside_1_3,0,0
00-0032134,2018,TE,103.3,artifact_row,104.9,6.55625,16,25.0,4,True,2015.0,5.0,157.0,4.0,draft_year_outside_1_3,0,0
00-0032135,2018,TE,84.3,artifact_row,84.3,5.62,15,24.0,4,True,2015.0,5.0,160.0,4.0,draft_year_outside_1_3,0,0
00-0032139,2018,TE,0.0,no_record_zero,0.0,,0,25.0,2,True,2015.0,7.0,229.0,4.0,draft_year_outside_1_3,0,0
00-0032141,2018,TE,56.2,artifact_row,56.2,6.2444444444444445,9,25.0,4,True,2015.0,7.0,246.0,4.0,draft_year_outside_1_3,0,0
00-0032188,2018,TE,0.0,no_record_zero,0.0,,0,27.0,3,True,2015.0,4.0,123.0,4.0,draft_year_outside_1_3,0,0
00-0032214,2018,TE,7.6,artifact_row,7.6,1.52,5,26.0,4,True,2015.0,3.0,85.0,4.0,draft_year_outside_1_3,0,0
00-0032227,2018,TE,71.1,artifact_row,71.1,6.463636363636363,11,26.0,3,True,2015.0,3.0,92.0,4.0,draft_year_outside_1_3,0,0
00-0032256,2018,TE,0.0,no_record_zero,0.0,,0,27.0,3,True,2015.0,3.0,68.0,4.0,draft_year_outside_1_3,0,0
00-0032319,2018,TE,0.0,no_record_zero,0.0,,0,25.0,2,False,,,,,no_verified_draft_class,0,0
00-0032392,2018,TE,151.3,artifact_row,163.0,10.1875,16,24.0,3,True,2016.0,3.0,81.0,3.0,prior_contribution,3,0
00-0032394,2018,TE,70.2,artifact_row,75.4,4.7125,16,25.0,3,True,2016.0,3.0,94.0,3.0,,3,0
00-0032429,2018,TE,0.0,no_record_zero,0.0,,0,26.0,2,True,2016.0,6.0,184.0,3.0,,3,1
00-0032430,2018,TE,8.6,artifact_row,8.6,1.4333333333333331,6,25.0,3,True,2016.0,6.0,188.0,3.0,,3,0
00-0032508,2018,TE,3.1,artifact_row,3.1,1.55,2,26.0,2,False,,,,,no_verified_draft_class,0,0
00-0032523,2018,TE,0.0,no_record_zero,0.0,,0,26.0,2,False,,,,,no_verified_draft_class,0,0
00-0032562,2018,TE,0.0,artifact_row,0.0,0.0,2,25.0,2,False,,,,,no_verified_draft_class,0,0
00-0032599,2018,TE,11.7,artifact_row,11.7,1.95,6,25.0,2,False,,,,,no_verified_draft_class,0,0
00-0032634,2018,TE,12.1,artifact_row,12.1,4.033333333333334,3,24.0,1,False,,,,,no_verified_draft_class,0,0
00-0032650,2018,TE,0.0,no_record_zero,0.0,,0,25.0,1,False,,,,,no_verified_draft_class,0,0
00-0032661,2018,TE,7.199999999999999,artifact_row,10.7,0.9727272727272728,11,24.0,3,False,,,,,no_verified_draft_class,0,0
00-0032689,2018,TE,0.0,no_record_zero,0.0,,0,26.0,1,False,,,,,no_verified_draft_class,0,0
00-0032725,2018,TE,0.0,no_record_zero,0.0,,0,25.0,2,False,,,,,no_verified_draft_class,0,0
00-0032745,2018,TE,2.9000000000000004,artifact_row,2.9000000000000004,0.4833333333333334,6,25.0,3,False,,,,,no_verified_draft_class,0,0
00-0033043,2018,TE,0.0,no_record_zero,0.0,,0,25.0,1,False,,,,,no_verified_draft_class,0,0
00-0033054,2018,TE,7.500000000000001,artifact_row,7.500000000000001,0.9375,8,24.0,1,True,2016.0,6.0,217.0,3.0,,3,2
00-0033080,2018,TE,18.4,artifact_row,18.4,2.628571428571429,7,25.0,3,True,2016.0,4.0,138.0,3.0,,3,0
00-0033090,2018,TE,0.0,artifact_row,0.0,0.0,1,24.0,3,True,2016.0,2.0,35.0,3.0,prior_contribution,3,0
00-0033095,2018,TE,0.0,artifact_row,9.2,9.2,1,24.0,2,False,,,,,no_verified_draft_class,0,0
00-0033110,2018,TE,60.6,artifact_row,82.7,5.16875,16,25.0,3,True,2016.0,4.0,110.0,3.0,,3,0
00-0033112,2018,TE,0.0,artifact_row,0.0,0.0,1,25.0,2,True,2016.0,6.0,177.0,3.0,,3,1
00-0033117,2018,TE,0.0,artifact_row,0.0,0.0,2,27.0,2,True,2016.0,3.0,70.0,3.0,,3,1
00-0033217,2018,TE,29.200000000000003,artifact_row,32.300000000000004,3.5888888888888895,9,25.0,1,False,,,,,no_verified_draft_class,0,0
00-0033246,2018,TE,0.0,artifact_row,1.5,0.75,2,24.0,1,False,,,,,no_verified_draft_class,0,0
00-0033258,2018,TE,0.0,artifact_row,0.0,0.0,6,24.0,2,False,,,,,no_verified_draft_class,0,0
00-0033288,2018,TE,228.8,artifact_row,258.7,16.16875,16,25.0,2,True,2017.0,5.0,146.0,2.0,prior_contribution,2,0
00-0033315,2018,TE,0.0,no_record_zero,0.0,,0,24.0,1,False,,,,,no_verified_draft_class,0,0
00-0033338,2018,TE,0.0,no_record_zero,0.0,,0,23.0,1,False,,,,,no_verified_draft_class,0,0
00-0033357,2018,TE,25.160000000000004,artifact_row,41.56,2.4447058823529413,17,28.0,2,False,,,,,no_verified_draft_class,0,0
00-0033387,2018,TE,9.2,artifact_row,9.2,3.0666666666666664,3,25.0,2,False,,,,,no_verified_draft_class,0,0
00-0033421,2018,TE,11.8,artifact_row,11.8,1.3111111111111111,9,25.0,2,False,,,,,no_verified_draft_class,0,0
00-0033455,2018,TE,45.7,artifact_row,47.5,5.277777777777778,9,23.0,1,False,,,,,no_verified_draft_class,0,0
00-0033514,2018,TE,0.0,no_record_zero,0.0,,0,24.0,1,False,,,,,no_verified_draft_class,0,0
00-0033528,2018,TE,15.1,artifact_row,15.1,1.8875,8,24.0,2,True,2017.0,5.0,154.0,2.0,,2,0
00-0033559,2018,TE,37.0,artifact_row,37.0,4.625,8,24.0,2,True,2017.0,4.0,127.0,2.0,,2,0
00-0033564,2018,TE,16.5,artifact_row,16.5,5.5,3,23.0,1,True,2017.0,5.0,145.0,2.0,,2,1
00-0033576,2018,TE,9.8,artifact_row,9.8,1.4,7,24.0,2,True,2017.0,5.0,174.0,2.0,,2,0
00-0033611,2018,TE,74.30000000000001,artifact_row,74.30000000000001,4.953333333333334,15,23.0,2,False,,,,,no_verified_draft_class,0,0
00-0033627,2018,TE,44.7,artifact_row,49.9,3.3266666666666667,15,24.0,1,False,,,,,no_verified_draft_class,0,0
00-0033658,2018,TE,38.8,artifact_row,83.9,5.593333333333334,15,24.0,1,False,,,,,no_verified_draft_class,0,0
00-0033696,2018,TE,3.4000000000000004,artifact_row,3.4000000000000004,1.7000000000000002,2,25.0,1,False,,,,,no_verified_draft_class,0,0
00-0033742,2018,TE,3.3000000000000003,artifact_row,3.3000000000000003,3.3000000000000003,1,24.0,1,False,,,,,no_verified_draft_class,0,0
00-0033757,2018,TE,16.0,artifact_row,17.7,2.5285714285714285,7,24.0,1,False,,,,,no_verified_draft_class,0,0
00-0033763,2018,TE,0.0,no_record_zero,0.0,,0,25.0,1,False,,,,,no_verified_draft_class,0,0
00-0033798,2018,TE,0.0,artifact_row,0.0,0.0,1,25.0,1,True,2017.0,7.0,251.0,2.0,,2,1
00-0033858,2018,TE,63.8,artifact_row,63.8,5.316666666666667,12,23.0,2,True,2017.0,3.0,100.0,2.0,,2,0
00-0033879,2018,TE,120.5,artifact_row,120.5,12.05,10,24.0,2,True,2017.0,1.0,19.0,2.0,prior_contribution,2,0
00-0033881,2018,TE,105.2,artifact_row,126.3,11.481818181818182,11,24.0,2,True,2017.0,1.0,23.0,2.0,prior_contribution,2,0
00-0033885,2018,TE,134.7,artifact_row,143.9,9.593333333333334,15,22.0,2,True,2017.0,1.0,29.0,2.0,prior_contribution,2,0
00-0033895,2018,TE,86.60000000000001,artifact_row,93.6,5.2,18,24.0,2,True,2017.0,2.0,44.0,2.0,prior_contribution,2,0
00-0033896,2018,TE,17.8,artifact_row,22.1,3.6833333333333336,6,24.0,2,True,2017.0,2.0,45.0,2.0,,2,0
00-0033953,2018,TE,29.7,artifact_row,31.4,2.4153846153846157,13,23.0,1,True,2017.0,5.0,150.0,2.0,,2,1
00-0034011,2018,TE,33.0,artifact_row,33.0,4.125,8,23.0,1,False,,,,,no_verified_draft_class,0,0
00-0034073,2018,TE,1.8,artifact_row,3.4000000000000004,1.1333333333333335,3,23.0,1,False,,,,,no_verified_draft_class,0,0
00-0034101,2018,TE,0.0,artifact_row,2.4000000000000004,2.4000000000000004,1,23.0,1,False,,,,,no_verified_draft_class,0,0
00-0034159,2018,TE,35.6,artifact_row,35.6,8.9,4,22.0,1,True,2018.0,4.0,120.0,1.0,,1,0
00-0034270,2018,TE,12.7,artifact_row,12.7,3.1750000000000003,4,23.0,1,True,2018.0,5.0,157.0,1.0,,1,0
00-0034351,2018,TE,84.7,artifact_row,100.4,5.905882352941177,17,23.0,1,True,2018.0,2.0,49.0,1.0,prior_contribution,1,0
00-0034364,2018,TE,39.5,artifact_row,42.3,2.82,15,26.0,1,True,2018.0,3.0,98.0,1.0,,1,0
00-0034365,2018,TE,64.2,artifact_row,81.30000000000001,8.13,10,22.0,1,True,2018.0,4.0,101.0,1.0,,1,0
00-0034383,2018,TE,20.9,artifact_row,26.6,2.66,10,22.0,1,True,2018.0,4.0,137.0,1.0,,1,0
00-0034420,2018,TE,63.9,artifact_row,65.5,4.678571428571429,14,22.0,1,True,2018.0,6.0,211.0,1.0,,1,0
00-0034532,2018,TE,5.7,artifact_row,5.7,1.425,4,22.0,1,False,,,,,no_verified_draft_class,0,0
00-0034753,2018,TE,97.8,artifact_row,113.3,6.664705882352941,17,23.0,1,True,2018.0,3.0,86.0,1.0,prior_contribution,1,0
00-0034766,2018,TE,111.4,artifact_row,113.2,8.085714285714285,14,22.0,1,True,2018.0,4.0,107.0,1.0,prior_contribution,1,0
00-0034798,2018,TE,6.6,artifact_row,11.0,1.375,8,23.0,1,True,2018.0,4.0,123.0,1.0,,1,0
00-0034829,2018,TE,37.4,artifact_row,40.2,2.871428571428571,14,23.0,1,True,2018.0,2.0,42.0,1.0,,1,0
00-0034830,2018,TE,29.0,artifact_row,35.3,3.53,10,25.0,1,True,2018.0,1.0,25.0,1.0,,1,0
00-0022921,2018,WR,172.08,artifact_row,185.68,11.605,16,35.0,14,True,2004.0,1.0,3.0,15.0,draft_year_outside_1_3,0,0
00-0024334,2018,WR,30.6,artifact_row,30.6,5.1000000000000005,6,34.0,13,True,2006.0,4.0,119.0,13.0,draft_year_outside_1_3,0,0
00-0024535,2018,WR,0.0,no_record_zero,0.0,,0,33.0,10,False,,,,,no_verified_draft_class,0,0
00-0025396,2018,WR,52.5,artifact_row,68.7,9.814285714285717,7,33.0,12,True,2007.0,1.0,9.0,12.0,draft_year_outside_1_3,0,0
00-0026035,2018,WR,120.82,artifact_row,127.42,8.494666666666667,15,33.0,10,False,,,,,no_verified_draft_class,0,0
00-0026176,2018,WR,139.9,artifact_row,156.70000000000002,10.446666666666667,15,33.0,10,True,2008.0,2.0,36.0,11.0,draft_year_outside_1_3,0,0
00-0026189,2018,WR,151.3,artifact_row,151.3,12.608333333333334,12,32.0,11,True,2008.0,2.0,49.0,11.0,draft_year_outside_1_3,0,0
00-0026224,2018,WR,0.0,no_record_zero,0.0,,0,34.0,9,True,2008.0,3.0,84.0,11.0,draft_year_outside_1_3,0,0
00-0026293,2018,WR,0.0,artifact_row,0.0,0.0,11,33.0,11,True,2008.0,5.0,153.0,11.0,draft_year_outside_1_3,0,0
00-0026345,2018,WR,58.599999999999994,artifact_row,58.599999999999994,7.324999999999999,8,32.0,11,True,2008.0,6.0,205.0,11.0,draft_year_outside_1_3,0,0
00-0026901,2018,WR,0.0,artifact_row,0.0,0.0,1,32.0,10,True,2009.0,3.0,84.0,10.0,draft_year_outside_1_3,0,0
00-0026983,2018,WR,1.1999999999999995,artifact_row,1.1999999999999995,0.1499999999999999,8,31.0,10,True,2009.0,1.0,7.0,10.0,draft_year_outside_1_3,0,0
00-0026986,2018,WR,128.70000000000002,artifact_row,150.5,8.852941176470589,17,31.0,10,True,2009.0,1.0,10.0,10.0,draft_year_outside_1_3,0,0
00-0026995,2018,WR,0.0,no_record_zero,0.0,,0,30.0,8,True,2009.0,1.0,19.0,10.0,draft_year_outside_1_3,0,0
00-0027006,2018,WR,0.0,no_record_zero,0.0,,0,30.0,9,True,2009.0,1.0,30.0,10.0,draft_year_outside_1_3,0,0
00-0027057,2018,WR,0.0,artifact_row,0.0,0.0,1,31.0,10,True,2009.0,3.0,83.0,10.0,draft_year_outside_1_3,0,0
00-0027089,2018,WR,0.0,no_record_zero,0.0,,0,31.0,8,True,2009.0,4.0,124.0,10.0,draft_year_outside_1_3,0,0
00-0027150,2018,WR,187.12,artifact_row,273.72,18.248,15,32.0,9,True,2009.0,7.0,232.0,10.0,draft_year_outside_1_3,0,0
00-0027654,2018,WR,0.0,no_record_zero,0.0,,0,30.0,5,True,2010.0,2.0,39.0,9.0,draft_year_outside_1_3,0,0
00-0027681,2018,WR,37.5,artifact_row,37.5,9.375,4,32.0,9,True,2010.0,3.0,78.0,9.0,draft_year_outside_1_3,0,0
00-0027685,2018,WR,198.22,artifact_row,198.22,16.518333333333334,12,31.0,9,True,2010.0,3.0,82.0,9.0,draft_year_outside_1_3,0,0
00-0027690,2018,WR,0.0,no_record_zero,0.0,,0,31.0,8,True,2010.0,3.0,87.0,9.0,draft_year_outside_1_3,0,0
00-0027691,2018,WR,32.1,artifact_row,37.9,2.36875,16,30.0,9,True,2010.0,3.0,88.0,9.0,draft_year_outside_1_3,0,0
00-0027793,2018,WR,323.7,artifact_row,323.7,21.58,15,30.0,9,True,2010.0,6.0,195.0,9.0,draft_year_outside_1_3,0,0
00-0027874,2018,WR,156.70000000000002,artifact_row,156.70000000000002,10.446666666666667,15,31.0,9,True,2010.0,1.0,22.0,9.0,draft_year_outside_1_3,0,0
00-0027891,2018,WR,175.6,artifact_row,202.3,11.9,17,30.0,9,True,2010.0,2.0,60.0,9.0,draft_year_outside_1_3,0,0
00-0027902,2018,WR,0.0,no_record_zero,0.0,,0,30.0,8,True,2010.0,1.0,24.0,9.0,draft_year_outside_1_3,0,0
00-0027942,2018,WR,149.4,artifact_row,149.4,16.6,9,30.0,8,True,2011.0,1.0,4.0,8.0,draft_year_outside_1_3,0,0
00-0027944,2018,WR,297.1,artifact_row,325.90000000000003,20.36875,16,29.0,8,True,2011.0,1.0,6.0,8.0,draft_year_outside_1_3,0,0
00-0027996,2018,WR,50.0,artifact_row,50.0,6.25,8,29.0,8,True,2011.0,2.0,58.0,8.0,draft_year_outside_1_3,0,0
00-0028002,2018,WR,82.60000000000001,artifact_row,86.30000000000001,9.58888888888889,9,28.0,8,True,2011.0,2.0,64.0,8.0,draft_year_outside_1_3,0,0
00-0028091,2018,WR,2.7,artifact_row,2.7,2.7,1,30.0,8,True,2011.0,5.0,153.0,8.0,draft_year_outside_1_3,0,0
00-0028114,2018,WR,17.2,artifact_row,17.2,1.1466666666666667,15,31.0,8,True,2011.0,6.0,176.0,8.0,draft_year_outside_1_3,0,0
00-0028116,2018,WR,70.1,artifact_row,70.1,5.007142857142857,14,30.0,6,True,2011.0,6.0,178.0,8.0,draft_year_outside_1_3,0,0
00-0028237,2018,WR,93.8,artifact_row,120.0,6.666666666666667,18,31.0,6,False,,,,,no_verified_draft_class,0,0
00-0028263,2018,WR,29.2,artifact_row,29.2,2.246153846153846,13,30.0,7,False,,,,,no_verified_draft_class,0,0
00-0028411,2018,WR,57.7,artifact_row,101.2,10.12,10,29.0,5,False,,,,,no_verified_draft_class,0,0
00-0028434,2018,WR,137.1,artifact_row,148.0,10.571428571428571,14,30.0,8,False,,,,,no_verified_draft_class,0,0
00-0028497,2018,WR,11.3,artifact_row,11.3,3.766666666666667,3,29.0,6,False,,,,,no_verified_draft_class,0,0
00-0028702,2018,WR,0.0,no_record_zero,0.0,,0,29.0,3,False,,,,,no_verified_draft_class,0,0
00-0028825,2018,WR,53.1,artifact_row,53.1,6.6375,8,29.0,7,False,,,,,no_verified_draft_class,0,0
00-0029000,2018,WR,128.8,artifact_row,158.5,8.805555555555555,18,29.0,7,False,,,,,no_verified_draft_class,0,0
00-0029033,2018,WR,0.0,no_record_zero,0.0,,0,28.0,5,False,,,,,no_verified_draft_class,0,0
00-0029129,2018,WR,-1.1,artifact_row,-1.1,-1.1,1,30.0,6,False,,,,,no_verified_draft_class,0,0
00-0029137,2018,WR,168.4,artifact_row,210.8,14.053333333333336,15,28.0,7,True,2012.0,2.0,45.0,7.0,draft_year_outside_1_3,0,0
00-0029159,2018,WR,80.10000000000001,artifact_row,80.10000000000001,6.161538461538462,13,28.0,7,False,,,,,no_verified_draft_class,0,0
00-0029269,2018,WR,39.6,artifact_row,44.8,3.1999999999999997,14,29.0,7,True,2012.0,4.0,100.0,7.0,draft_year_outside_1_3,0,0
00-0029293,2018,WR,115.8,artifact_row,115.8,12.866666666666667,9,28.0,6,True,2012.0,5.0,166.0,7.0,draft_year_outside_1_3,0,0
00-0029319,2018,WR,32.5,artifact_row,38.1,2.54,15,29.0,7,False,,,,,no_verified_draft_class,0,0
00-0029336,2018,WR,0.0,no_record_zero,0.0,,0,30.0,4,False,,,,,no_verified_draft_class,0,0
00-0029388,2018,WR,33.1,artifact_row,33.1,2.5461538461538464,13,29.0,6,False,,,,,no_verified_draft_class,0,0
00-0029394,2018,WR,0.0,no_record_zero,0.0,,0,28.0,4,False,,,,,no_verified_draft_class,0,0
00-0029572,2018,WR,93.6,artifact_row,97.6,6.1,16,29.0,7,True,2012.0,4.0,118.0,7.0,draft_year_outside_1_3,0,0
00-0029580,2018,WR,7.4,artifact_row,7.4,1.2333333333333334,6,29.0,7,True,2012.0,7.0,227.0,7.0,draft_year_outside_1_3,0,0
00-0029608,2018,WR,230.9,artifact_row,268.5,16.78125,16,29.0,7,True,2012.0,3.0,92.0,7.0,draft_year_outside_1_3,0,0
00-0029632,2018,WR,162.0,artifact_row,182.4,11.4,16,29.0,7,True,2012.0,3.0,83.0,7.0,draft_year_outside_1_3,0,0
00-0029638,2018,WR,24.5,artifact_row,28.0,2.8,10,29.0,7,True,2012.0,1.0,13.0,7.0,draft_year_outside_1_3,0,0
00-0029640,2018,WR,4.800000000000001,artifact_row,4.800000000000001,2.4000000000000004,2,29.0,7,True,2012.0,2.0,33.0,7.0,draft_year_outside_1_3,0,0
00-0029664,2018,WR,138.7,artifact_row,138.7,11.558333333333332,12,27.0,5,False,,,,,no_verified_draft_class,0,0
00-0029708,2018,WR,0.0,no_record_zero,0.0,,0,29.0,6,True,2012.0,1.0,20.0,7.0,draft_year_outside_1_3,0,0
