player_id,origin,position,origin_points,origin_label_source,total_points_t,ppg_t,games_t,age,observed_history_seasons,draft_visible,draft_season,draft_round,draft_pick,nfl_years_since_draft,exclusion_reason,prior_seasons_checked,prior_no_record_seasons,policy_1,persistence_1,policy_2,persistence_2,policy_3,persistence_3,future_sum,future_year1,persistence_sum,label_sources,realized_sum,contributor_any,appeared,any_no_record,horizon,realized_points,rank_future_sum,rank_future_year1,rank_origin_points,rank_draft,rank_persistence
00-0030544,2014,TE,43.5,artifact_row,43.5,3.3461538461538463,13,23.0,2,True,2013.0,2.0,47.0,2.0,,2,0,52.73702601458197,25.197284419377276,49.8572754343586,19.993622964041563,39.005357193399654,15.887908186032348,88.86263262775825,52.73702601458197,35.88153115007391,artifact_row+no_record_zero,11.3,False,True,True,23,11.3,9.0,8.0,8.0,4.0,9.0
00-0030549,2014,TE,6.7,artifact_row,6.7,6.7,1,24.0,2,True,2013.0,1.0,21.0,2.0,,2,0,33.63330098226278,3.880961048501787,39.076556226905474,3.079477559978815,25.961203250213625,2.4471030999176264,65.0377594771191,33.63330098226278,5.5265806598964415,artifact_row+artifact_row,107.0,False,True,False,23,107.0,11.0,14.0,19.0,2.0,19.0
00-0030992,2014,TE,24.9,artifact_row,39.1,3.5545454545454547,11,23.0,1,True,2014.0,3.0,99.0,1.0,,1,0,49.84611838653961,22.64859358155521,51.40092565183471,17.97127949181667,39.92635839974754,14.280855403996894,91.32728405158225,49.84611838653961,32.25213489581356,artifact_row+no_record_zero,21.1,False,True,True,23,21.1,8.0,9.0,11.0,11.0,11.0
00-0031042,2014,TE,78.10000000000001,artifact_row,84.5,6.035714285714286,14,22.0,1,True,2014.0,2.0,49.0,1.0,,1,0,80.21979112089073,48.946449044537474,82.89895637368775,38.83818713704625,68.72654348100593,30.86271820045365,151.6254998546937,80.21979112089073,69.7009053374999,artifact_row+no_record_zero,8.9,False,True,True,23,8.9,1.0,1.0,1.0,5.0,2.0
00-0031044,2014,TE,6.800000000000001,artifact_row,6.800000000000001,1.7000000000000002,4,22.0,1,True,2014.0,2.0,52.0,1.0,,1,0,17.036151303390394,3.9388858402704714,26.151459524814964,3.1254399116202904,20.4544967413935,2.483627026782069,46.605956266208466,17.036151303390394,5.609066938402359,artifact_row+artifact_row,31.200000000000003,False,True,False,23,31.200000000000003,16.0,18.0,18.0,6.0,18.0
00-0031260,2014,TE,7.24,artifact_row,7.24,3.62,2,23.0,1,True,2014.0,4.0,120.0,1.0,,1,0,18.67500973514912,4.193754924052678,26.76283841724681,3.3276742588427797,18.381398797748112,2.6443323049856144,45.144237214994924,18.67500973514912,5.972006563828394,no_record_zero+artifact_row,19.7,False,True,True,23,19.7,17.0,17.0,17.0,16.0,17.0
00-0031302,2014,TE,12.8,artifact_row,12.8,1.6,8,23.0,1,True,2014.0,3.0,65.0,1.0,,1,0,26.684447837564132,7.414373346391474,30.309815367845353,5.883181010108781,23.438469362722515,4.6750626386485985,53.74828473056787,26.684447837564132,10.55824364875738,artifact_row+artifact_row,151.4,False,True,False,23,151.4,14.0,15.0,15.0,8.0,15.0
00-0031384,2014,TE,45.5,artifact_row,70.3,4.6866666666666665,15,22.0,1,True,2014.0,3.0,98.0,1.0,,1,0,73.77379289551612,40.72112861338443,74.05452119464643,32.31153320395682,62.68686042670215,25.676320585702857,136.74138162134858,73.77379289551612,57.98785378965968,artifact_row+artifact_row,100.7,False,True,False,23,100.7,3.0,3.0,7.0,10.0,3.0
00-0031387,2014,TE,50.00000000000001,artifact_row,60.900000000000006,4.684615384615385,13,21.0,1,True,2014.0,1.0,10.0,1.0,,1,0,69.64758217788957,35.276198187128195,74.96626221269103,27.991072149658187,62.36715912297722,22.243071460445293,137.33342133566825,69.64758217788957,50.23414361010348,artifact_row+artifact_row,262.6,True,True,False,23,262.6,2.0,4.0,6.0,1.0,6.0
00-0031418,2014,TE,53.1,artifact_row,53.1,5.9,9,22.0,1,True,2014.0,2.0,38.0,1.0,,1,0,61.5173430779709,30.758064429170886,69.55365102182914,24.40600872162315,52.38077115539116,19.3942051650188,121.9344221772203,61.5173430779709,43.80021388664195,artifact_row+artifact_row,136.1,False,True,False,23,136.1,5.0,6.0,5.0,3.0,7.0
00-0028995,2014,WR,0.0,no_record_zero,0.0,,0,23.0,2,True,2012.0,2.0,43.0,3.0,,3,1,11.750160769752684,0.0,17.100626079847867,0.0,13.78563846152224,0.0,30.886264541370107,11.750160769752684,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,28.0,34.0,41.5,5.0,42.0
00-0029209,2014,WR,4.5,artifact_row,4.5,1.5,3,26.0,3,True,2012.0,2.0,54.0,3.0,,3,0,1.984915325341929,2.4531859459745693,2.0262169266613976,1.955014213894306,1.333963273664036,1.4993529879430174,3.3601802003254337,1.984915325341929,3.4543672018373233,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,44.0,43.0,28.0,7.0,29.0
00-0029269,2014,WR,66.6,artifact_row,68.5,4.28125,16,25.0,3,True,2012.0,4.0,100.0,3.0,,3,0,51.52426939659352,37.34294162205733,42.60045988108613,29.75966081150221,33.898355526596525,22.82348437202149,76.49881540768266,51.52426939659352,52.5831451835237,artifact_row+artifact_row,244.7,False,True,False,23,244.7,13.0,10.0,7.0,15.0,7.0
00-0029274,2014,WR,0.0,no_record_zero,0.0,,0,26.0,2,True,2012.0,4.0,107.0,3.0,,3,1,0.2928142512842401,0.0,0.7132860412401741,0.0,0.4146508388131943,0.0,1.1279368800533685,0.2928142512842401,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,47.0,47.0,41.5,19.0,42.0
00-0029300,2014,WR,0.0,artifact_row,0.0,0.0,1,25.0,1,True,2012.0,6.0,198.0,3.0,,3,2,2.234868370704497,0.0,2.811342864602235,0.0,2.6057126300262534,0.0,5.417055494628489,2.234868370704497,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,42.0,42.0,41.5,36.0,42.0
00-0029311,2014,WR,22.799999999999997,artifact_row,22.799999999999997,2.0727272727272723,11,26.0,2,True,2012.0,7.0,238.0,3.0,,3,1,20.17263363363329,12.429475459604484,15.10068568054003,9.905405350397816,10.967194323106014,7.596721805577954,26.067880003646046,20.17263363363329,17.50212715597577,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,29.0,25.0,16.0,46.0,17.0
00-0029415,2014,WR,13.8,artifact_row,13.8,0.9857142857142858,14,24.0,3,True,2012.0,4.0,121.0,3.0,,3,0,23.340814623367866,7.523103567655347,20.538242520924843,5.995376922609205,21.357059740254183,4.59801582969192,41.895302261179026,23.340814623367866,10.593392752301124,artifact_row+no_record_zero,0.0,False,True,True,23,0.0,20.0,21.0,24.5,20.0,25.5
00-0029424,2014,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2012.0,6.0,194.0,3.0,,3,1,0.4423052108116819,0.0,1.0005600824023024,0.0,0.6685815166541502,0.0,1.6691415990564527,0.4423052108116819,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,46.0,46.0,41.5,33.0,42.0
00-0029548,2014,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2012.0,6.0,206.0,3.0,,3,1,10.424770708835425,0.0,13.675148163629093,0.0,8.924208188011782,0.0,22.599356351640875,10.424770708835425,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,32.0,35.0,41.5,37.0,42.0
00-0029552,2014,WR,0.0,no_record_zero,0.0,,0,25.0,1,True,2012.0,7.0,235.0,3.0,,3,2,1.374460284253148,0.0,2.1713430875320516,0.0,1.4387202856903456,0.0,3.6100633732223972,1.374460284253148,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,43.0,44.0,41.5,43.0,42.0
00-0029580,2014,WR,37.8,artifact_row,37.8,3.436363636363636,11,25.0,3,True,2012.0,7.0,227.0,3.0,,3,0,39.59634150404762,20.60676194618638,31.551196011604116,16.42211939671217,25.18300489196747,12.594565098721343,56.73420090357159,39.59634150404762,29.016684495433513,artifact_row+artifact_row,339.6,True,True,False,23,339.6,17.0,14.0,13.0,42.0,13.0
00-0029640,2014,WR,80.5,artifact_row,80.5,11.5,7,25.0,3,True,2012.0,2.0,33.0,3.0,,3,0,88.65942076503927,43.88477081132285,78.37860743510397,34.9730320485537,64.36376271002038,26.8217590065362,142.74237014512437,88.65942076503927,61.7947910550899,artifact_row+artifact_row,125.5,False,True,False,23,125.5,4.0,2.0,6.0,2.0,6.0
00-0029654,2014,WR,18.1,artifact_row,18.1,2.585714285714286,7,25.0,3,True,2012.0,1.0,30.0,3.0,,3,0,14.545633583683216,9.867259027142158,11.054369355491206,7.863501615885987,7.70998294690096,6.030730907059692,18.764352302392165,14.545633583683216,13.894232522945678,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,34.0,28.0,20.0,1.0,21.0
00-0029660,2014,WR,17.7,artifact_row,17.7,1.6090909090909091,11,25.0,3,True,2012.0,3.0,69.0,3.0,,3,0,21.17806344515487,9.64919805416664,17.008922662069544,7.689722574650936,15.048128221871057,5.897455085909201,32.057050883940605,21.17806344515487,13.587177660560137,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,27.0,23.0,22.0,10.0,23.0
00-0029667,2014,WR,39.5,artifact_row,42.9,7.1499999999999995,6,26.0,2,True,2012.0,4.0,122.0,3.0,,3,1,36.32209209704318,23.387039351624228,24.69090719135926,18.637802172459047,14.918575458575036,14.293831818390098,39.60948264993429,36.32209209704318,32.93163399084914,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,21.0,15.0,11.0,21.0,12.0
00-0029673,2014,WR,4.0,artifact_row,4.0,4.0,1,24.0,3,True,2012.0,3.0,68.0,3.0,,3,0,11.992444910890002,2.1806097297551728,10.59659284206731,1.737790412350494,7.701291328248105,1.3327582115049044,18.297884170315413,11.992444910890002,3.070548623855398,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,35.0,33.0,29.0,9.0,31.0
00-0029702,2014,WR,0.0,no_record_zero,0.0,,0,25.0,2,True,2012.0,5.0,168.0,3.0,,3,1,6.3059776493766195,0.0,7.60031902467019,0.0,4.495434507497944,0.0,12.095753532168134,6.3059776493766195,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,40.0,39.0,41.5,29.0,42.0
00-0030047,2014,WR,33.2,artifact_row,37.0,5.285714285714286,7,22.0,2,True,2013.0,7.0,236.0,2.0,,2,0,36.21105329071761,20.17064000023535,33.58465243466064,16.07456131424207,28.237032293679068,12.328013456420363,61.821684728339704,36.21105329071761,28.402574770662433,artifact_row+no_record_zero,31.0,False,True,True,23,31.0,15.0,16.0,14.0,44.5,14.0
00-0030068,2014,WR,6.000000000000001,artifact_row,6.000000000000001,0.7500000000000001,8,24.0,2,True,2013.0,3.0,78.0,2.0,,2,0,12.72938764906163,3.2709145946327594,11.161589985164117,2.6066856185257414,10.17850280291039,1.9991373172573563,21.340092788074507,12.72938764906163,4.605822935783098,artifact_row+artifact_row,245.10000000000002,True,True,False,23,245.10000000000002,33.0,31.0,27.0,11.0,28.0
00-0030077,2014,WR,0.0,no_record_zero,0.0,,0,25.0,1,True,2013.0,4.0,123.0,2.0,,2,1,0.5201607635222751,0.0,1.1273205784037514,0.0,0.7349027219642815,0.0,1.8622233003680329,0.5201607635222751,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,45.0,45.0,41.5,22.5,42.0
00-0030091,2014,WR,0.0,artifact_row,3.3,3.3,1,24.0,1,True,2013.0,5.0,161.0,2.0,,2,1,13.935018897347236,1.7990030270480173,13.48192439349016,1.4336770901891576,10.842819934352102,1.099525524491546,24.32474432784226,13.935018897347236,2.533202614680704,artifact_row+artifact_row,61.9,False,True,False,23,61.9,31.0,30.0,41.5,28.0,34.0
00-0030095,2014,WR,39.2,artifact_row,43.8,3.128571428571429,14,24.0,1,True,2013.0,6.0,171.0,2.0,,2,1,48.410172639831046,23.877676540819134,43.220188160890686,19.02880501523791,39.17000712594112,14.5937024159787,82.39019528683181,48.410172639831046,33.62250743121661,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,10.0,11.0,12.0,30.0,11.0
00-0030113,2014,WR,88.3,artifact_row,91.4,8.30909090909091,11,25.0,1,True,2013.0,7.0,216.0,2.0,,2,1,83.21829042428054,49.826932324905705,72.94860042646788,39.708510922208795,61.71407370659501,30.453525132887066,134.6626741330629,83.21829042428054,70.16203605509585,artifact_row+no_record_zero,41.1,False,True,True,23,41.1,6.0,4.0,3.0,39.0,3.0
00-0030116,2014,WR,1.4,artifact_row,1.4,1.4,1,24.0,1,True,2013.0,7.0,224.0,2.0,,2,1,6.966775856488268,0.7632134054143104,7.490340096052595,0.6082266443226729,6.417494483660723,0.4664653740267164,13.907834579713317,6.966775856488268,1.0746920183493893,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,38.0,38.0,35.0,41.0,36.0
00-0030290,2014,WR,0.0,artifact_row,0.0,0.0,1,24.0,1,True,2013.0,6.0,197.0,2.0,,2,1,3.1242850679989633,0.0,4.117843188468008,0.0,4.0588273668246115,0.0,8.17667055529262,3.1242850679989633,0.0,artifact_row+artifact_row,38.0,False,True,False,23,38.0,41.0,41.0,41.5,35.0,42.0
00-0030450,2014,WR,2.9000000000000004,artifact_row,7.4,2.466666666666667,3,24.0,2,True,2013.0,4.0,128.0,2.0,,2,0,7.649449633277819,4.03412800004707,7.346494366317037,3.214912262848414,5.3306769787371735,2.465602691284073,12.67717134505421,7.649449633277819,5.680514954132487,artifact_row+no_record_zero,77.8,False,True,True,23,77.8,39.0,36.0,32.0,25.0,27.0
00-0030466,2014,WR,19.4,artifact_row,19.4,3.233333333333333,6,23.0,1,True,2013.0,6.0,186.0,2.0,,2,1,29.367672634665837,10.575957189312586,27.84340388858123,8.428283499899896,25.168234501095956,6.463877325798785,53.01163838967719,29.367672634665837,14.892160825698681,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,19.0,20.0,19.0,32.0,19.0
00-0030474,2014,WR,0.0,no_record_zero,0.0,,0,23.0,1,True,2013.0,4.0,102.0,2.0,,2,1,6.047476054750461,0.0,9.175020542836972,0.0,7.050694297412914,0.0,16.225714840249886,6.047476054750461,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,37.0,40.0,41.5,16.0,42.0
00-0030516,2014,WR,65.4,artifact_row,67.0,4.785714285714286,14,24.0,2,True,2013.0,7.0,209.0,2.0,,2,0,52.620232933572446,36.52521297339914,46.58476287011546,29.107989406870775,38.872584784077134,22.32370004270715,85.4573476541926,52.620232933572446,51.431689449577924,artifact_row+artifact_row,106.30000000000001,False,True,False,23,106.30000000000001,9.0,9.0,8.0,38.0,8.0
00-0030521,2014,WR,95.8,artifact_row,95.8,7.983333333333333,12,23.0,2,True,2013.0,2.0,34.0,2.0,,2,0,88.3382912524558,52.22560302763639,83.248530313725,41.62008037579433,76.7271875072848,31.91955916554246,159.9757178210098,88.3382912524558,73.53963954133678,artifact_row+artifact_row,57.8,False,True,False,23,57.8,2.0,3.0,1.0,3.0,2.0
00-0030532,2014,WR,84.10000000000001,artifact_row,86.8,6.676923076923076,13,24.0,2,True,2013.0,3.0,92.0,2.0,,2,0,72.78053603707573,47.31923113568725,65.6937659645738,37.71005194800572,56.72269239287604,28.920853189656423,122.41645835744984,72.78053603707573,66.63090513766214,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,8.0,6.0,4.0,14.0,4.0
00-0030990,2014,WR,20.9,artifact_row,22.5,1.875,12,23.0,1,True,2014.0,3.0,86.0,1.0,,1,0,34.92374397889983,12.265929729872846,32.80422691714363,9.77507106947153,31.78393307918631,7.496764939715087,64.58815999632994,34.92374397889983,17.271836009186615,artifact_row+no_record_zero,40.8,False,True,True,23,40.8,14.0,17.0,17.0,12.0,18.0
00-0031001,2014,WR,3.6,artifact_row,3.6,3.6,1,23.0,1,True,2014.0,7.0,236.0,1.0,,1,0,17.806858221326213,1.9625487567796551,18.21624536480128,1.5640113711154449,15.894671993841824,1.1994823903544138,34.11091735864311,17.806858221326213,2.7634937614698587,artifact_row+artifact_row,38.300000000000004,False,True,False,23,38.300000000000004,23.0,26.0,31.0,44.5,33.0
00-0031025,2014,WR,20.5,artifact_row,31.1,5.183333333333334,6,23.0,1,True,2014.0,7.0,218.0,1.0,,1,0,43.52281969420988,16.95424064884647,40.70887756210993,13.511320456025093,36.44568376942263,10.362195094450632,77.15456133153256,43.52281969420988,23.873515550475723,artifact_row+artifact_row,52.1,False,True,False,23,52.1,12.0,12.0,18.0,40.0,16.0
00-0031053,2014,WR,1.7000000000000002,artifact_row,1.7000000000000002,0.2125,8,22.0,1,True,2014.0,4.0,104.0,1.0,,1,0,16.582769753046993,0.9267591351459484,17.921225054243816,0.73856092524896,19.5329317751774,0.5664222398895844,37.454156829421215,16.582769753046993,1.3049831651385444,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,22.0,27.0,34.0,17.0,35.0
00-0031060,2014,WR,54.3,artifact_row,61.900000000000006,5.158333333333334,12,21.0,1,True,2014.0,4.0,124.0,1.0,,1,0,69.82305831491698,33.7449355679613,70.53686712292469,26.8923066311239,71.27266984647235,20.624433323038396,141.80953696939704,69.82305831491698,47.5167399541623,artifact_row+artifact_row,54.1,False,True,False,23,54.1,5.0,7.0,9.0,24.0,10.0
00-0031068,2014,WR,12.1,artifact_row,13.8,2.3,6,24.0,1,True,2014.0,5.0,142.0,1.0,,1,0,20.441375477449103,7.523103567655346,18.385510544121544,5.995376922609204,15.530859497596934,4.59801582969192,33.91637004171848,20.441375477449103,10.593392752301124,artifact_row+artifact_row,138.6,False,True,False,23,138.6,24.0,24.0,26.0,26.0,25.5
00-0031187,2014,WR,17.8,artifact_row,17.8,2.966666666666667,6,22.0,1,True,2014.0,6.0,185.0,1.0,,1,0,30.57691257720069,9.703713297410518,30.841048525848123,7.733167334959699,30.001667463944077,5.930774041196824,60.8427159897922,30.57691257720069,13.663941376156522,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,16.0,18.0,21.0,31.0,22.0
00-0031257,2014,WR,51.1,artifact_row,65.2,5.015384615384615,13,22.0,1,True,2014.0,2.0,45.0,1.0,,1,0,68.82224287303224,35.543938595009315,67.36607321151747,28.325983721313055,66.074970613232,21.72395884752994,133.44104382474947,68.82224287303224,50.049942568842994,artifact_row+artifact_row,198.10000000000002,True,True,False,23,198.10000000000002,7.0,8.0,10.0,6.0,9.0
00-0031268,2014,WR,0.0,artifact_row,0.0,0.0,4,23.0,1,True,2014.0,6.0,196.0,1.0,,1,0,7.381257995232527,0.0,8.609323724252633,0.0,8.884444135532156,0.0,17.49376785978479,7.381257995232527,0.0,artifact_row+no_record_zero,28.200000000000003,False,True,True,23,28.200000000000003,36.0,37.0,41.5,34.0,42.0
00-0031291,2014,WR,17.1,artifact_row,17.1,1.554545454545455,11,23.0,1,True,2014.0,7.0,239.0,1.0,,1,0,29.939213653900417,9.322106594703364,28.247761571189844,7.429054012798363,27.395325307862674,5.697541354183467,55.64308687905252,29.939213653900417,13.12659536698183,artifact_row+no_record_zero,23.0,False,True,True,23,23.0,18.0,19.0,23.0,47.0,24.0
00-0031310,2014,WR,3.8,artifact_row,3.8,0.76,5,23.0,1,True,2014.0,5.0,146.0,1.0,,1,0,12.297847497672034,2.071579243267414,12.878626390515082,1.6509008917329695,12.482361483813708,1.266120300929659,25.360987874328792,12.297847497672034,2.9170211926626286,artifact_row+no_record_zero,3.0,False,True,True,23,3.0,30.0,32.0,30.0,27.0,32.0
00-0031326,2014,WR,33.0,artifact_row,33.0,2.5384615384615383,13,23.0,1,True,2014.0,4.0,106.0,1.0,,1,0,43.1784935359108,17.990030270480172,40.48453659421532,14.336770901891578,38.99544325369127,10.99525524491546,79.47997984790659,43.1784935359108,25.33202614680704,no_record_zero+artifact_row,75.7,False,True,True,23,75.7,11.0,13.0,15.0,18.0,15.0
00-0031327,2014,WR,13.8,artifact_row,19.200000000000003,2.7428571428571433,7,25.0,1,True,2014.0,4.0,123.0,1.0,,1,0,22.89768577344413,10.466926702824832,18.770217403738716,8.341393979282373,14.52220157270514,6.397239415223542,33.292418976443855,22.89768577344413,14.738633394505914,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,25.0,22.0,24.5,22.5,20.0
00-0031339,2014,WR,91.5,artifact_row,115.7,6.805882352941176,17,21.0,1,True,2014.0,3.0,90.0,1.0,,1,0,101.26602632224264,63.07413643316837,102.06532974307008,50.265587677238045,101.64382658861598,38.55003126777936,203.70915633168607,101.26602632224264,88.8156189450174,artifact_row+artifact_row,179.7,False,True,False,23,179.7,1.0,1.0,2.0,13.0,1.0
00-0031344,2014,WR,1.9,artifact_row,4.300000000000001,1.0750000000000002,4,22.0,1,True,2014.0,2.0,56.0,1.0,,1,0,14.292299070984289,2.344155459486811,16.03401120170865,1.8681246932767817,16.41991041558775,1.4327150773677724,32.4539216172964,14.292299070984289,3.3008397706445542,artifact_row+artifact_row,71.5,False,True,False,23,71.5,26.0,29.0,33.0,8.0,30.0
00-0031431,2014,WR,83.3,artifact_row,86.1,7.175,12,23.0,1,True,2014.0,2.0,39.0,1.0,,1,0,82.92400555168209,46.93762443298009,78.73867174810168,37.405938625844385,73.22608238508249,28.68762050264306,151.96475413318416,82.92400555168209,66.09355912848744,artifact_row+artifact_row,313.70000000000005,True,True,False,23,313.70000000000005,3.0,5.0,5.0,4.0,5.0
00-0030524,2015,QB,22.02,artifact_row,20.46,2.5575,8,26.0,1,True,2013.0,4.0,115.0,3.0,,3,2,30.319915629119855,12.101425739655392,27.809042571846085,10.423655777460128,23.758526838662352,8.883599237395858,51.56756941050844,30.319915629119855,19.307255014855986,artifact_row+no_record_zero,-0.4,False,True,True,23,-0.4,2.0,2.0,2.0,5.0,2.0
00-0030533,2015,QB,0.0,no_record_zero,0.0,,0,25.0,2,True,2013.0,4.0,98.0,3.0,,3,1,2.325149689604422,0.0,2.9961938685922456,0.0,5.439078774549795,0.0,8.43527264314204,2.325149689604422,0.0,no_record_zero+artifact_row,17.080000000000002,False,True,True,23,17.080000000000002,9.0,8.0,5.5,3.0,5.5
00-0030569,2015,QB,-1.96,artifact_row,-1.96,-0.98,2,25.0,1,True,2013.0,7.0,249.0,3.0,,3,2,3.742652024402356,-1.1592763660666945,3.5908425197381577,-0.99855157985444,8.21812195872473,-0.8510192817837674,11.808964478462887,3.742652024402356,-1.8495708616382074,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,7.0,6.0,9.0,8.0,9.0
00-0030586,2015,QB,6.720000000000001,artifact_row,6.720000000000001,6.720000000000001,1,25.0,2,True,2013.0,4.0,110.0,3.0,,3,1,11.74794054001047,3.9746618265143807,14.61986346261277,3.423605416643795,14.598783522065755,2.9177803946872034,29.218646984678525,11.74794054001047,6.341385811330998,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,3.0,3.0,3.0,4.0,3.0
00-0031064,2015,QB,0.0,no_record_zero,0.0,,0,25.0,1,True,2014.0,4.0,135.0,2.0,,2,1,2.1445594627239193,0.0,2.925346213876939,0.0,5.772079607241029,0.0,8.697425821117967,2.1445594627239193,0.0,artifact_row+no_record_zero,50.68000000000001,False,True,True,23,50.68000000000001,8.0,9.0,5.5,6.0,5.5
00-0031288,2015,QB,40.66,artifact_row,64.64,8.08,8,25.0,1,True,2014.0,5.0,164.0,2.0,,2,1,62.6280754868237,38.23246137885261,57.56123453960294,32.93182353152602,53.19642246263906,28.06626855841976,110.75765700224201,62.6280754868237,60.998092089945786,artifact_row+artifact_row,2.7600000000000002,False,True,False,23,2.7600000000000002,1.0,1.0,1.0,7.0,1.0
00-0031345,2015,QB,-0.5,artifact_row,-0.26,-0.065,4,24.0,2,True,2014.0,2.0,62.0,2.0,,2,0,3.0657583506795643,-0.1537815587639492,7.68721139847754,-0.132460923858242,10.535268371402918,-0.1128903128896834,18.222479769880458,3.0657583506795643,-0.24535123674792542,artifact_row+artifact_row,120.34,False,True,False,23,120.34,5.0,7.0,8.0,1.0,8.0
00-0032156,2015,QB,-0.1,artifact_row,-0.1,-0.1,1,24.0,1,True,2015.0,7.0,250.0,1.0,,1,0,4.9915779242517635,-0.0591467533707497,5.658306905149078,-0.0509465091762469,10.90529820720622,-0.0434193511114167,16.563605112355297,4.9915779242517635,-0.0943658602876636,artifact_row+no_record_zero,126.1,False,True,True,23,126.1,6.0,5.0,7.0,9.0,7.0
00-0032245,2015,QB,1.24,artifact_row,1.24,1.24,1,23.0,1,True,2015.0,3.0,89.0,1.0,,1,0,9.384217141727628,0.7334197417972964,10.849166085164343,0.631736713785462,16.585598619178594,0.5383999537815671,27.43476470434294,9.384217141727628,1.170136667567029,artifact_row+artifact_row,-0.06000000000000011,False,True,False,23,-0.06000000000000011,4.0,4.0,4.0,2.0,4.0
00-0030117,2015,RB,21.800000000000004,artifact_row,21.800000000000004,3.633333333333334,6,24.0,3,True,2013.0,7.0,230.0,3.0,,3,0,29.30373937035947,11.142953398625083,21.217228216935787,8.159317507998116,15.42861326394229,5.7503634996041875,36.645841480878076,29.30373937035947,13.909681007602304,artifact_row+no_record_zero,58.8,False,True,True,23,58.8,21.0,19.0,14.0,28.5,16.0
00-0030128,2015,RB,0.0,no_record_zero,0.0,,0,27.0,2,True,2013.0,7.0,253.0,3.0,,3,1,2.58042872404055,0.0,1.3012059741291409,0.0,3.734886478379152,0.0,5.036092452508293,2.58042872404055,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,31.0,31.0,28.5,31.0,28.5
00-0030282,2015,RB,7.2,artifact_row,7.2,0.72,10,24.0,3,True,2013.0,5.0,140.0,3.0,,3,0,22.68868709250421,3.680241489454155,17.824238063785113,2.694820461357176,13.504396368516918,1.8992026237224835,31.32863443230203,22.68868709250421,4.59402308507966,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,23.0,22.0,22.0,13.0,22.0
00-0030288,2015,RB,23.8,artifact_row,25.7,1.60625,16,25.0,2,True,2013.0,6.0,190.0,3.0,,3,1,34.45170402495439,13.13641753874608,25.835778931691948,9.619011924566584,17.02890901499955,6.779098254120531,42.8646879466915,34.45170402495439,16.398110178687116,artifact_row+artifact_row,169.3,True,True,False,23,169.3,16.0,16.0,11.0,22.0,13.0
00-0030388,2015,RB,74.10000000000001,artifact_row,74.10000000000001,12.35,6,24.0,3,True,2013.0,5.0,151.0,3.0,,3,0,98.80834134275348,37.87581866229902,66.56619070583692,27.734193914800937,52.15016231912429,19.54596033581056,118.71635302496121,98.80834134275348,47.280154250611496,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,4.0,1.0,5.0,15.0,6.0
00-0030391,2015,RB,0.0,no_record_zero,0.0,,0,24.0,2,True,2013.0,6.0,189.0,3.0,,3,1,5.778425477679453,0.0,3.7011547542928103,0.0,6.509063783005992,0.0,10.210218537298802,5.778425477679453,0.0,no_record_zero+no_record_zero,0.0,False,False,True,23,0.0,30.0,30.0,28.5,21.0,28.5
00-0030404,2015,RB,90.7,artifact_row,112.0,8.0,14,25.0,3,True,2013.0,5.0,154.0,3.0,,3,0,82.45488902889537,57.24820094706463,66.06141802187263,41.919429398889406,41.84726025567239,29.54315192457197,107.90867827754502,82.45488902889537,71.46258132346138,artifact_row+artifact_row,239.60000000000002,True,True,False,23,239.60000000000002,6.0,6.0,3.0,16.0,2.0
00-0030414,2015,RB,69.2,artifact_row,95.5,9.55,10,24.0,2,True,2013.0,6.0,194.0,3.0,,3,1,88.36703526176952,48.81431420039886,71.73527146426908,35.74379917494588,50.62693042269373,25.190812578541276,122.36220188696281,88.36703526176952,60.934611753487154,no_record_zero+artifact_row,79.0,False,True,True,23,79.0,3.0,5.0,6.0,23.0,4.0
