player_id,position,feature_season,forecast_cutoff,arm,identity_status,forecast_season_year1,p_appear_year1,e_points_year1_given_appear,e_games_year1_given_appear,e_points_year1,e_games_year1,forecast_season_year2,p_appear_year2,e_points_year2_given_appear,e_games_year2_given_appear,e_points_year2,e_games_year2
00-0037157,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9159596508652643,94.71946530191425,10.674346830423765,86.7592083680859,9.777270996009692,2027,0.7992119651226437,83.79951602355092,10.56387487253357,66.9735758775086,8.44277519618727
00-0037197,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8803287455977957,78.98681669031498,10.671075928868403,69.53436525574803,9.394054886639553,2027,0.7012863361255329,69.37662424055847,10.193369989345303,48.65287862641908,7.14847109259993
00-0037228,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9575372560820163,149.61626053821516,13.289469286147204,143.26314358101462,12.725161955043626,2027,0.8605051911078525,137.0990716163845,12.149670386601713,117.9744628219661,10.454854437920122
00-0037248,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9832894917947352,198.48536837458767,14.906768817210487,195.1685769977391,14.657669134576507,2027,0.9424794831052135,187.89676419562386,13.571869779148702,177.08884519623376,12.791208814223337
00-0037256,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9415610234909098,107.67585971519449,12.629386329546815,101.38339267870214,11.891337918510203,2027,0.8303478872995853,96.0308169641383,11.455197592490862,79.73898598182541,9.511799119524083
00-0037258,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.5829204494095028,0.2744353052168407,6.444223906035173,0.15997395145083484,3.756469895401485,2027,0.3496283802138713,8.808419632803709,7.375630390937459,3.079673488461224,2.5787297066396664
00-0037263,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9454626956976238,100.39251917975042,12.557713088850935,94.91738181156224,11.872849268782339,2027,0.8504135564850386,88.78049550916992,11.434131279515045,75.5001369324572,9.723740246729214
00-0037267,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8326187089424945,45.867791622601246,10.108779070178587,38.190381442853614,8.416758578397005,2027,0.6199167345278841,39.62019460477868,9.549848411219223,24.56122166075369,5.920110842319323
00-0037525,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9303148470970756,101.17927566335277,12.151280410309393,94.12858236814489,11.304516576950673,2027,0.8040591103680766,89.7712291867652,11.152869476087934,72.18137467655914,8.967566308994542
00-0037557,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.6652701433101088,5.884468066934858,7.958713675183812,3.914760914193512,5.294694587253658,2027,0.40861803869543856,8.83689074292361,8.068566484882972,3.610912963539322,3.2969618121366286
00-0037563,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7381550473323756,39.53561575003479,8.845867691480061,29.183414315281546,6.529621884500396,2027,0.46887523156081057,35.56899263221954,8.77807013153997,16.677419656816703,4.115819665582838
00-0037594,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8691127793561557,28.577083940004364,10.970619668891725,24.836708848991353,9.534705751689796,2027,0.6991493590838062,20.270211190891942,9.862620567553167,14.171905162605496,6.895444848691561
00-0037617,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7621130788219134,18.040906683116674,9.268525981466587,13.74921093700888,7.063664871876397,2027,0.5195833927798111,15.842348182821523,8.833060362464558,8.231421018429483,4.589511471758203
00-0037746,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9232308907580695,64.07868781555098,12.624803870755951,59.159424030559386,11.65560892324394,2027,0.7888814802699831,51.54832827142499,10.960271188695081,40.66552151220476,8.646354959498222
00-0037840,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9868269568480543,196.02276062050055,15.284748789094802,193.44054433608318,15.083402133729408,2027,0.9570545778970972,186.41181416200206,13.820568834968297,178.40628011784702,13.22703867264836
00-0038040,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.5656878528049063,7.7895956419155965,6.519832997673557,4.4064796328936895,3.68819032910053,2027,0.3169385081558175,13.542588254927,7.401201095091437,4.292167718085059,2.345725633639483
00-0038120,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9730061867023695,158.29272601417358,13.224923639408603,154.019801721774,12.867932519810987,2027,0.9241200569578422,144.27772794035863,12.503522754868465,133.32994216199228,11.554756160402722
00-0038134,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9820503555571024,169.42143842652456,14.833109893442344,166.3803838457642,14.566860844872627,2027,0.9432874048151836,158.91199376669658,13.303689947274352,149.89968219419384,12.549203164830269
00-0038397,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.627560211031431,6.683845452628418,6.920849781324423,4.19451546275296,4.343249949284789,2027,0.3904557811143396,12.859599152027386,7.676264668574435,5.021104831722152,2.997241917208638
00-0038440,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7917380538210199,41.9468529394798,9.306596104657144,33.21091971022026,7.368386287599533,2027,0.5588507430881852,37.50493926690469,9.12147077906376,20.959663178786943,5.097540722936949
00-0038454,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.912170620447857,67.73363484518288,10.63597000851797,61.784631721919055,9.701819361734636,2027,0.805218167932771,59.835183819484605,10.336073701004159,48.180377093045976,8.322794329140665
00-0038488,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.7318030285346478,8.516904270314797,9.422649625559831,6.2326963387560435,6.89552353280555,2027,0.46221308071571565,5.8718333893672465,8.70364617658455,2.7140382003488375,4.022939112738705
00-0038542,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9931023356426932,252.6201851116139,15.246211360591596,250.87769586483327,15.141048111905679,2027,0.9796022904868315,237.0357250771022,14.632908106250069,232.20073921273618,14.334430297365891
00-0038551,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8202820710159343,54.65290817245177,8.207045543770764,44.830800702742415,6.732092315566377,2027,0.6562556145001038,50.941555409022826,9.025333048196993,33.430681748539364,5.922925485612613
00-0038555,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9364066645199443,69.02776163876518,11.761361311964185,64.63805603543386,11.013417116350299,2027,0.8516784734685522,58.83946575709528,10.889506654180963,50.11230637570806,9.274358404058484
00-0038597,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9810249939165274,192.88861988037291,14.128117614910469,189.2285571447102,13.860036497219527,2027,0.9402007745508159,179.03705300558374,13.231383359601184,168.3307759091453,12.440156883075808
00-0038611,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8764921724609865,85.36524063083375,10.411562692685777,74.82196521317435,9.125653203225916,2027,0.6939799282798856,75.02984892108758,10.141210633788742,52.06920917310701,7.037796628307924
00-0038685,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.9162680590022763,52.025486066247545,12.104341118103367,47.66929113657061,11.090821141786014,2027,0.7876311049017699,40.35571019975963,10.670427970543503,31.7854126137323,8.40436097221393
00-0038705,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.8365480068212312,57.696581435247595,9.941802483318867,48.265960200055225,8.316795051630764,2027,0.6258603935552163,50.705229715239206,9.60359277837868,31.734395024887256,6.010508355820114
00-0038738,RB,2025,post-2025-season,recent_production_3col,resolved,2026,0.867421951486218,46.164466315226825,10.533606310327968,40.04407146047383,9.137081341892227,2027,0.6957411233807704,39.197331960927194,9.852161901369952,27.271195772024463,6.854554188988358
