gsis_id,name,draft_season,origin_year,draft_position,pick,round,log_pick,birth_date,age_at_origin,first_full_reg_season,window_absent_through_draft_season,appear_1,points_1,games_1,label_source_1,appear_2,points_2,games_2,label_source_2,appear_3,points_3,games_3,label_source_3,appear_4,points_4,games_4,label_source_4,appear_5,points_5,games_5,label_source_5,candidate_p_appear,candidate_e_points_given_appear,candidate_e_games_given_appear,candidate_e_points,candidate_e_games,candidate_supported,b1_p_appear,b1_e_points_given_appear,b1_e_games_given_appear,b1_e_points,b1_e_games,b1_supported,b2_p_appear,b2_e_points_given_appear,b2_e_games_given_appear,b2_e_points,b2_e_games,b2_supported,origin,horizon
00-0029564,B.J. Cunningham,2012,2013,WR,183,6,5.209486152841421,1989-05-29,24.26009582477755,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.05578745756857816,61.99550213205782,10.501066854404293,3.458571444634873,0.585827821564882,True,0.09433962264150944,72.14000000000001,11.0,6.805660377358492,1.0377358490566038,True,0.07913879449291769,61.99550213205782,10.501066854404293,4.906249302714165,0.8310417717470909,True,2013,5
00-0029300,Tommy Streeter,2012,2013,WR,198,6,5.288267030694535,1989-10-07,23.901437371663246,2014.0,True,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.07231882825085682,60.73588864405553,10.447509057228745,4.392348299512617,0.7555516131589967,True,0.09433962264150944,72.14000000000001,11.0,6.805660377358492,1.0377358490566038,True,0.07301907674436754,60.73588864405553,10.447509057228745,4.434878514037652,0.7628674656372607,True,2013,5
00-0029427,Terrance Ganaway,2012,2013,RB,202,6,5.308267697401205,1988-10-07,24.90075290896646,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.08853237953884267,40.650270585388206,7.745703157253227,3.598865183822241,0.6857455317131547,True,0.25,53.171428571428564,8.285714285714286,13.292857142857144,2.0714285714285716,True,0.1839833795547797,40.650270585388206,7.745703157253227,7.478974162115975,1.425080643899576,True,2013,5
00-0029147,Drake Dunsmore,2012,2013,TE,233,7,5.4510384535657,1988-11-04,24.824093086926762,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.09239419403838482,51.686629908632796,8.056648907521968,4.775544512968403,0.7443875824607258,True,0.18181818181818182,56.15,8.25,10.209090909090909,1.5,True,0.12433026393783643,51.686629908632796,8.056648907521968,6.426212338597586,1.0016852851266878,True,2013,5
00-0029552,Jeremy Ebert,2012,2013,WR,235,7,5.459585514144159,1989-04-06,24.40520191649555,2013.0,True,1.0,4.8,4.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.039676609027077606,57.99670778725432,10.331041192956846,2.301112699732557,0.4099006822555822,True,0.09433962264150944,72.14000000000001,11.0,6.805660377358492,1.0377358490566038,True,0.06279816641283235,57.99670778725432,10.331041192956846,3.642086907020407,0.6487704440531301,True,2013,5
00-0029311,Junior Hemingway,2012,2013,WR,238,7,5.472270673671475,1988-12-27,24.67898699520876,2013.0,True,1.0,28.0,11.0,artifact,1.0,22.799999999999997,11.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.02958007851707187,57.79388702067364,10.322417409881336,1.709547715878307,0.30533791747027955,True,0.09433962264150944,72.14000000000001,11.0,6.805660377358492,1.0377358490566038,True,0.06197773575633588,57.79388702067364,10.322417409881336,3.5819342580988405,0.6397600585962265,True,2013,5
00-0029219,B.J. Coleman,2012,2013,QB,243,7,5.493061443340548,1988-09-16,24.958247775496236,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.07740564226517098,25.32705693596592,5.069044578718523,1.9604571088149954,0.3923726512864903,True,0.23684210526315788,43.05555555555556,5.777777777777778,10.197368421052632,1.368421052631579,True,0.142318133189606,25.32705693596592,5.069044578718523,3.6044994623135325,0.721416961498113,True,2013,5
00-0029317,Edwin Baker,2012,2013,RB,250,7,5.521460917862246,1991-06-01,22.253251197809718,2013.0,True,1.0,34.0,2.0,artifact,1.0,0.2,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.5732520099416769,37.241561982977544,7.6007674879408915,21.34880026010942,4.357155239561466,True,0.25,53.171428571428564,8.285714285714286,13.292857142857144,2.0714285714285716,True,0.15477247369062963,37.241561982977544,7.6007674879408915,5.763968672208344,1.1763895860559248,True,2013,5
00-0029554,Chandler Harnish,2012,2013,QB,253,7,5.53338948872752,1988-07-28,25.09514031485284,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.06456336882867461,24.682258968508506,5.041628264833967,1.5935697893086764,0.32550450515954626,True,0.23684210526315788,43.05555555555556,5.777777777777778,10.197368421052632,1.368421052631579,True,0.13696166105047558,24.682258968508506,5.041628264833967,3.3805231868049233,0.6905097815506872,True,2013,5
00-0030506,Travis Kelce,2013,2014,TE,63,3,4.143134726391533,1989-10-05,24.906228610540726,2014.0,True,1.0,161.8,15.0,artifact,1.0,187.5,15.0,artifact,1.0,221.2,15.0,artifact,1.0,233.5,15.0,artifact,1.0,283.4,15.0,artifact,0.22127391126993085,73.14937752596055,9.004803774849881,16.18604887213007,1.992528151479271,True,0.16,56.15,8.25,8.984000000000002,1.32,True,0.33315078097444817,73.14937752596055,9.004803774849881,24.369772250568502,2.9999574101128967,True,2014,5
00-0030586,Ryan Nassib,2013,2014,QB,110,4,4.700480365792417,1990-03-10,24.479123887748116,2014.0,True,1.0,2.0999999999999996,2.0,artifact,1.0,6.720000000000001,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.19379703790109976,34.89921638530511,5.262000797829229,6.763364760541656,1.0197601680525283,True,0.2222222222222222,38.95,5.4,8.655555555555555,1.2,True,0.2578198152543712,34.89921638530511,5.262000797829229,8.997709520981688,1.3566480735646858,True,2014,5
00-0030568,Tyler Wilson,2013,2014,QB,112,4,4.718498871295094,1989-08-16,25.04312114989733,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.111520204921336,34.60099536242903,5.248646867546448,3.8587100933002825,0.5853301742285082,True,0.2222222222222222,38.95,5.4,8.655555555555555,1.2,True,0.2542353534569696,34.60099536242903,5.248646867546448,8.796796285930112,1.3343915915414877,True,2014,5
00-0030524,Landry Jones,2013,2014,QB,115,4,4.74493212836325,1989-04-04,25.409993155373034,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,22.02,7.0,artifact,1.0,12.84,6.0,artifact,1.0,-0.4,2.0,artifact,0.0,0.0,0.0,convention_zero,0.07471452686318499,34.16350330962584,5.229056570671797,2.552509985767549,0.39068648761857194,True,0.2222222222222222,38.95,5.4,8.655555555555555,1.2,True,0.24903669295295042,34.16350330962584,5.229056570671797,8.507965883916395,1.302226955624,True,2014,5
00-0030497,Marcus Lattimore,2013,2014,RB,131,4,4.875197323201151,1991-10-29,22.84188911704312,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.5316117872229449,47.339745674761076,8.0144012718137,25.16636680483941,4.260550183630723,True,0.22580645161290322,53.171428571428564,8.285714285714286,12.006451612903227,1.8709677419354838,True,0.24382152552295747,47.339745674761076,8.0144012718137,11.542449008289074,1.9540835442467468,True,2014,5
00-0030091,Tavarres King,2013,2014,WR,161,5,5.081404364984463,1990-07-14,24.134154688569474,2014.0,True,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,1.0,1.6,2.0,artifact,1.0,60.3,8.0,artifact,0.0,0.0,0.0,convention_zero,0.056743377732025424,63.75496732317315,10.557124583538545,3.6176721931117517,0.5990469080077793,True,0.07936507936507936,72.14000000000001,11.0,5.725396825396826,0.873015873015873,True,0.07664193940725793,63.75496732317315,10.557124583538545,4.886304342494346,0.8091185026464343,True,2014,5
00-0030095,Corey Fuller,2013,2014,WR,171,6,5.14166355650266,1990-06-23,24.191649555099247,2014.0,True,1.0,39.2,12.0,artifact,1.0,11.6,7.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.054397301662952056,62.75762835243707,10.512465105963605,3.413845641138952,0.5718497355903595,True,0.07936507936507936,72.14000000000001,11.0,5.725396825396826,0.873015873015873,True,0.07135667651091696,62.75762835243707,10.512465105963605,4.478175784937202,0.7501345718985473,True,2014,5
00-0030513,Latavius Murray,2013,2014,RB,181,6,5.198497031265826,1990-01-18,24.618754277891856,2014.0,True,1.0,72.0,12.0,artifact,1.0,195.2,15.0,artifact,1.0,204.7,13.0,artifact,1.0,133.1,15.0,artifact,1.0,130.1,15.0,artifact,0.11253118897980051,41.988870730095975,7.774796396631483,4.725057547176845,0.8749070825888094,True,0.22580645161290322,53.171428571428564,8.285714285714286,12.006451612903227,1.8709677419354838,True,0.18273174570299294,41.988870730095975,7.774796396631483,7.6726996486077415,1.42070211804181,True,2014,5
00-0030466,Justin Brown,2013,2014,WR,186,6,5.225746673713202,1991-03-10,23.479808350444902,2014.0,True,1.0,19.4,6.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.10253757180440161,61.36598390015931,10.450149167218207,6.292318980510338,1.0715329206003446,True,0.07936507936507936,72.14000000000001,11.0,5.725396825396826,0.873015873015873,True,0.06575209642849975,61.36598390015931,10.450149167218207,4.034942090833038,0.6871192157351379,True,2014,5
00-0030288,Rex Burkhead,2013,2014,RB,190,6,5.247024072160486,1990-07-02,24.16700889801506,2014.0,True,1.0,20.6,6.0,artifact,1.0,23.8,14.0,artifact,1.0,47.5,13.0,artifact,1.0,129.8,10.0,artifact,1.0,39.5,7.0,artifact,0.16470473344752587,41.185708460583406,7.738831886653634,6.783481133847901,1.2746222430865006,True,0.22580645161290322,53.171428571428564,8.285714285714286,12.006451612903227,1.8709677419354838,True,0.1752842495562988,41.185708460583406,7.738831886653634,7.219205999957868,1.3564953396944381,True,2014,5
00-0030105,Alan Bonner,2013,2014,WR,195,6,5.272999558563747,1990-11-05,23.822039698836413,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.06855072210543509,60.58390995668594,10.415128963691298,4.1530707755014795,0.7139646112822703,True,0.07936507936507936,72.14000000000001,11.0,5.725396825396826,0.873015873015873,True,0.06278472417148476,60.58390995668594,10.415128963691298,3.803744075860596,0.6539109991958001,True,2014,5
00-0030290,Cobi Hamilton,2013,2014,WR,197,6,5.2832037287379885,1990-11-13,23.800136892539356,2016.0,True,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,1.0,38.0,10.0,artifact,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0692926587591435,60.41502258328465,10.407566417669921,4.186317543789492,0.7211679482927235,True,0.07936507936507936,72.14000000000001,11.0,5.725396825396826,0.873015873015873,True,0.06216053656443596,60.41502258328465,10.407566417669921,3.75543022032949,0.6469399128523668,True,2014,5
00-0030110,Michael Williams,2013,2014,TE,211,7,5.351858133476067,1990-09-08,23.980835044490075,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,5.6,8.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.20332418087340007,53.144015217668496,8.108990961352454,10.805463362455955,1.6487539449267927,True,0.16,56.15,8.25,8.984000000000002,1.32,True,0.11781710964004347,53.144015217668496,8.108990961352454,6.261274267612188,0.9553778771637835,True,2014,5
00-0030113,Charles Johnson,2013,2014,WR,216,7,5.375278407684165,1989-02-27,25.508555783709788,2014.0,True,1.0,88.3,10.0,artifact,1.0,21.7,6.0,artifact,1.0,41.1,13.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.010791944158699078,58.89111123934795,10.33932774808248,0.6355495839387787,0.111581447695794,True,0.07936507936507936,72.14000000000001,11.0,5.725396825396826,0.873015873015873,True,0.05602785266113292,58.89111123934795,10.33932774808248,3.299542503568576,0.5792903316847284,True,2014,5
00-0030291,D.C. Jefferson,2013,2014,TE,219,7,5.389071729816501,1989-05-07,25.319644079397673,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.052098218381559126,52.52809972102018,8.081411106240282,2.7366204104340244,0.4210271206440635,True,0.16,56.15,8.25,8.984000000000002,1.32,True,0.11383715295253324,52.52809972102018,8.081411106240282,5.979649322247694,0.9199648321733758,True,2014,5
00-0030292,Brad Sorensen,2013,2014,QB,221,7,5.3981627015177525,1988-03-13,26.469541409993155,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.014351972051731257,23.352002340740277,4.744932316793468,0.3351472849462674,0.0680991359979763,True,0.2222222222222222,38.95,5.4,8.655555555555555,1.2,True,0.13839676575387003,23.352002340740277,4.744932316793468,3.2318415978352566,0.6566832863652334,True,2014,5
00-0030116,Kevin Dorsey,2013,2014,WR,224,7,5.4116460518550396,1990-02-23,24.520191649555098,2014.0,True,1.0,1.4,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.030336325682632385,58.28919694392428,10.312374847647165,1.7682800622699872,0.31283956193961093,True,0.07936507936507936,72.14000000000001,11.0,5.725396825396826,0.873015873015873,True,0.0540525594162851,58.28919694392428,10.312374847647165,3.150680281139011,0.5574102541754523,True,2014,5
00-0030415,Jawan Jamison,2013,2014,RB,228,7,5.429345628954441,1991-11-23,22.77344284736482,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.44824800435414947,38.16813737782218,7.603709173057172,17.10879140952381,3.408347462512218,True,0.22580645161290322,53.171428571428564,8.285714285714286,12.006451612903227,1.8709677419354838,True,0.14763485153089723,38.16813737782218,7.603709173057172,5.6349472949856665,1.122572474848417,True,2014,5
00-0030394,Zac Dysert,2013,2014,QB,234,7,5.455321115357702,1990-02-08,24.56125941136208,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.10165287678344744,22.405983780056022,4.702570897119699,2.2776327084059567,0.47802985997033465,True,0.2222222222222222,38.95,5.4,8.655555555555555,1.2,True,0.13143083408900613,22.405983780056022,4.702570897119699,2.9448371367975055,0.618062815371128,True,2014,5
00-0030120,B.J. Daniels,2013,2014,QB,237,7,5.4680601411351315,1989-10-24,24.854209445585216,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,4.680000000000001,5.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.07441703600714973,22.195142470424354,4.69312971110807,1.6516967164053875,0.3492488026977535,True,0.2222222222222222,38.95,5.4,8.655555555555555,1.2,True,0.1299194523664895,22.195142470424354,4.69312971110807,2.883580754953745,0.6097288419520616,True,2014,5
00-0029896,Aaron Mellette,2013,2014,WR,238,7,5.472270673671475,1989-12-28,24.67624914442163,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.023795796538388994,57.28580980247203,10.26744454124432,1.3631614745964742,0.24432202127264255,True,0.07936507936507936,72.14000000000001,11.0,5.725396825396826,0.873015873015873,True,0.05090506030272778,57.28580980247203,10.26744454124432,2.916137602485433,0.5226648835269553,True,2014,5
00-0030569,Sean Renfree,2013,2014,QB,249,7,5.517452896464707,1990-04-28,24.344969199178646,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,-1.96,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.11749428007342301,21.377651918010585,4.65652360018241,2.511751821766884,0.5471148880483362,True,0.2222222222222222,38.95,5.4,8.655555555555555,1.2,True,0.12419865497228075,21.377651918010585,4.65652360018241,2.6550756146825125,0.5783339679893378,True,2014,5
00-0031056,Shaquelle Evans,2014,2015,WR,115,4,4.74493212836325,1991-03-07,24.487337440109513,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.056562887278479065,69.22427611407741,10.82717820041039,3.9155249267748715,0.6124164600938188,True,0.07246376811594203,72.14000000000001,11.0,5.227536231884058,0.7971014492753623,True,0.1047298664342723,69.22427611407741,10.82717820041039,7.249849191436514,1.1339289267890449,True,2015,5
00-0031286,Arthur Lynch,2014,2015,TE,155,5,5.043425116919247,1990-06-17,25.207392197125255,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.08504389081134377,48.89621315566876,8.206278964907174,4.158324212698885,0.6978938922589929,True,0.1724137931034483,48.6,8.2,8.379310344827587,1.4137931034482758,True,0.17100990947387787,48.89621315566876,8.206278964907174,8.36173698536635,1.403355022906164,True,2015,5
00-0031287,Aaron Murray,2014,2015,QB,163,5,5.093750200806762,1990-11-10,24.80766598220397,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.09941702869757103,28.095680653740082,5.018874047089381,2.793189089830669,0.49896154516897945,True,0.2,38.95,5.4,7.79,1.08,True,0.169364775438134,28.095680653740082,5.018874047089381,4.758418644702215,0.8500204759375717,True,2015,5
00-0031288,A.J. McCarron,2014,2015,QB,164,5,5.099866427824199,1990-09-13,24.966461327857633,2015.0,True,1.0,40.66,6.0,artifact,0.0,0.0,0.0,convention_zero,1.0,2.64,2.0,artifact,1.0,0.12,2.0,artifact,1.0,0.0,1.0,artifact,0.08532532664465645,27.992651737798845,5.014790709288018,2.3884821531777964,0.42788865532458853,True,0.2,38.95,5.4,7.79,1.08,True,0.16861949129844253,27.992651737798845,5.014790709288018,4.720106696122104,0.8455914583683014,True,2015,5
00-0031021,Jared Abbrederis,2014,2015,WR,176,5,5.170483995038151,1990-12-17,24.706365503080082,2015.0,True,1.0,20.1,7.0,artifact,1.0,1.8,2.0,artifact,1.0,7.4,4.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.029660991968652413,62.05578034449731,10.543069710212094,1.8406360024065929,0.31271790599954347,True,0.07246376811594203,72.14000000000001,11.0,5.227536231884058,0.7971014492753623,True,0.0682370076968651,62.05578034449731,10.543069710212094,4.234500761002432,0.7194275289643279,True,2015,5
00-0031076,David Fales,2014,2015,QB,183,6,5.209486152841421,1990-10-04,24.908966461327857,2016.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,artifact,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,0.0815137838088165,26.146088259676887,4.941605988436147,2.131266585845537,0.4028090022097371,True,0.2,38.95,5.4,7.79,1.08,True,0.14311436858992269,26.146088259676887,4.941605988436147,3.741880912380048,0.70721482085522,True,2015,5
00-0031078,Lache Seastrunk,2014,2015,RB,186,6,5.225746673713202,1991-07-29,24.093086926762492,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.20977869624833648,34.65195156788475,8.277389572761711,7.269241222371362,1.7364199929135267,True,0.25,43.977777777777774,8.666666666666666,10.994444444444445,2.1666666666666665,True,0.20317303780520915,34.65195156788475,8.277389572761711,7.040342265926125,1.6817423845951591,True,2015,5
00-0031189,T.J. Jones,2014,2015,WR,189,6,5.241747015059643,1992-07-19,23.11841204654346,2015.0,True,1.0,28.9,9.0,artifact,1.0,9.8,2.0,artifact,1.0,77.9,13.0,artifact,1.0,31.0,11.0,artifact,1.0,12.8,3.0,artifact,0.12596139453223137,60.85534228381357,10.49549283272481,7.665423778805423,1.3220269135130565,True,0.07246376811594203,72.14000000000001,11.0,5.227536231884058,0.7971014492753623,True,0.058688687448758395,60.85534228381357,10.49549283272481,3.5715201628819453,0.6159666984804703,True,2015,5
00-0031315,Matt Hazel,2014,2015,WR,190,6,5.247024072160486,1992-01-23,23.60574948665298,2015.0,True,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,1.0,1.1,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.08022565528890024,60.76644933217689,10.491969744605552,4.875028217253646,0.8417251480322957,True,0.07246376811594203,72.14000000000001,11.0,5.227536231884058,0.7971014492753623,True,0.058436241002316244,60.76644933217689,10.491969744605552,3.550962878030128,0.6131112725847804,True,2015,5
00-0030998,Keith Wenning,2014,2015,QB,194,6,5.267858159063328,1991-02-14,24.54483230663929,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.1077204665818299,25.162801585520885,4.90263545662499,2.710548727298319,0.5281141788682666,True,0.2,38.95,5.4,7.79,1.08,True,0.13701469475601513,25.162801585520885,4.90263545662499,3.4476735784463175,0.6717331005894899,True,2015,5
00-0031190,Tyler Gaffney,2014,2015,RB,204,6,5.318119993844216,1991-04-20,24.366872005475702,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.15379082720759552,33.095906802401174,8.215718959677371,5.089846884326764,1.263502214913909,True,0.25,43.977777777777774,8.666666666666666,10.994444444444445,2.1666666666666665,True,0.19050511323230832,33.095906802401174,8.215718959677371,6.304939472917359,1.5651364706981599,True,2015,5
00-0031023,Quincy Enunwa,2014,2015,WR,209,6,5.342334251964811,1992-05-31,23.252566735112936,2015.0,True,1.0,52.0,10.0,artifact,1.0,155.8,15.0,artifact,0.0,0.0,0.0,convention_zero,1.0,86.9,11.0,artifact,1.0,0.6,1.0,artifact,0.10131269476514841,59.16093265082915,10.42833841454862,5.9937535116749565,1.056523066700836,True,0.07246376811594203,72.14000000000001,11.0,5.227536231884058,0.7971014492753623,True,0.05404867934904798,59.16093265082915,10.42833841454862,3.197570278835288,0.5636379191112977,True,2015,5
00-0031395,Garrett Gilbert,2014,2015,QB,214,6,5.365976015021851,1991-07-01,24.16974674880219,2018.0,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,artifact,1.0,-0.3,5.0,artifact,0.13723975212578088,23.50998910732708,4.837129655567923,3.226505077569377,0.6638464749304055,True,0.2,38.95,5.4,7.79,1.08,True,0.12725550911131506,23.50998910732708,4.837129655567923,2.9917756330543788,0.615551396956736,True,2015,5
00-0031088,Ted Bolser,2014,2015,TE,217,7,5.37989735354046,1990-10-22,24.859685147159478,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.08585638227398683,43.228279365020015,7.9816421424041115,3.711423678209855,0.6852749189524107,True,0.1724137931034483,48.6,8.2,8.379310344827587,1.4137931034482758,True,0.11218203189566013,43.228279365020015,7.9816421424041115,4.849436214521182,0.8953968333989231,True,2015,5
00-0031194,Rob Blanchflower,2014,2015,TE,230,7,5.438079308923196,1990-06-08,25.232032854209447,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.056914784887133994,42.24819413055513,7.942798493027756,2.4045468808104222,0.4520626676325268,True,0.1724137931034483,48.6,8.2,8.379310344827587,1.4137931034482758,True,0.10725152475353514,42.24819413055513,7.942798493027756,4.531183238585391,0.851877249187308,True,2015,5
00-0031002,Tevin Reese,2014,2015,WR,240,7,5.480638923341991,1991-01-02,24.66255989048597,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.022787653903059663,56.83116622440695,10.336002945127778,1.2950489468290396,0.23553325785457718,True,0.07246376811594203,72.14000000000001,11.0,5.227536231884058,0.7971014492753623,True,0.04388048542462537,56.83116622440695,10.336002945127778,2.493779161174551,0.45354882658256435,True,2015,5
00-0031545,Kevin White,2015,2016,WR,7,1,1.9459101490553132,1992-06-25,24.186173853524984,2016.0,True,1.0,38.6,4.0,artifact,1.0,2.6,1.0,artifact,1.0,10.0,2.0,artifact,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,0.6740817737321209,107.19360761088282,12.712071327751392,72.25725715108887,8.568975588419896,True,0.0821917808219178,62.25000000000001,11.0,5.116438356164385,0.9041095890410958,True,0.691417746947744,107.19360761088282,12.712071327751392,74.11556266151715,8.789351716472884,True,2016,5
00-0032054,Breshad Perriman,2015,2016,WR,26,1,3.258096538021482,1993-09-10,22.976043805612594,2016.0,True,1.0,90.9,14.0,artifact,1.0,17.7,11.0,artifact,1.0,48.2,9.0,artifact,1.0,113.7,13.0,artifact,1.0,87.7,11.0,artifact,0.5917654126953679,84.95365381329448,11.835071303380543,50.27263400880362,7.0035858541240925,True,0.0821917808219178,62.25000000000001,11.0,5.116438356164385,0.9041095890410958,True,0.3935501711826981,84.95365381329448,11.835071303380543,33.43352500081772,4.65769433740485,True,2016,5
00-0032148,Garrett Grayson,2015,2016,QB,75,3,4.31748811353631,1991-05-29,25.2621492128679,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.1350510267754229,41.14630022048059,5.537976527608761,5.556850092785714,0.7479094163117543,True,0.18181818181818182,38.95,5.4,7.081818181818182,0.9818181818181818,True,0.3016450412756797,41.14630022048059,5.537976527608761,12.411577428348377,1.67050315825429,True,2016,5
