gsis_id,name,draft_season,origin_year,draft_position,pick,round,log_pick,birth_date,age_at_origin,first_full_reg_season,window_absent_through_draft_season,appear_1,points_1,games_1,label_source_1,appear_2,points_2,games_2,label_source_2,appear_3,points_3,games_3,label_source_3,appear_4,points_4,games_4,label_source_4,appear_5,points_5,games_5,label_source_5
00-0027797,Charles Scott,2010,2011,RB,200,6,5.298317366548036,1988-08-08,23.06365503080082,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027827,Dedrick Epps,2010,2011,TE,235,7,5.459585514144159,1988-06-19,23.200547570157426,2012.0,True,0.0,0.0,0.0,convention_zero,1.0,-0.1,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027612,Ryan D'Imperio,2010,2011,RB,237,7,5.4680601411351315,1987-08-15,24.046543463381244,2011.0,True,1.0,2.7,10.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027830,Sean Canfield,2010,2011,QB,239,7,5.476463551931511,1986-11-12,24.802190280629706,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027836,Jameson Konz,2010,2011,TE,245,7,5.501258210544727,1986-07-02,25.166324435318277,2011.0,True,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027841,Zac Robinson,2010,2011,QB,250,7,5.521460917862246,1986-09-29,24.922655715263517,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027846,Tim Toone,2010,2011,WR,255,7,5.541263545158426,1985-02-14,26.543463381245722,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027976,Ryan Williams,2011,2012,RB,38,2,3.6375861597263857,1990-04-09,22.39835728952772,2012.0,True,1.0,23.8,5.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0027995,Mikel Leshoure,2011,2012,RB,57,2,4.04305126783455,1990-03-30,22.425735797399042,2012.0,True,1.0,172.5,13.0,artifact,1.0,0.9,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0028012,Ryan Mallett,2011,2012,QB,74,3,4.30406509320417,1988-06-05,24.240930869267626,2012.0,True,1.0,-2.22,3.0,artifact,0.0,0.0,0.0,convention_zero,1.0,19.799999999999997,3.0,artifact,1.0,58.86,6.0,artifact,1.0,-0.04,3.0,artifact
00-0028073,Ricky Stanzi,2011,2012,QB,135,5,4.90527477843843,1987-09-03,24.996577686516083,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0028098,Nathan Enderle,2011,2012,QB,160,5,5.075173815233827,1988-01-12,24.637919233401778,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0028116,Aldrick Robinson,2011,2012,WR,178,6,5.181783550292085,1988-09-24,23.93702943189596,2012.0,True,1.0,54.1,9.0,artifact,1.0,60.0,12.0,artifact,1.0,1.6,2.0,artifact,0.0,0.0,0.0,convention_zero,1.0,58.7,12.0,artifact
00-0028120,Ronald Johnson,2011,2012,WR,182,6,5.204006687076795,1988-08-03,24.079397672826833,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0028121,Jordan Todman,2011,2012,RB,183,6,5.209486152841421,1990-02-24,22.518822724161534,2012.0,True,1.0,1.8,1.0,artifact,1.0,66.7,15.0,artifact,1.0,54.6,15.0,artifact,1.0,2.2,6.0,artifact,1.0,11.9,13.0,artifact
00-0028146,Greg McElroy,2011,2012,QB,208,7,5.337538079701318,1988-05-10,24.31211498973306,2012.0,True,1.0,11.56,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0028161,Shane Bannon,2011,2012,RB,223,7,5.407171771460119,1989-04-20,23.367556468172484,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0028165,Scotty McKnight,2011,2012,WR,227,7,5.424950017481403,1988-02-11,24.555783709787818,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0028170,Baron Batch,2011,2012,RB,232,7,5.44673737166631,1987-12-21,24.698151950718685,2012.0,True,1.0,18.0,9.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0028176,Daniel Hardy,2011,2012,TE,238,7,5.472270673671475,1987-09-07,24.985626283367555,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0028178,Stanley Havili,2011,2012,RB,240,7,5.480638923341991,1987-11-14,24.799452429842574,2012.0,True,1.0,19.5,12.0,artifact,1.0,33.699999999999996,11.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0028184,Jay Finley,2011,2012,RB,246,7,5.5053315359323625,1988-05-15,24.298425735797398,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029694,Michael Egnew,2012,2013,TE,78,3,4.356708826689592,1989-11-01,23.83299110198494,2013.0,True,1.0,13.9,7.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029667,Nick Toon,2012,2013,WR,122,4,4.804021044733257,1988-11-04,24.824093086926762,2013.0,True,1.0,10.8,5.0,artifact,1.0,39.5,5.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029281,Adrien Robinson,2012,2013,TE,127,4,4.844187086458591,1988-09-23,24.93908281998631,2014.0,True,0.0,0.0,0.0,convention_zero,1.0,16.0,8.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029573,Greg Childs,2012,2013,WR,134,4,4.897839799950911,1990-03-10,23.479808350444902,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029633,Danny Coale,2012,2013,WR,152,5,5.0238805208462765,1988-06-27,25.180013689253936,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029420,Bradie Ewing,2012,2013,RB,157,5,5.056245805348308,1989-12-26,23.682409308692677,2013.0,True,1.0,4.9,2.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029564,B.J. Cunningham,2012,2013,WR,183,6,5.209486152841421,1989-05-29,24.26009582477755,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029300,Tommy Streeter,2012,2013,WR,198,6,5.288267030694535,1989-10-07,23.901437371663246,2014.0,True,0.0,0.0,0.0,convention_zero,1.0,0.0,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029427,Terrance Ganaway,2012,2013,RB,202,6,5.308267697401205,1988-10-07,24.90075290896646,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029147,Drake Dunsmore,2012,2013,TE,233,7,5.4510384535657,1988-11-04,24.824093086926762,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029552,Jeremy Ebert,2012,2013,WR,235,7,5.459585514144159,1989-04-06,24.40520191649555,2013.0,True,1.0,4.8,4.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029311,Junior Hemingway,2012,2013,WR,238,7,5.472270673671475,1988-12-27,24.67898699520876,2013.0,True,1.0,28.0,11.0,artifact,1.0,22.799999999999997,11.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029219,B.J. Coleman,2012,2013,QB,243,7,5.493061443340548,1988-09-16,24.958247775496236,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029317,Edwin Baker,2012,2013,RB,250,7,5.521460917862246,1991-06-01,22.253251197809718,2013.0,True,1.0,34.0,2.0,artifact,1.0,0.2,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0029554,Chandler Harnish,2012,2013,QB,253,7,5.53338948872752,1988-07-28,25.09514031485284,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0030506,Travis Kelce,2013,2014,TE,63,3,4.143134726391533,1989-10-05,24.906228610540726,2014.0,True,1.0,161.8,15.0,artifact,1.0,187.5,15.0,artifact,1.0,221.2,15.0,artifact,1.0,233.5,15.0,artifact,1.0,283.4,15.0,artifact
00-0030586,Ryan Nassib,2013,2014,QB,110,4,4.700480365792417,1990-03-10,24.479123887748116,2014.0,True,1.0,2.0999999999999996,2.0,artifact,1.0,6.720000000000001,1.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0030568,Tyler Wilson,2013,2014,QB,112,4,4.718498871295094,1989-08-16,25.04312114989733,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0030524,Landry Jones,2013,2014,QB,115,4,4.74493212836325,1989-04-04,25.409993155373034,2015.0,True,0.0,0.0,0.0,convention_zero,1.0,22.02,7.0,artifact,1.0,12.84,6.0,artifact,1.0,-0.4,2.0,artifact,0.0,0.0,0.0,convention_zero
00-0030497,Marcus Lattimore,2013,2014,RB,131,4,4.875197323201151,1991-10-29,22.84188911704312,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0030091,Tavarres King,2013,2014,WR,161,5,5.081404364984463,1990-07-14,24.134154688569474,2014.0,True,0.0,0.0,0.0,artifact,0.0,0.0,0.0,convention_zero,1.0,1.6,2.0,artifact,1.0,60.3,8.0,artifact,0.0,0.0,0.0,convention_zero
00-0030095,Corey Fuller,2013,2014,WR,171,6,5.14166355650266,1990-06-23,24.191649555099247,2014.0,True,1.0,39.2,12.0,artifact,1.0,11.6,7.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0030513,Latavius Murray,2013,2014,RB,181,6,5.198497031265826,1990-01-18,24.618754277891856,2014.0,True,1.0,72.0,12.0,artifact,1.0,195.2,15.0,artifact,1.0,204.7,13.0,artifact,1.0,133.1,15.0,artifact,1.0,130.1,15.0,artifact
00-0030466,Justin Brown,2013,2014,WR,186,6,5.225746673713202,1991-03-10,23.479808350444902,2014.0,True,1.0,19.4,6.0,artifact,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
00-0030288,Rex Burkhead,2013,2014,RB,190,6,5.247024072160486,1990-07-02,24.16700889801506,2014.0,True,1.0,20.6,6.0,artifact,1.0,23.8,14.0,artifact,1.0,47.5,13.0,artifact,1.0,129.8,10.0,artifact,1.0,39.5,7.0,artifact
00-0030105,Alan Bonner,2013,2014,WR,195,6,5.272999558563747,1990-11-05,23.822039698836413,,True,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero,0.0,0.0,0.0,convention_zero
